,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,16,0
1,0,1,1,12,0
2,0,2,1,90,0
3,0,3,1,70,0
4,0,4,1,78,0
5,0,5,1,23,0
6,0,6,1,24,0
7,0,7,1,25,0
8,0,8,1,51,0
9,0,9,1,2,0
10,0,10,1,28,0
11,0,11,1,49,0
12,0,12,1,63,0
13,0,13,1,17,0
14,0,14,1,70,0
15,0,15,1,100,0
16,0,16,1,40,0
17,0,17,1,85,0
18,0,18,1,83,0
19,0,19,1,91,0
20,0,20,1,35,0
21,0,21,1,7,0
22,0,22,1,51,0
23,0,23,1,107,0
24,0,24,1,14,0
25,0,25,1,29,0
26,0,26,1,81,0
27,0,27,1,43,0
28,0,28,1,113,0
29,0,29,1,16,0
30,0,30,1,1,0
31,0,31,1,15,0
32,0,32,1,114,0
33,0,33,1,79,0
34,0,34,1,48,0
35,0,35,1,73,0
36,0,36,1,61,0
37,0,37,1,112,0
38,0,38,1,104,0
39,0,39,1,38,0
40,0,40,1,78,0
41,0,41,1,70,0
42,0,42,1,37,0
43,0,43,1,108,0
44,0,44,1,26,0
45,0,45,1,129,0
46,0,46,1,151,0
47,0,47,1,215,0
48,0,48,1,132,0
49,0,49,1,128,0
50,0,50,1,156,0
51,0,51,1,205,0
52,0,52,1,203,0
53,0,53,1,164,0
54,0,54,1,128,0
55,0,55,1,133,0
56,0,56,1,153,0
57,0,57,1,129,0
58,0,58,1,206,0
59,0,59,1,225,0
60,0,60,1,166,0
61,0,61,1,199,0
62,0,62,1,163,0
63,0,63,1,173,0
64,0,64,1,235,0
65,0,65,1,135,0
66,0,66,1,234,0
67,0,67,1,224,0
68,0,68,1,217,0
69,0,69,1,222,0
70,0,70,1,179,0
71,0,71,1,228,0
72,0,72,1,236,0
73,0,73,1,140,0
74,0,74,1,209,0
75,0,75,1,137,0
76,0,76,1,234,0
77,0,77,1,235,0
78,0,78,1,155,0
79,0,79,1,181,0
80,0,80,1,133,0
81,0,81,1,189,0
82,0,82,1,182,0
83,0,83,1,215,0
84,0,84,1,175,0
85,0,85,1,207,0
86,0,86,1,130,0
87,0,87,1,225,0
88,0,88,1,196,0
89,0,89,1,141,0
