start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
92,117,5280,intra,left,0,False,0,,0
22,65,4260,intra,left,1,False,0,,0
40,113,11040,intra,left,2,False,0,,0
117,91,10230,intra,left,3,False,0,,0
92,0,10740,intra,left,4,False,0,,0
59,88,13140,intra,left,5,False,0,,0
106,120,3960,intra,left,6,False,0,,0
18,86,9120,intra,left,7,False,0,,0
1,56,10410,intra,left,8,False,0,,0
11,37,11850,intra,left,9,False,0,,0
102,119,7710,intra,left,10,False,0,,0
80,56,5070,intra,left,11,False,0,,0
63,104,7830,intra,left,12,False,0,,0
33,77,10230,intra,left,13,False,0,,0
108,54,5490,intra,left,14,False,0,,0
22,50,12480,intra,left,15,False,0,,0
99,52,9180,intra,left,16,False,0,,0
0,74,7920,intra,left,17,False,0,,0
4,111,11430,intra,left,18,False,0,,0
40,4,13440,intra,left,19,False,0,,0
64,1,12300,intra,left,20,False,0,,0
109,91,6840,intra,left,21,False,0,,0
115,77,11010,intra,left,22,False,0,,0
114,15,10800,intra,left,23,False,0,,0
102,66,14220,intra,left,24,False,0,,0
61,110,8010,intra,left,25,False,0,,0
50,113,8880,intra,left,26,False,0,,0
81,96,12300,intra,left,27,False,0,,0
16,100,8700,intra,left,28,False,0,,0
56,112,4020,intra,left,29,False,0,,0
75,29,14010,intra,left,30,False,0,,0
36,91,5520,intra,left,31,False,0,,0
1,102,6210,intra,left,32,False,0,,0
118,33,9900,intra,left,33,False,0,,0
16,57,13830,intra,left,34,False,0,,0
112,94,13560,intra,left,35,False,0,,0
79,11,4260,intra,left,36,False,0,,0
41,66,6660,intra,left,37,False,0,,0
48,105,11820,intra,left,38,False,0,,0
117,10,10890,intra,left,39,False,0,,0
22,29,10410,intra,left,40,False,0,,0
62,1,13380,intra,left,41,False,0,,0
24,102,12480,intra,left,42,False,0,,0
81,7,3600,intra,left,43,False,0,,0
111,58,12330,intra,left,44,False,0,,0
16,87,5430,intra,left,45,False,0,,0
36,98,12480,intra,left,46,False,0,,0
43,56,6990,intra,left,47,False,0,,0
18,84,9660,intra,left,48,False,0,,0
33,86,7230,intra,left,49,False,0,,0
43,140,13830,inter,left,50,True,3,A;B,1
49,210,11490,inter,left,51,True,3,A;B,1
58,163,13470,inter,left,52,True,3,A;B,1
68,203,11580,inter,left,53,True,3,A;B,1
67,218,12150,inter,left,54,True,3,A;B,1
58,155,7860,inter,left,55,True,3,A;B,1
11,191,13650,inter,left,56,True,3,A;B,1
29,218,10380,inter,left,57,True,3,A;B,1
52,146,7350,inter,left,58,True,3,A;B,1
70,232,6810,inter,left,59,True,3,A;B,1
55,227,4440,inter,left,60,True,3,A;B,1
85,154,4650,inter,left,61,True,3,A;B,1
86,131,7350,inter,left,62,True,3,A;B,1
21,123,8220,inter,left,63,True,3,A;B,1
25,184,6150,inter,left,64,True,3,A;B,1
30,213,6060,inter,left,65,True,3,A;B,1
40,214,12780,inter,left,66,True,3,A;B,1
40,170,13200,inter,left,67,True,3,A;B,1
55,197,9660,inter,left,68,True,3,A;B,1
46,130,7500,inter,left,69,True,3,A;B,1
41,171,5370,inter,left,70,True,3,A;B,1
23,157,5970,inter,left,71,True,3,A;B,1
7,156,10830,inter,left,72,True,3,A;B,1
16,169,4830,inter,left,73,True,3,A;B,1
111,141,4080,inter,left,74,True,3,A;B,1
67,124,4410,inter,left,75,True,3,A;B,1
6,205,4950,inter,left,76,True,3,A;B,1
94,129,5790,inter,left,77,True,3,A;B,1
78,201,13590,inter,left,78,True,3,A;B,1
14,189,6120,inter,left,79,True,3,A;B,1
75,201,7050,inter,left,80,True,3,A;B,1
91,180,12060,inter,left,81,True,3,A;B,1
40,143,3750,inter,left,82,True,3,A;B,1
26,144,14100,inter,left,83,True,3,A;B,1
29,227,7620,inter,left,84,True,3,A;B,1
46,235,7140,inter,left,85,True,3,A;B,1
54,143,7110,inter,left,86,True,3,A;B,1
108,221,9570,inter,left,87,True,3,A;B,1
12,170,12960,inter,left,88,True,3,A;B,1
104,191,9090,inter,left,89,True,3,A;B,1
100,190,7530,inter,left,90,True,3,A;B,1
63,175,10320,inter,left,91,True,3,A;B,1
92,156,7920,inter,left,92,True,3,A;B,1
12,211,9540,inter,left,93,True,3,A;B,1
78,144,8160,inter,left,94,True,3,A;B,1
25,172,8280,inter,left,95,True,3,A;B,1
49,184,9540,inter,left,96,True,3,A;B,1
100,161,9990,inter,left,97,True,3,A;B,1
83,212,12330,inter,left,98,True,3,A;B,1
7,172,7860,inter,left,99,True,3,A;B,1
150,202,8730,intra,right,100,False,0,,0
234,137,3630,intra,right,101,False,0,,0
136,235,5970,intra,right,102,False,0,,0
169,194,10800,intra,right,103,False,0,,0
225,159,9780,intra,right,104,False,0,,0
191,158,12060,intra,right,105,False,0,,0
239,129,11070,intra,right,106,False,0,,0
151,215,3930,intra,right,107,False,0,,0
128,156,13800,intra,right,108,False,0,,0
128,133,7680,intra,right,109,False,0,,0
206,225,9780,intra,right,110,False,0,,0
235,135,6990,intra,right,111,False,0,,0
224,237,6480,intra,right,112,False,0,,0
179,228,4170,intra,right,113,False,0,,0
209,137,10860,intra,right,114,False,0,,0
155,181,7140,intra,right,115,False,0,,0
133,189,5430,intra,right,116,False,0,,0
207,130,14400,intra,right,117,False,0,,0
196,141,11580,intra,right,118,False,0,,0
141,166,12330,intra,right,119,False,0,,0
175,127,13140,intra,right,120,False,0,,0
234,196,4350,intra,right,121,False,0,,0
231,151,4650,intra,right,122,False,0,,0
222,174,5880,intra,right,123,False,0,,0
239,164,13320,intra,right,124,False,0,,0
130,165,6690,intra,right,125,False,0,,0
187,203,7350,intra,right,126,False,0,,0
173,205,9870,intra,right,127,False,0,,0
170,122,13500,intra,right,128,False,0,,0
147,218,10680,intra,right,129,False,0,,0
142,224,8760,intra,right,130,False,0,,0
133,189,5670,intra,right,131,False,0,,0
205,192,7170,intra,right,132,False,0,,0
234,149,10200,intra,right,133,False,0,,0
134,130,9480,intra,right,134,False,0,,0
222,184,7800,intra,right,135,False,0,,0
165,213,13770,intra,right,136,False,0,,0
210,166,14280,intra,right,137,False,0,,0
236,152,10830,intra,right,138,False,0,,0
156,150,9750,intra,right,139,False,0,,0
200,144,3870,intra,right,140,False,0,,0
198,204,14310,intra,right,141,False,0,,0
207,144,13200,intra,right,142,False,0,,0
145,228,6900,intra,right,143,False,0,,0
133,190,6360,intra,right,144,False,0,,0
238,150,9570,intra,right,145,False,0,,0
201,130,7380,intra,right,146,False,0,,0
202,149,5880,intra,right,147,False,0,,0
201,140,12870,intra,right,148,False,0,,0
136,191,13410,intra,right,149,False,0,,0
204,41,9660,inter,right,150,True,3,B;A,1
135,105,12990,inter,right,151,True,3,B;A,1
210,36,8610,inter,right,152,True,3,B;A,1
149,81,12150,inter,right,153,True,3,B;A,1
126,40,10320,inter,right,154,True,3,B;A,1
144,45,8730,inter,right,155,True,3,B;A,1
196,1,14160,inter,right,156,True,3,B;A,1
136,29,6930,inter,right,157,True,3,B;A,1
205,95,10740,inter,right,158,True,3,B;A,1
155,89,6360,inter,right,159,True,3,B;A,1
204,94,8130,inter,right,160,True,3,B;A,1
139,114,12360,inter,right,161,True,3,B;A,1
196,3,9300,inter,right,162,True,3,B;A,1
149,1,6390,inter,right,163,True,3,B;A,1
202,73,8970,inter,right,164,True,3,B;A,1
196,75,12150,inter,right,165,True,3,B;A,1
149,105,10050,inter,right,166,True,3,B;A,1
214,32,4590,inter,right,167,True,3,B;A,1
203,75,12540,inter,right,168,True,3,B;A,1
143,114,4380,inter,right,169,True,3,B;A,1
203,90,6450,inter,right,170,True,3,B;A,1
188,20,5310,inter,right,171,True,3,B;A,1
164,61,10560,inter,right,172,True,3,B;A,1
136,61,12510,inter,right,173,True,3,B;A,1
213,101,8250,inter,right,174,True,3,B;A,1
220,6,7170,inter,right,175,True,3,B;A,1
209,68,8580,inter,right,176,True,3,B;A,1
195,11,12660,inter,right,177,True,3,B;A,1
226,4,10530,inter,right,178,True,3,B;A,1
184,114,8010,inter,right,179,True,3,B;A,1
159,84,9150,inter,right,180,True,3,B;A,1
142,70,5490,inter,right,181,True,3,B;A,1
188,10,12840,inter,right,182,True,3,B;A,1
191,3,7170,inter,right,183,True,3,B;A,1
200,52,8850,inter,right,184,True,3,B;A,1
216,80,4380,inter,right,185,True,3,B;A,1
177,92,12300,inter,right,186,True,3,B;A,1
197,27,6900,inter,right,187,True,3,B;A,1
136,13,11460,inter,right,188,True,3,B;A,1
180,115,11100,inter,right,189,True,3,B;A,1
194,12,7650,inter,right,190,True,3,B;A,1
136,41,5610,inter,right,191,True,3,B;A,1
226,79,5040,inter,right,192,True,3,B;A,1
133,0,7290,inter,right,193,True,3,B;A,1
227,96,14310,inter,right,194,True,3,B;A,1
159,66,13770,inter,right,195,True,3,B;A,1
216,58,12660,inter,right,196,True,3,B;A,1
133,109,9000,inter,right,197,True,3,B;A,1
219,51,12990,inter,right,198,True,3,B;A,1
179,106,8430,inter,right,199,True,3,B;A,1
