start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
106,24,11070,intra,left,0,False,0,,0
3,56,11280,intra,left,1,False,0,,0
21,119,8040,intra,left,2,False,0,,0
44,93,4380,intra,left,3,False,0,,0
22,66,11340,intra,left,4,False,0,,0
63,60,7470,intra,left,5,False,0,,0
29,106,8160,intra,left,6,False,0,,0
62,7,8730,intra,left,7,False,0,,0
33,79,8880,intra,left,8,False,0,,0
37,20,14100,intra,left,9,False,0,,0
49,21,9780,intra,left,10,False,0,,0
119,54,3600,intra,left,11,False,0,,0
64,105,11820,intra,left,12,False,0,,0
116,63,8550,intra,left,13,False,0,,0
71,37,11190,intra,left,14,False,0,,0
113,1,13830,intra,left,15,False,0,,0
91,16,13680,intra,left,16,False,0,,0
32,16,11820,intra,left,17,False,0,,0
30,48,12270,intra,left,18,False,0,,0
52,113,10860,intra,left,19,False,0,,0
2,28,4680,intra,left,20,False,0,,0
59,74,9060,intra,left,21,False,0,,0
21,113,12960,intra,left,22,False,0,,0
104,39,12150,intra,left,23,False,0,,0
32,48,3870,intra,left,24,False,0,,0
33,111,10080,intra,left,25,False,0,,0
84,10,9840,intra,left,26,False,0,,0
45,114,5160,intra,left,27,False,0,,0
1,18,3660,intra,left,28,False,0,,0
20,62,4260,intra,left,29,False,0,,0
92,228,7650,inter,left,30,True,3,MH-L;MH-R,1
57,218,4560,inter,left,31,True,3,MH-L;MH-R,1
92,181,12090,inter,left,32,True,3,MH-L;MH-R,1
53,228,3840,inter,left,33,True,3,MH-L;MH-R,1
20,129,8160,inter,left,34,True,3,MH-L;MH-R,1
78,197,4170,inter,left,35,True,3,MH-L;MH-R,1
100,130,4380,inter,left,36,True,3,MH-L;MH-R,1
50,181,7590,inter,left,37,True,3,MH-L;MH-R,1
95,226,6780,inter,left,38,True,3,MH-L;MH-R,1
81,130,4560,inter,left,39,True,3,MH-L;MH-R,1
13,165,5730,inter,left,40,True,3,MH-L;MH-R,1
92,157,9600,inter,left,41,True,3,MH-L;MH-R,1
26,145,8040,inter,left,42,True,3,MH-L;MH-R,1
62,165,8340,inter,left,43,True,3,MH-L;MH-R,1
32,174,6180,inter,left,44,True,3,MH-L;MH-R,1
39,181,14130,inter,left,45,True,3,MH-L;MH-R,1
32,208,13920,inter,left,46,True,3,MH-L;MH-R,1
33,206,12810,inter,left,47,True,3,MH-L;MH-R,1
90,200,14040,inter,left,48,True,3,MH-L;MH-R,1
105,138,13410,inter,left,49,True,3,MH-L;MH-R,1
13,216,10260,inter,left,50,True,3,MH-L;MH-R,1
63,162,3990,inter,left,51,True,3,MH-L;MH-R,1
77,217,10080,inter,left,52,True,3,MH-L;MH-R,1
60,168,9090,inter,left,53,True,3,MH-L;MH-R,1
106,177,9990,inter,left,54,True,3,MH-L;MH-R,1
