start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
92,117,16740,intra,left,0,False,0,,0
65,22,16680,intra,left,1,False,0,,0
113,120,7110,intra,left,2,False,0,,0
91,33,10230,intra,left,3,False,0,,0
92,0,16920,intra,left,4,False,0,,0
110,180,17760,inter,left,5,True,3,A;B,1
74,177,17910,inter,left,6,True,3,A;B,1
62,227,15000,inter,left,7,True,3,A;B,1
18,207,9120,inter,left,8,True,3,A;B,1
1,177,10410,inter,left,9,True,3,A;B,1
11,158,11850,inter,left,10,True,3,A;B,1
9,201,12960,inter,left,11,True,3,A;B,1
49,184,14400,inter,left,12,True,3,A;B,1
13,180,5340,inter,left,13,True,3,A;B,1
33,198,10230,inter,left,14,True,3,A;B,1
108,175,5490,inter,left,15,True,3,A;B,1
22,171,12480,inter,left,16,True,3,A;B,1
99,173,9180,inter,left,17,True,3,A;B,1
0,195,16800,inter,left,18,True,3,A;B,1
16,125,10770,inter,left,19,True,3,A;B,1
24,140,16020,inter,left,20,True,3,A;B,1
40,125,13440,inter,left,21,True,3,A;B,1
64,122,12300,inter,left,22,True,3,A;B,1
109,212,6840,inter,left,23,True,3,A;B,1
115,198,17250,inter,left,24,True,3,A;B,1
15,233,4980,inter,left,25,True,3,A;B,1
102,187,15990,inter,left,26,True,3,A;B,1
50,219,5430,inter,left,27,True,3,A;B,1
110,140,8670,inter,left,28,True,3,A;B,1
42,171,15690,inter,left,29,True,3,A;B,1
48,202,10320,inter,left,30,True,3,A;B,1
34,137,8700,inter,left,31,True,3,A;B,1
56,233,4020,inter,left,32,True,3,A;B,1
75,150,17250,inter,left,33,True,3,A;B,1
91,153,9900,inter,left,34,True,3,A;B,1
36,212,5520,inter,left,35,True,3,A;B,1
1,223,14520,inter,left,36,True,3,A;B,1
108,207,9900,inter,left,37,True,3,A;B,1
85,217,7920,inter,left,38,True,3,A;B,1
57,206,17610,inter,left,39,True,3,A;B,1
87,233,14100,inter,left,40,True,3,A;B,1
76,200,15450,inter,left,41,True,3,A;B,1
22,162,5580,inter,left,42,True,3,A;B,1
102,197,17670,inter,left,43,True,3,A;B,1
48,226,16560,inter,left,44,True,3,A;B,1
85,139,14790,inter,left,45,True,3,A;B,1
10,236,4260,inter,left,46,True,3,A;B,1
29,220,9300,inter,left,47,True,3,A;B,1
1,191,10350,inter,left,48,True,3,A;B,1
88,145,14340,inter,left,49,True,3,A;B,1
161,202,7650,intra,right,50,False,0,,0
163,121,8790,intra,right,51,False,0,,0
154,232,9180,intra,right,52,False,0,,0
156,207,10380,intra,right,53,False,0,,0
137,208,5430,intra,right,54,False,0,,0
157,98,12480,inter,right,55,True,3,B;A,1
164,56,6990,inter,right,56,True,3,B;A,1
139,84,9660,inter,right,57,True,3,B;A,1
164,8,4590,inter,right,58,True,3,B;A,1
207,100,7230,inter,right,59,True,3,B;A,1
164,19,13830,inter,right,60,True,3,B;A,1
170,89,15180,inter,right,61,True,3,B;A,1
170,7,12750,inter,right,62,True,3,B;A,1
163,73,14850,inter,right,63,True,3,B;A,1
188,68,13740,inter,right,64,True,3,B;A,1
220,10,5610,inter,right,65,True,3,B;A,1
218,29,9180,inter,right,66,True,3,B;A,1
155,10,7860,inter,right,67,True,3,B;A,1
132,70,16650,inter,right,68,True,3,B;A,1
200,29,14190,inter,right,69,True,3,B;A,1
214,98,16680,inter,right,70,True,3,B;A,1
146,70,17490,inter,right,71,True,3,B;A,1
168,55,10620,inter,right,72,True,3,B;A,1
149,85,16110,inter,right,73,True,3,B;A,1
156,86,3900,inter,right,74,True,3,B;A,1
142,2,8220,inter,right,75,True,3,B;A,1
146,63,6150,inter,right,76,True,3,B;A,1
151,92,6060,inter,right,77,True,3,B;A,1
161,93,12780,inter,right,78,True,3,B;A,1
161,49,13200,inter,right,79,True,3,B;A,1
176,76,9660,inter,right,80,True,3,B;A,1
167,9,7500,inter,right,81,True,3,B;A,1
162,50,5370,inter,right,82,True,3,B;A,1
144,36,15660,inter,right,83,True,3,B;A,1
200,7,16170,inter,right,84,True,3,B;A,1
194,113,11760,inter,right,85,True,3,B;A,1
169,41,10770,inter,right,86,True,3,B;A,1
141,16,13290,inter,right,87,True,3,B;A,1
124,27,11460,inter,right,88,True,3,B;A,1
205,45,10260,inter,right,89,True,3,B;A,1
129,73,9780,inter,right,90,True,3,B;A,1
201,77,14820,inter,right,91,True,3,B;A,1
130,14,17160,inter,right,92,True,3,B;A,1
224,84,5850,inter,right,93,True,3,B;A,1
201,115,14010,inter,right,94,True,3,B;A,1
180,26,8640,inter,right,95,True,3,B;A,1
143,5,8220,inter,right,96,True,3,B;A,1
144,3,14100,inter,right,97,True,3,B;A,1
150,106,7620,inter,right,98,True,3,B;A,1
167,114,7140,inter,right,99,True,3,B;A,1
