start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
106,24,11070,intra,left,0,False,0,,0
3,56,17280,intra,left,1,False,0,,0
0,21,8010,intra,left,2,False,0,,0
21,119,16260,intra,left,3,False,0,,0
96,20,16440,intra,left,4,False,0,,0
93,39,15540,intra,left,5,False,0,,0
22,66,11340,intra,left,6,False,0,,0
63,60,7470,intra,left,7,False,0,,0
29,106,8160,intra,left,8,False,0,,0
62,7,8730,intra,left,9,False,0,,0
33,79,8880,intra,left,10,False,0,,0
37,20,14100,intra,left,11,False,0,,0
49,21,15090,intra,left,12,False,0,,0
64,105,11820,intra,left,13,False,0,,0
116,63,8550,intra,left,14,False,0,,0
71,37,11190,intra,left,15,False,0,,0
113,1,13830,intra,left,16,False,0,,0
74,228,15000,inter,left,17,True,3,A;B,1
100,220,10170,inter,left,18,True,3,A;B,1
16,201,8400,inter,left,19,True,3,A;B,1
16,235,11820,inter,left,20,True,3,A;B,1
75,176,14160,inter,left,21,True,3,A;B,1
95,134,16230,inter,left,22,True,3,A;B,1
30,169,16950,inter,left,23,True,3,A;B,1
33,173,10860,inter,left,24,True,3,A;B,1
2,149,4680,inter,left,25,True,3,A;B,1
90,225,8760,inter,left,26,True,3,A;B,1
48,180,17340,inter,left,27,True,3,A;B,1
54,233,6330,inter,left,28,True,3,A;B,1
113,142,6990,inter,left,29,True,3,A;B,1
56,225,12450,inter,left,30,True,3,A;B,1
29,153,8880,inter,left,31,True,3,A;B,1
9,154,16920,inter,left,32,True,3,A;B,1
88,176,11610,inter,left,33,True,3,A;B,1
84,131,14640,inter,left,34,True,3,A;B,1
80,197,13320,inter,left,35,True,3,A;B,1
44,165,11850,inter,left,36,True,3,A;B,1
98,160,8940,inter,left,37,True,3,A;B,1
65,156,8790,inter,left,38,True,3,A;B,1
114,173,11310,inter,left,39,True,3,A;B,1
18,184,3660,inter,left,40,True,3,A;B,1
87,220,8040,inter,left,41,True,3,A;B,1
62,202,4260,inter,left,42,True,3,A;B,1
92,228,7650,inter,left,43,True,3,A;B,1
57,218,16410,inter,left,44,True,3,A;B,1
32,213,13080,inter,left,45,True,3,A;B,1
16,148,12870,inter,left,46,True,3,A;B,1
