start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
92,117,5280,intra,left,0,False,0,,0
22,65,4260,intra,left,1,False,0,,0
40,113,11040,intra,left,2,False,0,,0
117,91,10230,intra,left,3,False,0,,0
92,0,10740,intra,left,4,False,0,,0
59,88,13140,intra,left,5,False,0,,0
106,120,3960,intra,left,6,False,0,,0
18,86,9120,intra,left,7,False,0,,0
1,56,10410,intra,left,8,False,0,,0
11,37,11850,intra,left,9,False,0,,0
102,119,7710,intra,left,10,False,0,,0
80,56,5070,intra,left,11,False,0,,0
63,104,7830,intra,left,12,False,0,,0
33,77,10230,intra,left,13,False,0,,0
108,54,5490,intra,left,14,False,0,,0
22,50,12480,intra,left,15,False,0,,0
99,52,9180,intra,left,16,False,0,,0
0,74,7920,intra,left,17,False,0,,0
4,111,11430,intra,left,18,False,0,,0
40,4,13440,intra,left,19,False,0,,0
64,1,12300,intra,left,20,False,0,,0
109,91,6840,intra,left,21,False,0,,0
115,77,11010,intra,left,22,False,0,,0
114,15,10800,intra,left,23,False,0,,0
102,66,14220,intra,left,24,False,0,,0
61,110,8010,intra,left,25,False,0,,0
50,113,8880,intra,left,26,False,0,,0
81,96,12300,intra,left,27,False,0,,0
16,100,8700,intra,left,28,False,0,,0
56,112,4020,intra,left,29,False,0,,0
75,29,14010,intra,left,30,False,0,,0
36,91,5520,intra,left,31,False,0,,0
1,102,6210,intra,left,32,False,0,,0
118,33,9900,intra,left,33,False,0,,0
16,57,13830,intra,left,34,False,0,,0
112,94,13560,intra,left,35,False,0,,0
79,11,4260,intra,left,36,False,0,,0
41,66,6660,intra,left,37,False,0,,0
48,105,11820,intra,left,38,False,0,,0
117,10,10890,intra,left,39,False,0,,0
22,29,10410,intra,left,40,False,0,,0
62,1,13380,intra,left,41,False,0,,0
24,102,12480,intra,left,42,False,0,,0
81,7,3600,intra,left,43,False,0,,0
111,58,12330,intra,left,44,False,0,,0
16,87,5430,intra,left,45,False,0,,0
36,98,12480,intra,left,46,False,0,,0
43,56,6990,intra,left,47,False,0,,0
18,84,9660,intra,left,48,False,0,,0
33,86,7230,intra,left,49,False,0,,0
85,49,11490,intra,left,50,False,0,,0
82,99,11580,intra,left,51,False,0,,0
67,97,12150,intra,left,52,False,0,,0
58,34,7860,intra,left,53,False,0,,0
11,70,13650,intra,left,54,False,0,,0
29,97,10380,intra,left,55,False,0,,0
52,25,7350,intra,left,56,False,0,,0
70,111,6810,intra,left,57,False,0,,0
28,85,4650,intra,left,58,False,0,,0
86,10,7350,intra,left,59,False,0,,0
116,13,7500,intra,left,60,False,0,,0
30,92,6060,intra,left,61,False,0,,0
73,116,8640,intra,left,62,False,0,,0
93,50,8910,intra,left,63,False,0,,0
46,9,7500,intra,left,64,False,0,,0
59,23,8520,intra,left,65,False,0,,0
18,79,11490,intra,left,66,False,0,,0
113,16,8880,intra,left,67,False,0,,0
41,111,4080,intra,left,68,False,0,,0
67,3,4410,intra,left,69,False,0,,0
6,84,4950,intra,left,70,False,0,,0
94,8,5790,intra,left,71,False,0,,0
9,14,6120,intra,left,72,False,0,,0
59,26,8640,intra,left,73,False,0,,0
22,5,8220,intra,left,74,False,0,,0
94,29,10620,intra,left,75,False,0,,0
6,46,7140,intra,left,76,False,0,,0
5,117,4260,intra,left,77,False,0,,0
117,108,14280,intra,left,78,False,0,,0
71,12,12750,intra,left,79,False,0,,0
56,104,9540,intra,left,80,False,0,,0
55,100,9510,intra,left,81,False,0,,0
3,63,9060,intra,left,82,False,0,,0
96,92,4650,intra,left,83,False,0,,0
12,90,9540,intra,left,84,False,0,,0
78,23,8160,intra,left,85,False,0,,0
25,51,8280,intra,left,86,False,0,,0
49,63,9540,intra,left,87,False,0,,0
100,40,9990,intra,left,88,False,0,,0
83,91,12330,intra,left,89,False,0,,0
107,14,8310,intra,left,90,False,0,,0
113,16,3630,intra,left,91,False,0,,0
15,114,5970,intra,left,92,False,0,,0
48,73,10800,intra,left,93,False,0,,0
104,38,9780,intra,left,94,False,0,,0
70,37,12060,intra,left,95,False,0,,0
118,8,11070,intra,left,96,False,0,,0
30,94,3930,intra,left,97,False,0,,0
7,35,13800,intra,left,98,False,0,,0
7,12,7680,intra,left,99,False,0,,0
85,104,9780,intra,left,100,False,0,,0
114,14,6990,intra,left,101,False,0,,0
103,116,6480,intra,left,102,False,0,,0
58,107,4170,intra,left,103,False,0,,0
88,16,10860,intra,left,104,False,0,,0
34,60,7140,intra,left,105,False,0,,0
12,68,5430,intra,left,106,False,0,,0
86,9,14400,intra,left,107,False,0,,0
75,20,11580,intra,left,108,False,0,,0
20,45,12330,intra,left,109,False,0,,0
54,6,13140,intra,left,110,False,0,,0
113,75,4350,intra,left,111,False,0,,0
110,30,4650,intra,left,112,False,0,,0
101,53,5880,intra,left,113,False,0,,0
118,43,13320,intra,left,114,False,0,,0
9,44,6690,intra,left,115,False,0,,0
66,82,7350,intra,left,116,False,0,,0
52,84,9870,intra,left,117,False,0,,0
49,1,13500,intra,left,118,False,0,,0
26,97,10680,intra,left,119,False,0,,0
21,103,8760,intra,left,120,False,0,,0
12,68,5670,intra,left,121,False,0,,0
84,71,7170,intra,left,122,False,0,,0
113,28,10200,intra,left,123,False,0,,0
13,9,9480,intra,left,124,False,0,,0
101,63,7800,intra,left,125,False,0,,0
44,92,13770,intra,left,126,False,0,,0
89,45,14280,intra,left,127,False,0,,0
115,31,10830,intra,left,128,False,0,,0
35,29,9750,intra,left,129,False,0,,0
79,23,3870,intra,left,130,False,0,,0
77,83,14310,intra,left,131,False,0,,0
86,23,13200,intra,left,132,False,0,,0
24,107,6900,intra,left,133,False,0,,0
12,69,6360,intra,left,134,False,0,,0
117,29,9570,intra,left,135,False,0,,0
80,9,7380,intra,left,136,False,0,,0
81,28,5880,intra,left,137,False,0,,0
80,19,12870,intra,left,138,False,0,,0
15,70,13410,intra,left,139,False,0,,0
83,162,9660,inter,left,140,True,3,A;B,1
14,226,12990,inter,left,141,True,3,A;B,1
89,157,8610,inter,left,142,True,3,A;B,1
28,202,12150,inter,left,143,True,3,A;B,1
5,161,10320,inter,left,144,True,3,A;B,1
23,166,8730,inter,left,145,True,3,A;B,1
75,122,14160,inter,left,146,True,3,A;B,1
15,150,6930,inter,left,147,True,3,A;B,1
84,216,10740,inter,left,148,True,3,A;B,1
34,210,6360,inter,left,149,True,3,A;B,1
83,215,8130,inter,left,150,True,3,A;B,1
18,235,12360,inter,left,151,True,3,A;B,1
75,124,9300,inter,left,152,True,3,A;B,1
28,122,6390,inter,left,153,True,3,A;B,1
81,194,8970,inter,left,154,True,3,A;B,1
75,196,12150,inter,left,155,True,3,A;B,1
28,226,10050,inter,left,156,True,3,A;B,1
93,153,4590,inter,left,157,True,3,A;B,1
82,196,12540,inter,left,158,True,3,A;B,1
22,235,4380,inter,left,159,True,3,A;B,1
82,211,6450,inter,left,160,True,3,A;B,1
67,141,5310,inter,left,161,True,3,A;B,1
43,182,10560,inter,left,162,True,3,A;B,1
15,182,12510,inter,left,163,True,3,A;B,1
92,222,8250,inter,left,164,True,3,A;B,1
99,127,7170,inter,left,165,True,3,A;B,1
88,189,8580,inter,left,166,True,3,A;B,1
74,132,12660,inter,left,167,True,3,A;B,1
105,125,10530,inter,left,168,True,3,A;B,1
63,235,8010,inter,left,169,True,3,A;B,1
38,205,9150,inter,left,170,True,3,A;B,1
21,191,5490,inter,left,171,True,3,A;B,1
67,131,12840,inter,left,172,True,3,A;B,1
70,124,7170,inter,left,173,True,3,A;B,1
79,173,8850,inter,left,174,True,3,A;B,1
95,201,4380,inter,left,175,True,3,A;B,1
56,213,12300,inter,left,176,True,3,A;B,1
76,148,6900,inter,left,177,True,3,A;B,1
15,134,11460,inter,left,178,True,3,A;B,1
59,236,11100,inter,left,179,True,3,A;B,1
73,133,7650,inter,left,180,True,3,A;B,1
15,162,5610,inter,left,181,True,3,A;B,1
105,200,5040,inter,left,182,True,3,A;B,1
12,121,7290,inter,left,183,True,3,A;B,1
106,217,14310,inter,left,184,True,3,A;B,1
38,187,13770,inter,left,185,True,3,A;B,1
95,179,12660,inter,left,186,True,3,A;B,1
12,230,9000,inter,left,187,True,3,A;B,1
98,172,12990,inter,left,188,True,3,A;B,1
58,227,8430,inter,left,189,True,3,A;B,1
85,218,6180,inter,left,190,True,3,A;B,1
113,150,9540,inter,left,191,True,3,A;B,1
17,134,4680,inter,left,192,True,3,A;B,1
1,139,11640,inter,left,193,True,3,A;B,1
105,171,14370,inter,left,194,True,3,A;B,1
6,228,8790,inter,left,195,True,3,A;B,1
42,169,7740,inter,left,196,True,3,A;B,1
74,133,5520,inter,left,197,True,3,A;B,1
21,209,13050,inter,left,198,True,3,A;B,1
48,191,10050,inter,left,199,True,3,A;B,1
154,138,4860,intra,right,200,False,0,,0
238,133,10140,intra,right,201,False,0,,0
130,237,7740,intra,right,202,False,0,,0
190,154,7050,intra,right,203,False,0,,0
235,188,13050,intra,right,204,False,0,,0
233,193,12810,intra,right,205,False,0,,0
135,231,5580,intra,right,206,False,0,,0
169,226,10560,intra,right,207,False,0,,0
171,123,11400,intra,right,208,False,0,,0
126,192,6420,intra,right,209,False,0,,0
231,239,4680,intra,right,210,False,0,,0
153,167,13410,intra,right,211,False,0,,0
203,137,12240,intra,right,212,False,0,,0
192,184,10230,intra,right,213,False,0,,0
130,233,4290,intra,right,214,False,0,,0
205,134,8130,intra,right,215,False,0,,0
164,154,10830,intra,right,216,False,0,,0
179,141,6180,intra,right,217,False,0,,0
177,128,11790,intra,right,218,False,0,,0
220,176,8670,intra,right,219,False,0,,0
167,203,5700,intra,right,220,False,0,,0
165,141,12330,intra,right,221,False,0,,0
195,132,4290,intra,right,222,False,0,,0
166,180,11580,intra,right,223,False,0,,0
142,180,12090,intra,right,224,False,0,,0
237,221,3780,intra,right,225,False,0,,0
152,213,11850,intra,right,226,False,0,,0
156,210,13410,intra,right,227,False,0,,0
139,169,13140,intra,right,228,False,0,,0
129,214,8310,intra,right,229,False,0,,0
201,177,4230,intra,right,230,False,0,,0
235,184,4620,intra,right,231,False,0,,0
181,207,4200,intra,right,232,False,0,,0
175,220,9120,intra,right,233,False,0,,0
181,185,11220,intra,right,234,False,0,,0
210,174,6210,intra,right,235,False,0,,0
158,210,6720,intra,right,236,False,0,,0
186,144,13770,intra,right,237,False,0,,0
194,236,9420,intra,right,238,False,0,,0
177,211,10770,intra,right,239,False,0,,0
188,145,8940,intra,right,240,False,0,,0
124,200,13680,intra,right,241,False,0,,0
227,172,4830,intra,right,242,False,0,,0
205,125,6960,intra,right,243,False,0,,0
220,146,14310,intra,right,244,False,0,,0
154,206,9570,intra,right,245,False,0,,0
236,128,7500,intra,right,246,False,0,,0
188,140,7680,intra,right,247,False,0,,0
203,129,5370,intra,right,248,False,0,,0
125,224,9870,intra,right,249,False,0,,0
231,195,4710,intra,right,250,False,0,,0
134,129,13860,intra,right,251,False,0,,0
150,144,10050,intra,right,252,False,0,,0
203,230,14190,intra,right,253,False,0,,0
166,163,10020,intra,right,254,False,0,,0
139,218,6600,intra,right,255,False,0,,0
126,202,12090,intra,right,256,False,0,,0
234,184,9540,intra,right,257,False,0,,0
129,207,5430,intra,right,258,False,0,,0
162,135,5820,intra,right,259,False,0,,0
187,130,4740,intra,right,260,False,0,,0
146,218,6480,intra,right,261,False,0,,0
216,143,13980,intra,right,262,False,0,,0
184,200,4350,intra,right,263,False,0,,0
177,129,11190,intra,right,264,False,0,,0
154,236,13020,intra,right,265,False,0,,0
213,152,7920,intra,right,266,False,0,,0
240,236,5010,intra,right,267,False,0,,0
155,190,9990,intra,right,268,False,0,,0
153,222,4260,intra,right,269,False,0,,0
198,146,8910,intra,right,270,False,0,,0
127,187,14250,intra,right,271,False,0,,0
133,190,9660,intra,right,272,False,0,,0
160,220,5220,intra,right,273,False,0,,0
138,198,6210,intra,right,274,False,0,,0
171,134,12030,intra,right,275,False,0,,0
148,231,8580,intra,right,276,False,0,,0
181,216,12540,intra,right,277,False,0,,0
151,165,7950,intra,right,278,False,0,,0
214,145,4650,intra,right,279,False,0,,0
206,171,10230,intra,right,280,False,0,,0
202,139,6690,intra,right,281,False,0,,0
233,160,5580,intra,right,282,False,0,,0
162,224,4050,intra,right,283,False,0,,0
126,156,13410,intra,right,284,False,0,,0
212,168,11760,intra,right,285,False,0,,0
225,136,12930,intra,right,286,False,0,,0
185,181,12480,intra,right,287,False,0,,0
129,183,12810,intra,right,288,False,0,,0
194,191,9360,intra,right,289,False,0,,0
168,163,9450,intra,right,290,False,0,,0
165,174,4830,intra,right,291,False,0,,0
228,135,4920,intra,right,292,False,0,,0
133,208,8910,intra,right,293,False,0,,0
197,192,8340,intra,right,294,False,0,,0
215,150,5160,intra,right,295,False,0,,0
155,196,5070,intra,right,296,False,0,,0
132,233,4590,intra,right,297,False,0,,0
222,126,4320,intra,right,298,False,0,,0
164,178,9450,intra,right,299,False,0,,0
164,216,11850,intra,right,300,False,0,,0
134,128,5160,intra,right,301,False,0,,0
192,218,6780,intra,right,302,False,0,,0
218,239,11190,intra,right,303,False,0,,0
237,121,10320,intra,right,304,False,0,,0
237,192,9630,intra,right,305,False,0,,0
152,175,5100,intra,right,306,False,0,,0
131,185,6090,intra,right,307,False,0,,0
152,199,13980,intra,right,308,False,0,,0
211,185,11790,intra,right,309,False,0,,0
165,173,6960,intra,right,310,False,0,,0
207,237,9270,intra,right,311,False,0,,0
145,196,12360,intra,right,312,False,0,,0
122,180,5010,intra,right,313,False,0,,0
137,193,7080,intra,right,314,False,0,,0
218,180,5010,intra,right,315,False,0,,0
142,226,5160,intra,right,316,False,0,,0
231,164,14400,intra,right,317,False,0,,0
152,231,11040,intra,right,318,False,0,,0
135,151,6900,intra,right,319,False,0,,0
134,196,4620,intra,right,320,False,0,,0
