start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
10,73,10410,intra,left,0,False,0,,0
109,79,13680,intra,left,1,False,0,,0
62,25,3630,intra,left,2,False,0,,0
111,33,10680,intra,left,3,False,0,,0
110,68,11520,intra,left,4,False,0,,0
2,76,4530,intra,left,5,False,0,,0
66,5,7350,intra,left,6,False,0,,0
114,43,9510,intra,left,7,False,0,,0
101,49,7560,intra,left,8,False,0,,0
101,62,6000,intra,left,9,False,0,,0
63,19,6150,intra,left,10,False,0,,0
57,5,12780,intra,left,11,False,0,,0
26,78,7170,intra,left,12,False,0,,0
70,106,10140,intra,left,13,False,0,,0
63,10,13290,intra,left,14,False,0,,0
85,11,7470,intra,left,15,False,0,,0
82,35,4830,intra,left,16,False,0,,0
105,24,4860,intra,left,17,False,0,,0
67,7,4680,intra,left,18,False,0,,0
33,76,5640,intra,left,19,False,0,,0
33,15,9510,intra,left,20,False,0,,0
47,21,11130,intra,left,21,False,0,,0
70,1,3870,intra,left,22,False,0,,0
48,101,4860,intra,left,23,False,0,,0
40,77,5790,intra,left,24,False,0,,0
65,184,13260,inter,left,25,True,3,A;B,1
25,142,10620,inter,left,26,True,3,A;B,1
68,150,7860,inter,left,27,True,3,A;B,1
22,124,8430,inter,left,28,True,3,A;B,1
36,226,5400,inter,left,29,True,3,A;B,1
78,195,11100,inter,left,30,True,3,A;B,1
58,141,14340,inter,left,31,True,3,A;B,1
82,232,7230,inter,left,32,True,3,A;B,1
70,149,12780,inter,left,33,True,3,A;B,1
69,232,12300,inter,left,34,True,3,A;B,1
91,149,5250,inter,left,35,True,3,A;B,1
110,167,6360,inter,left,36,True,3,A;B,1
78,206,5490,inter,left,37,True,3,A;B,1
108,165,11310,inter,left,38,True,3,A;B,1
108,138,6330,inter,left,39,True,3,A;B,1
7,206,10440,inter,left,40,True,3,A;B,1
50,209,5910,inter,left,41,True,3,A;B,1
80,227,5880,inter,left,42,True,3,A;B,1
45,165,7200,inter,left,43,True,3,A;B,1
79,178,9720,inter,left,44,True,3,A;B,1
110,167,8130,inter,left,45,True,3,A;B,1
22,169,12450,inter,left,46,True,3,A;B,1
91,158,6810,inter,left,47,True,3,A;B,1
33,209,11940,inter,left,48,True,3,A;B,1
51,216,13410,inter,left,49,True,3,A;B,1
192,228,13440,intra,right,50,False,0,,0
220,163,11430,intra,right,51,False,0,,0
178,220,7200,intra,right,52,False,0,,0
217,144,6210,intra,right,53,False,0,,0
166,152,7920,intra,right,54,False,0,,0
220,190,4650,intra,right,55,False,0,,0
230,123,14250,intra,right,56,False,0,,0
135,141,7350,intra,right,57,False,0,,0
150,178,6660,intra,right,58,False,0,,0
183,220,4140,intra,right,59,False,0,,0
193,209,8400,intra,right,60,False,0,,0
137,234,6720,intra,right,61,False,0,,0
210,165,9120,intra,right,62,False,0,,0
194,181,7470,intra,right,63,False,0,,0
235,146,4350,intra,right,64,False,0,,0
158,212,11760,intra,right,65,False,0,,0
189,219,9420,intra,right,66,False,0,,0
133,170,5010,intra,right,67,False,0,,0
135,215,10860,intra,right,68,False,0,,0
185,212,11340,intra,right,69,False,0,,0
160,229,11610,intra,right,70,False,0,,0
207,159,8700,intra,right,71,False,0,,0
221,184,9180,intra,right,72,False,0,,0
145,187,10170,intra,right,73,False,0,,0
141,155,6570,intra,right,74,False,0,,0
228,41,5460,inter,right,75,True,3,B;A,1
157,63,9330,inter,right,76,True,3,B;A,1
169,5,4380,inter,right,77,True,3,B;A,1
160,86,10350,inter,right,78,True,3,B;A,1
154,38,5340,inter,right,79,True,3,B;A,1
145,33,10200,inter,right,80,True,3,B;A,1
134,29,11340,inter,right,81,True,3,B;A,1
203,11,13800,inter,right,82,True,3,B;A,1
227,58,6720,inter,right,83,True,3,B;A,1
160,33,8070,inter,right,84,True,3,B;A,1
188,52,8370,inter,right,85,True,3,B;A,1
223,68,4230,inter,right,86,True,3,B;A,1
127,8,9030,inter,right,87,True,3,B;A,1
226,29,4290,inter,right,88,True,3,B;A,1
180,96,5160,inter,right,89,True,3,B;A,1
155,7,5010,inter,right,90,True,3,B;A,1
143,0,8820,inter,right,91,True,3,B;A,1
199,24,8640,inter,right,92,True,3,B;A,1
227,58,9540,inter,right,93,True,3,B;A,1
218,110,3750,inter,right,94,True,3,B;A,1
227,11,3630,inter,right,95,True,3,B;A,1
128,114,6480,inter,right,96,True,3,B;A,1
190,63,7590,inter,right,97,True,3,B;A,1
129,45,13500,inter,right,98,True,3,B;A,1
124,36,8610,inter,right,99,True,3,B;A,1
