,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,92,0
1,0,1,1,54,0
2,0,2,1,56,0
3,0,3,1,22,0
4,0,4,1,65,0
5,0,5,1,22,0
6,0,6,1,52,0
7,0,7,1,59,0
8,0,8,1,40,0
9,0,9,1,113,0
10,0,10,1,91,0
11,0,11,1,33,0
12,0,12,1,93,0
13,0,13,1,92,0
14,0,14,1,0,0
15,0,15,1,181,0
16,0,16,1,231,0
17,0,17,1,180,0
18,0,18,1,209,0
19,0,19,1,195,0
20,0,20,1,177,0
21,0,21,1,214,0
22,0,22,1,183,0
23,0,23,1,227,0
24,0,24,1,133,0
25,0,25,1,139,0
26,0,26,1,207,0
27,0,27,1,177,0
28,0,28,1,122,0
29,0,29,1,177,0
