,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,63,0
1,0,1,1,80,0
2,0,2,1,91,0
3,0,3,1,18,0
4,0,4,1,91,0
5,0,5,1,34,0
6,0,6,1,59,0
7,0,7,1,109,0
8,0,8,1,26,0
9,0,9,1,91,0
10,0,10,1,113,0
11,0,11,1,23,0
12,0,12,1,97,0
13,0,13,1,65,0
14,0,14,1,31,0
15,0,15,1,34,0
16,0,16,1,23,0
17,0,17,1,89,0
18,0,18,1,60,0
19,0,19,1,111,0
20,0,20,1,3,0
21,0,21,1,80,0
22,0,22,1,59,0
23,0,23,1,37,0
24,0,24,1,35,0
25,0,25,1,110,0
26,0,26,1,102,0
27,0,27,1,46,0
28,0,28,1,31,0
29,0,29,1,115,0
30,0,30,1,110,0
31,0,31,1,27,0
32,0,32,1,90,0
33,0,33,1,114,0
34,0,34,1,11,0
35,0,35,1,9,0
36,0,36,1,75,0
37,0,37,1,49,0
38,0,38,1,53,0
39,0,39,1,102,0
40,0,40,1,105,0
41,0,41,1,30,0
42,0,42,1,43,0
43,0,43,1,63,0
44,0,44,1,114,0
45,0,45,1,24,0
46,0,46,1,11,0
47,0,47,1,23,0
48,0,48,1,12,0
49,0,49,1,21,0
50,0,50,1,8,0
51,0,51,1,95,0
52,0,52,1,7,0
53,0,53,1,112,0
54,0,54,1,22,0
55,0,55,1,39,0
56,0,56,1,86,0
57,0,57,1,87,0
58,0,58,1,25,0
59,0,59,1,111,0
60,0,60,1,73,0
61,0,61,1,4,0
62,0,62,1,115,0
63,0,63,1,114,0
64,0,64,1,96,0
65,0,65,1,39,0
66,0,66,1,30,0
67,0,67,1,102,0
68,0,68,1,35,0
69,0,69,1,58,0
70,0,70,1,97,0
71,0,71,1,80,0
72,0,72,1,70,0
73,0,73,1,17,0
74,0,74,1,3,0
75,0,75,1,54,0
76,0,76,1,48,0
77,0,77,1,62,0
78,0,78,1,59,0
79,0,79,1,61,0
80,0,80,1,111,0
81,0,81,1,8,0
82,0,82,1,42,0
83,0,83,1,78,0
84,0,84,1,41,0
85,0,85,1,103,0
86,0,86,1,57,0
87,0,87,1,51,0
88,0,88,1,37,0
89,0,89,1,74,0
90,0,90,1,0,0
91,0,91,1,97,0
92,0,92,1,1,0
93,0,93,1,46,0
94,0,94,1,99,0
95,0,95,1,64,0
96,0,96,1,19,0
97,0,97,1,87,0
98,0,98,1,64,0
99,0,99,1,78,0
100,0,100,1,45,0
101,0,101,1,110,0
102,0,102,1,50,0
103,0,103,1,12,0
104,0,104,1,89,0
105,0,105,1,16,0
106,0,106,1,96,0
107,0,107,1,9,0
108,0,108,1,14,0
109,0,109,1,60,0
110,0,110,1,67,0
111,0,111,1,18,0
112,0,112,1,94,0
113,0,113,1,104,0
114,0,114,1,46,0
115,0,115,1,109,0
116,0,116,1,21,0
117,0,117,1,52,0
118,0,118,1,104,0
119,0,119,1,83,0
120,0,120,1,65,0
121,0,121,1,3,0
122,0,122,1,90,0
123,0,123,1,2,0
124,0,124,1,95,0
125,0,125,1,48,0
126,0,126,1,106,0
127,0,127,1,61,0
128,0,128,1,19,0
129,0,129,1,36,0
130,0,130,1,57,0
131,0,131,1,1,0
132,0,132,1,47,0
133,0,133,1,99,0
134,0,134,1,54,0
135,0,135,1,37,0
136,0,136,1,46,0
137,0,137,1,31,0
138,0,138,1,91,0
139,0,139,1,38,0
140,0,140,1,41,0
141,0,141,1,109,0
142,0,142,1,24,0
143,0,143,1,41,0
144,0,144,1,110,0
145,0,145,1,19,0
146,0,146,1,0,0
147,0,147,1,105,0
148,0,148,1,115,0
149,0,149,1,34,0
150,0,150,1,43,0
151,0,151,1,50,0
152,0,152,1,13,0
153,0,153,1,65,0
154,0,154,1,87,0
155,0,155,1,201,0
156,0,156,1,133,0
157,0,157,1,141,0
158,0,158,1,152,0
159,0,159,1,230,0
160,0,160,1,206,0
161,0,161,1,199,0
162,0,162,1,190,0
163,0,163,1,214,0
164,0,164,1,205,0
165,0,165,1,181,0
166,0,166,1,176,0
167,0,167,1,216,0
168,0,168,1,130,0
169,0,169,1,176,0
170,0,170,1,122,0
171,0,171,1,151,0
172,0,172,1,186,0
173,0,173,1,153,0
174,0,174,1,178,0
175,0,175,1,128,0
176,0,176,1,208,0
177,0,177,1,167,0
178,0,178,1,233,0
179,0,179,1,184,0
180,0,180,1,150,0
181,0,181,1,212,0
182,0,182,1,164,0
183,0,183,1,218,0
184,0,184,1,134,0
185,0,185,1,194,0
186,0,186,1,159,0
187,0,187,1,222,0
188,0,188,1,144,0
189,0,189,1,214,0
190,0,190,1,122,0
191,0,191,1,194,0
192,0,192,1,183,0
193,0,193,1,146,0
194,0,194,1,158,0
195,0,195,1,220,0
196,0,196,1,227,0
197,0,197,1,188,0
198,0,198,1,223,0
199,0,199,1,209,0
200,0,200,1,202,0
201,0,201,1,184,0
202,0,202,1,195,0
203,0,203,1,158,0
204,0,204,1,224,0
205,0,205,1,183,0
206,0,206,1,224,0
207,0,207,1,223,0
208,0,208,1,137,0
209,0,209,1,234,0
210,0,210,1,153,0
211,0,211,1,181,0
212,0,212,1,124,0
213,0,213,1,180,0
214,0,214,1,184,0
215,0,215,1,180,0
216,0,216,1,149,0
217,0,217,1,218,0
218,0,218,1,125,0
219,0,219,1,184,0
220,0,220,1,135,0
221,0,221,1,134,0
222,0,222,1,180,0
223,0,223,1,157,0
224,0,224,1,198,0
225,0,225,1,154,0
226,0,226,1,179,0
227,0,227,1,140,0
228,0,228,1,133,0
229,0,229,1,192,0
230,0,230,1,236,0
231,0,231,1,146,0
232,0,232,1,210,0
233,0,233,1,129,0
234,0,234,1,212,0
235,0,235,1,192,0
236,0,236,1,131,0
237,0,237,1,226,0
238,0,238,1,233,0
239,0,239,1,173,0
240,0,240,1,165,0
241,0,241,1,125,0
242,0,242,1,211,0
243,0,243,1,189,0
244,0,244,1,180,0
245,0,245,1,211,0
246,0,246,1,235,0
247,0,247,1,194,0
248,0,248,1,208,0
249,0,249,1,157,0
250,0,250,1,236,0
251,0,251,1,192,0
252,0,252,1,213,0
253,0,253,1,164,0
254,0,254,1,188,0
255,0,255,1,182,0
256,0,256,1,212,0
257,0,257,1,151,0
258,0,258,1,219,0
259,0,259,1,162,0
260,0,260,1,146,0
261,0,261,1,166,0
262,0,262,1,169,0
