,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,12,0
1,0,1,1,69,0
2,0,2,1,45,0
3,0,3,1,92,0
4,0,4,1,29,0
5,0,5,1,71,0
6,0,6,1,75,0
7,0,7,1,109,0
8,0,8,1,80,0
9,0,9,1,9,0
10,0,10,1,69,0
11,0,11,1,81,0
12,0,12,1,28,0
13,0,13,1,29,0
14,0,14,1,76,0
15,0,15,1,80,0
16,0,16,1,19,0
17,0,17,1,53,0
18,0,18,1,15,0
19,0,19,1,70,0
20,0,20,1,71,0
21,0,21,1,83,0
22,0,22,1,41,0
23,0,23,1,74,0
24,0,24,1,14,0
25,0,25,1,105,0
26,0,26,1,104,0
27,0,27,1,57,0
28,0,28,1,89,0
29,0,29,1,36,0
30,0,30,1,63,0
31,0,31,1,39,0
32,0,32,1,28,0
33,0,33,1,81,0
34,0,34,1,83,0
35,0,35,1,29,0
36,0,36,1,5,0
37,0,37,1,40,0
38,0,38,1,96,0
39,0,39,1,23,0
40,0,40,1,45,0
41,0,41,1,43,0
42,0,42,1,75,0
43,0,43,1,1,0
44,0,44,1,96,0
45,0,45,1,15,0
46,0,46,1,29,0
47,0,47,1,44,0
48,0,48,1,111,0
49,0,49,1,84,0
50,0,50,1,95,0
51,0,51,1,76,0
52,0,52,1,110,0
53,0,53,1,34,0
54,0,54,1,89,0
55,0,55,1,129,0
56,0,56,1,211,0
57,0,57,1,213,0
58,0,58,1,204,0
59,0,59,1,215,0
60,0,60,1,144,0
61,0,61,1,139,0
62,0,62,1,235,0
63,0,63,1,157,0
64,0,64,1,196,0
65,0,65,1,124,0
66,0,66,1,183,0
67,0,67,1,149,0
68,0,68,1,122,0
69,0,69,1,167,0
70,0,70,1,214,0
71,0,71,1,202,0
72,0,72,1,194,0
73,0,73,1,133,0
74,0,74,1,172,0
75,0,75,1,195,0
76,0,76,1,196,0
77,0,77,1,196,0
78,0,78,1,150,0
79,0,79,1,149,0
80,0,80,1,226,0
81,0,81,1,141,0
82,0,82,1,208,0
83,0,83,1,214,0
84,0,84,1,153,0
85,0,85,1,154,0
86,0,86,1,203,0
87,0,87,1,196,0
88,0,88,1,163,0
89,0,89,1,143,0
90,0,90,1,235,0
91,0,91,1,147,0
92,0,92,1,203,0
93,0,93,1,211,0
94,0,94,1,216,0
95,0,95,1,188,0
96,0,96,1,141,0
97,0,97,1,178,0
98,0,98,1,164,0
99,0,99,1,182,0
100,0,100,1,225,0
101,0,101,1,136,0
102,0,102,1,182,0
103,0,103,1,162,0
104,0,104,1,213,0
105,0,105,1,222,0
106,0,106,1,148,0
107,0,107,1,220,0
108,0,108,1,127,0
109,0,109,1,209,0
