start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
92,117,5280,intra,left,0,[92],[117],0,0,0,0,5280
22,65,4260,intra,left,1,[11; 23],[57; 66; 75],500,375,500,375,4635
40,113,11040,intra,left,2,[40],[91; 103; 115],0,0,1000,751,11040
117,91,10230,intra,left,3,[117],[91],0,0,0,0,10230
92,0,10740,intra,left,4,[92],[0],0,0,0,0,10740
59,88,13140,intra,left,5,[59],[88],0,0,0,0,13140
106,120,3960,intra,left,6,[106],[120],0,0,0,0,3960
18,86,9120,intra,left,7,[19; 29],[86],500,375,0,0,9495
1,56,10410,intra,left,8,[0; 12],[56],500,375,0,0,10785
11,37,11850,intra,left,9,[11],[36; 38; 48],0,0,500,375,11850
102,119,7710,intra,left,10,[91; 103],[119],500,375,0,0,8085
80,56,5070,intra,left,11,[80],[56],0,0,0,0,5070
63,104,7830,intra,left,12,[55],[104],500,375,0,0,8205
33,77,10230,intra,left,13,[11; 23; 35; 54],[77],1000,751,0,0,10981
108,54,5490,intra,left,14,[86; 96; 106; 110],[54],1000,751,0,0,6241
22,50,12480,intra,left,15,[11; 23],[40; 49; 58],500,375,500,375,12855
99,52,9180,intra,left,16,[99],[60],0,0,500,375,9180
0,74,7920,intra,left,17,[0],[75; 85],0,0,500,375,7920
4,111,11430,intra,left,18,[5],[110],500,375,500,375,11805
40,4,13440,intra,left,19,[40],[5],0,0,500,375,13440
64,1,12300,intra,left,20,[56],[0; 12],500,375,500,375,12675
109,91,6840,intra,left,21,[110],[91],500,375,0,0,7215
115,77,11010,intra,left,22,[115],[77],0,0,0,0,11010
114,15,10800,intra,left,23,[103; 115],[16],500,375,500,375,11175
102,66,14220,intra,left,24,[91; 103],[66],500,375,0,0,14595
61,110,8010,intra,left,25,[61],[110],0,0,0,0,8010
50,113,8880,intra,left,26,[40; 49; 58],[91; 103; 115],500,375,1000,751,9255
81,96,12300,intra,left,27,[80; 92],[96],500,375,0,0,12675
16,100,8700,intra,left,28,[16],[99],0,0,500,375,8700
56,112,4020,intra,left,29,[56],[110],0,0,1000,751,4020
75,29,14010,intra,left,30,[75],[29],0,0,0,0,14010
36,91,5520,intra,left,31,[36],[91],0,0,0,0,5520
1,102,6210,intra,left,32,[0; 12],[91; 103],500,375,500,375,6585
118,33,9900,intra,left,33,[118],[11; 23; 35; 54],0,0,1000,751,9900
16,57,13830,intra,left,34,[16],[57],0,0,0,0,13830
112,94,13560,intra,left,35,[110],[95; 105],1000,751,500,375,14311
79,11,4260,intra,left,36,[79],[11],0,0,0,0,4260
41,66,6660,intra,left,37,[30; 40],[66],500,375,0,0,7035
48,105,11820,intra,left,38,[48],[105],0,0,0,0,11820
117,10,10890,intra,left,39,[117],[10],0,0,0,0,10890
22,29,10410,intra,left,40,[11; 23],[29],500,375,0,0,10785
62,1,13380,intra,left,41,[54],[0; 12],500,375,500,375,13755
24,102,12480,intra,left,42,[24],[91; 103],0,0,500,375,12480
81,7,3600,intra,left,43,[80; 92],[5; 9; 19; 29],500,375,1000,751,3975
111,58,12330,intra,left,44,[110],[58],500,375,0,0,12705
16,87,5430,intra,left,45,[16],[76; 86; 88],0,0,500,375,5430
36,98,12480,intra,left,46,[36],[99],0,0,500,375,12480
43,56,6990,intra,left,47,[61],[56],1000,751,0,0,7741
18,84,9660,intra,left,48,[19; 29],[85; 95],500,375,500,375,10035
33,86,7230,intra,left,49,[11; 23; 35; 54],[86],1000,751,0,0,7981
85,49,11490,intra,left,50,[85],[49],0,0,0,0,11490
82,99,11580,intra,left,51,[61; 80; 92; 104],[99],1000,751,0,0,12331
67,97,12150,intra,left,52,[67],[86; 96],0,0,500,375,12150
58,34,7860,intra,left,53,[58],[23; 35],0,0,500,375,7860
11,70,13650,intra,left,54,[11],[60],0,0,500,375,13650
29,97,10380,intra,left,55,[29],[86; 96],0,0,500,375,10380
52,25,7350,intra,left,56,[60],[24; 36],500,375,500,375,7725
70,111,6810,intra,left,57,[60],[110],500,375,500,375,7185
28,85,4650,intra,left,58,[27; 29; 39],[85],500,375,0,0,5025
86,10,7350,intra,left,59,[86],[10],0,0,0,0,7350
116,13,7500,intra,left,60,[116],[12; 24],0,0,500,375,7500
30,92,6060,intra,left,61,[30],[92],0,0,0,0,6060
73,116,8640,intra,left,62,[55; 75; 85; 95],[116],1000,751,0,0,9391
93,50,8910,intra,left,63,[92; 104],[40; 49; 58],500,375,500,375,9285
46,9,7500,intra,left,64,[35; 47; 56],[9],500,375,0,0,7875
59,23,8520,intra,left,65,[59],[23],0,0,0,0,8520
18,79,11490,intra,left,66,[19; 29],[79],500,375,0,0,11865
113,16,8880,intra,left,67,[91; 103; 115],[16],1000,751,0,0,9631
41,111,4080,intra,left,68,[30; 40],[110],500,375,500,375,4455
67,3,4410,intra,left,69,[67],[5],0,0,1000,751,4410
6,84,4950,intra,left,70,[5],[85; 95],500,375,500,375,5325
94,8,5790,intra,left,71,[95; 105],[9; 19],500,375,500,375,6165
9,14,6120,intra,left,72,[9],[12; 16; 24; 36],0,0,1000,751,6120
59,26,8640,intra,left,73,[59],[27],0,0,500,375,8640
22,5,8220,intra,left,74,[11; 23],[5],500,375,0,0,8595
94,29,10620,intra,left,75,[95; 105],[29],500,375,0,0,10995
6,46,7140,intra,left,76,[5],[35; 47; 56],500,375,500,375,7515
5,117,4260,intra,left,77,[5],[117],0,0,0,0,4260
117,108,14280,intra,left,78,[117],[86; 96; 106; 110],0,0,1000,751,14280
71,12,12750,intra,left,79,[61],[12],500,375,0,0,13125
