start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,start_station_street_arrival_time
10,73,10410,intra,left,0,[10],[55; 75; 85; 95],0,0,1000,751,10410
109,79,13680,intra,left,1,[110],[79],500,375,0,0,14055
62,25,3630,intra,left,2,[54],[24; 36],500,375,500,375,4005
111,33,10680,intra,left,3,[110],[11; 23; 35; 54],500,375,1000,751,11055
110,68,11520,intra,left,4,[110],[68],0,0,0,0,11520
2,76,4530,intra,left,5,[0; 12; 24],[76],1000,751,0,0,5281
66,5,7350,intra,left,6,[66],[5],0,0,0,0,7350
114,43,9510,intra,left,7,[103; 115],[61],500,375,1000,751,9885
101,49,7560,intra,left,8,[79; 91; 99; 103],[49],1000,751,0,0,8311
101,62,6000,intra,left,9,[79; 91; 99; 103],[54],1000,751,500,375,6751
63,19,6150,intra,left,10,[55],[19],500,375,0,0,6525
57,5,12780,intra,left,11,[57],[5],0,0,0,0,12780
26,78,7170,intra,left,12,[27],[67; 77; 79],500,375,500,375,7545
70,106,10140,intra,left,13,[60],[106],500,375,0,0,10515
63,10,13290,intra,left,14,[55],[10],500,375,0,0,13665
85,11,7470,intra,left,15,[85],[11],0,0,0,0,7470
82,35,4830,intra,left,16,[61; 80; 92; 104],[35],1000,751,0,0,5581
105,24,4860,intra,left,17,[105],[24],0,0,0,0,4860
67,7,4680,intra,left,18,[67],[5; 9; 19; 29],0,0,1000,751,4680
33,76,5640,intra,left,19,[11; 23; 35; 54],[76],1000,751,0,0,6391
33,15,9510,intra,left,20,[11; 23; 35; 54],[16],1000,751,500,375,10261
47,21,11130,intra,left,21,[47],[10; 20],0,0,500,375,11130
70,1,3870,intra,left,22,[60],[0; 12],500,375,500,375,4245
48,101,4860,intra,left,23,[48],[79; 91; 99; 103],0,0,1000,751,4860
40,77,5790,intra,left,24,[40],[77],0,0,0,0,5790
82,66,8190,intra,left,25,[61; 80; 92; 104],[66],1000,751,0,0,8941
21,76,10620,intra,left,26,[10; 20],[76],500,375,0,0,10995
113,14,11940,intra,left,27,[91; 103; 115],[12; 16; 24; 36],1000,751,1000,751,12691
3,33,4680,intra,left,28,[5],[11; 23; 35; 54],1000,751,1000,751,5431
105,24,5400,intra,left,29,[105],[24],0,0,0,0,5400
58,20,14340,intra,left,30,[58],[20],0,0,0,0,14340
82,111,7230,intra,left,31,[61; 80; 92; 104],[110],1000,751,500,375,7981
70,28,12780,intra,left,32,[60],[27; 29; 39],500,375,500,375,13155
69,111,12300,intra,left,33,[59; 68; 80],[110],500,375,500,375,12675
91,28,5250,intra,left,34,[91],[27; 29; 39],0,0,500,375,5250
110,46,6360,intra,left,35,[110],[35; 47; 56],0,0,500,375,6360
63,108,8760,intra,left,36,[55],[86; 96; 106; 110],500,375,1000,751,9135
1,108,7950,intra,left,37,[0; 12],[86; 96; 106; 110],500,375,1000,751,8325
91,7,10440,intra,left,38,[91],[5; 9; 19; 29],0,0,1000,751,10440
50,88,5910,intra,left,39,[40; 49; 58],[88],500,375,0,0,6285
80,106,5880,intra,left,40,[80],[106],0,0,0,0,5880
57,82,9720,intra,left,41,[57],[61; 80; 92; 104],0,0,1000,751,9720
110,46,8130,intra,left,42,[110],[35; 47; 56],0,0,500,375,8130
22,48,12450,intra,left,43,[11; 23],[48],500,375,0,0,12825
91,37,6810,intra,left,44,[91],[36; 38; 48],0,0,500,375,6810
33,88,11940,intra,left,45,[11; 23; 35; 54],[88],1000,751,0,0,12691
51,95,13410,intra,left,46,[59],[95],500,375,0,0,13785
71,107,13440,intra,left,47,[61],[96; 106],500,375,500,375,13815
99,42,11430,intra,left,48,[99],[20; 30; 40; 60],0,0,1000,751,11430
57,99,7200,intra,left,49,[57],[99],0,0,0,0,7200
96,23,6210,intra,left,50,[96],[23],0,0,0,0,6210
45,31,7920,intra,left,51,[55],[20; 30],500,375,500,375,8295
99,69,4650,intra,left,52,[99],[59; 68; 80],0,0,500,375,4650
109,2,14250,intra,left,53,[110],[0; 12; 24],500,375,1000,751,14625
14,20,7350,intra,left,54,[12; 16; 24; 36],[20],1000,751,0,0,8101
29,57,6660,intra,left,55,[29],[57],0,0,0,0,6660
62,99,4140,intra,left,56,[54],[99],500,375,0,0,4515
72,88,8400,intra,left,57,[54],[88],1000,751,0,0,9151
16,113,6720,intra,left,58,[16],[91; 103; 115],0,0,1000,751,6720
89,44,9120,intra,left,59,[88],[54],500,375,500,375,9495
73,60,7470,intra,left,60,[55; 75; 85; 95],[60],1000,751,0,0,8221
114,25,4350,intra,left,61,[103; 115],[24; 36],500,375,500,375,4725
37,91,11760,intra,left,62,[36; 38; 48],[91],500,375,0,0,12135
68,98,9420,intra,left,63,[68],[99],0,0,500,375,9420
12,49,5010,intra,left,64,[12],[49],0,0,0,0,5010
14,94,10860,intra,left,65,[12; 16; 24; 36],[95; 105],1000,751,500,375,11611
64,91,11340,intra,left,66,[56],[91],500,375,0,0,11715
85,185,12450,inter,left,67,[85],[177],0,0,500,375,12450
108,132,6180,inter,left,68,[86; 96; 106; 110],[132],1000,751,0,0,6931
38,163,3870,inter,left,69,[38],[141; 151; 161; 181],0,0,1000,751,3870
21,150,11220,inter,left,70,[10; 20],[150],500,375,0,0,11595
100,184,9180,inter,left,71,[99],[176],500,375,500,375,9555
24,187,10170,inter,left,72,[24],[187],0,0,0,0,10170
20,155,6570,inter,left,73,[20],[144; 156],0,0,500,375,6570
107,162,5460,inter,left,74,[96; 106],[151; 161],500,375,500,375,5835
231,184,8880,intra,right,75,[231],[176],0,0,500,375,8880
160,207,10350,intra,right,76,[160],[207],0,0,0,0,10350
179,145,10200,intra,right,77,[179],[145],0,0,0,0,10200
134,150,11340,intra,right,78,[133; 145],[150],500,375,0,0,11715
203,132,13800,intra,right,79,[182; 201; 213; 225],[132],1000,751,0,0,14551
227,179,6720,intra,right,80,[227],[179],0,0,0,0,6720
160,154,8070,intra,right,81,[160],[132; 144; 156; 175],0,0,1000,751,8070
152,223,4230,intra,right,82,[141; 151],[212; 224],500,375,500,375,4605
174,226,4290,intra,right,83,[182],[226],500,375,0,0,4665
180,217,5160,intra,right,84,[180],[217],0,0,0,0,5160
155,128,5010,intra,right,85,[144; 156],[126; 130; 140; 150],500,375,1000,751,5385
222,167,5940,intra,right,86,[200; 212; 220; 224],[156; 168; 177],1000,751,500,375,6691
161,227,9540,intra,right,87,[161],[227],0,0,0,0,9540
126,227,11610,intra,right,88,[126],[227],0,0,0,0,11610
163,132,3630,intra,right,89,[141; 151; 161; 181],[132],1000,751,0,0,4381
128,235,6480,intra,right,90,[126; 130; 140; 150],[224; 236],1000,751,500,375,7231
190,184,7590,intra,right,91,[180; 189; 201],[176],500,375,500,375,7965
129,166,13500,intra,right,92,[130; 140],[176],500,375,500,375,13875
160,226,9420,intra,right,93,[160],[226],0,0,0,0,9420
163,143,9870,intra,right,94,[141; 151; 161; 181],[132; 144],1000,751,500,375,10621
171,204,13590,intra,right,95,[161; 170; 179],[206; 216; 226],500,375,1000,751,13965
217,190,6600,intra,right,96,[217],[180; 189; 201],0,0,500,375,6600
165,220,11880,intra,right,97,[175],[220],500,375,0,0,12255
137,205,12750,intra,right,98,[137],[206; 216],0,0,500,375,12750
193,203,12090,intra,right,99,[175],[182; 201; 213; 225],1000,751,1000,751,12841
126,205,5400,intra,right,100,[126],[206; 216],0,0,500,375,5400
148,200,9090,intra,right,101,[148],[200],0,0,0,0,9090
227,144,13770,intra,right,102,[227],[144],0,0,0,0,13770
219,237,14310,intra,right,103,[220],[237],500,375,0,0,14685
202,238,5220,intra,right,104,[201; 213],[238],500,375,0,0,5595
229,179,14370,intra,right,105,[207; 217; 227; 231],[179],1000,751,0,0,15121
237,140,11820,intra,right,106,[237],[140],0,0,0,0,11820
192,147,8250,intra,right,107,[182],[148],500,375,500,375,8625
141,232,6750,intra,right,108,[141],[231],0,0,500,375,6750
