start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
92,117,5280,intra,left,0,[92],[117],0,0,0,0,5280
22,65,4260,intra,left,1,[11; 23],[57; 66; 75],500,375,500,375,4635
40,113,11040,intra,left,2,[40],[91; 103; 115],0,0,1000,751,11040
117,91,10230,intra,left,3,[117],[91],0,0,0,0,10230
92,0,10740,intra,left,4,[92],[0],0,0,0,0,10740
59,88,13140,intra,left,5,[59],[88],0,0,0,0,13140
106,120,3960,intra,left,6,[106],[120],0,0,0,0,3960
18,86,9120,intra,left,7,[19; 29],[86],500,375,0,0,9495
1,56,10410,intra,left,8,[0; 12],[56],500,375,0,0,10785
11,37,11850,intra,left,9,[11],[36; 38; 48],0,0,500,375,11850
102,119,7710,intra,left,10,[91; 103],[119],500,375,0,0,8085
80,56,5070,intra,left,11,[80],[56],0,0,0,0,5070
63,104,7830,intra,left,12,[55],[104],500,375,0,0,8205
33,77,10230,intra,left,13,[11; 23; 35; 54],[77],1000,751,0,0,10981
108,54,5490,intra,left,14,[86; 96; 106; 110],[54],1000,751,0,0,6241
22,50,12480,intra,left,15,[11; 23],[40; 49; 58],500,375,500,375,12855
99,52,9180,intra,left,16,[99],[60],0,0,500,375,9180
0,74,7920,intra,left,17,[0],[75; 85],0,0,500,375,7920
4,111,11430,intra,left,18,[5],[110],500,375,500,375,11805
40,4,13440,intra,left,19,[40],[5],0,0,500,375,13440
64,1,12300,intra,left,20,[56],[0; 12],500,375,500,375,12675
109,91,6840,intra,left,21,[110],[91],500,375,0,0,7215
115,77,11010,intra,left,22,[115],[77],0,0,0,0,11010
114,15,10800,intra,left,23,[103; 115],[16],500,375,500,375,11175
102,66,14220,intra,left,24,[91; 103],[66],500,375,0,0,14595
61,110,8010,intra,left,25,[61],[110],0,0,0,0,8010
50,113,8880,intra,left,26,[40; 49; 58],[91; 103; 115],500,375,1000,751,9255
81,96,12300,intra,left,27,[80; 92],[96],500,375,0,0,12675
16,100,8700,intra,left,28,[16],[99],0,0,500,375,8700
56,112,4020,intra,left,29,[56],[110],0,0,1000,751,4020
75,29,14010,intra,left,30,[75],[29],0,0,0,0,14010
36,91,5520,intra,left,31,[36],[91],0,0,0,0,5520
1,102,6210,intra,left,32,[0; 12],[91; 103],500,375,500,375,6585
118,33,9900,intra,left,33,[118],[11; 23; 35; 54],0,0,1000,751,9900
16,57,13830,intra,left,34,[16],[57],0,0,0,0,13830
112,94,13560,intra,left,35,[110],[95; 105],1000,751,500,375,14311
79,11,4260,intra,left,36,[79],[11],0,0,0,0,4260
41,66,6660,intra,left,37,[30; 40],[66],500,375,0,0,7035
48,105,11820,intra,left,38,[48],[105],0,0,0,0,11820
117,10,10890,intra,left,39,[117],[10],0,0,0,0,10890
22,29,10410,intra,left,40,[11; 23],[29],500,375,0,0,10785
62,1,13380,intra,left,41,[54],[0; 12],500,375,500,375,13755
24,102,12480,intra,left,42,[24],[91; 103],0,0,500,375,12480
81,7,3600,intra,left,43,[80; 92],[5; 9; 19; 29],500,375,1000,751,3975
111,58,12330,intra,left,44,[110],[58],500,375,0,0,12705
86,219,7920,inter,left,45,[86],[220],0,0,500,375,7920
87,182,10380,inter,left,46,[76; 86; 88],[182],500,375,0,0,10755
40,164,9120,inter,left,47,[40],[182],0,0,1000,751,9120
113,139,6120,inter,left,48,[91; 103; 115],[140; 150],1000,751,500,375,6871
74,164,7680,inter,left,49,[75; 85],[182],500,375,1000,751,8055
154,207,7230,intra,right,50,[132; 144; 156; 175],[207],1000,751,0,0,7981
206,170,11490,intra,right,51,[206],[170],0,0,0,0,11490
203,220,11580,intra,right,52,[182; 201; 213; 225],[220],1000,751,0,0,12331
188,218,12150,intra,right,53,[188],[207; 217],0,0,500,375,12150
179,155,7860,intra,right,54,[179],[144; 156],0,0,500,375,7860
132,191,13650,intra,right,55,[132],[181],0,0,500,375,13650
150,218,10380,intra,right,56,[150],[207; 217],0,0,500,375,10380
173,146,7350,intra,right,57,[181],[145; 157],500,375,500,375,7725
191,232,6810,intra,right,58,[181],[231],500,375,500,375,7185
149,206,4650,intra,right,59,[148; 150; 160],[206],500,375,0,0,5025
207,131,7350,intra,right,60,[207],[131],0,0,0,0,7350
237,134,7500,intra,right,61,[237],[133; 145],0,0,500,375,7500
151,213,6060,intra,right,62,[151],[213],0,0,0,0,6060
194,237,8640,intra,right,63,[176; 196; 206; 216],[237],1000,751,0,0,9391
214,171,8910,intra,right,64,[213; 225],[161; 170; 179],500,375,500,375,9285
167,130,7500,intra,right,65,[156; 168; 177],[130],500,375,0,0,7875
180,144,8520,intra,right,66,[180],[144],0,0,0,0,8520
139,200,11490,intra,right,67,[140; 150],[200],500,375,0,0,11865
234,137,8880,intra,right,68,[212; 224; 236],[137],1000,751,0,0,9631
162,232,4080,intra,right,69,[151; 161],[231],500,375,500,375,4455
188,124,4410,intra,right,70,[188],[126],0,0,1000,751,4410
127,205,4950,intra,right,71,[126],[206; 216],500,375,500,375,5325
215,129,5790,intra,right,72,[216; 226],[130; 140],500,375,500,375,6165
130,135,6120,intra,right,73,[130],[133; 137; 145; 157],0,0,1000,751,6120
180,147,8640,intra,right,74,[180],[148],0,0,500,375,8640
143,126,8220,intra,right,75,[132; 144],[126],500,375,0,0,8595
215,150,10620,intra,right,76,[216; 226],[150],500,375,0,0,10995
127,167,7140,intra,right,77,[126],[156; 168; 177],500,375,500,375,7515
126,238,4260,intra,right,78,[126],[238],0,0,0,0,4260
238,229,14280,intra,right,79,[238],[207; 217; 227; 231],0,0,1000,751,14280
