start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,station_street_arrival_time
106,24,11070,intra,left,0,[106],[24],0,0,0,0,11070
3,56,11280,intra,left,1,[5],[56],1000,751,0,0,12031
21,119,8040,intra,left,2,[10; 20],[119],500,375,0,0,8415
44,93,4380,intra,left,3,[54],[92; 104],500,375,500,375,4755
22,66,11340,intra,left,4,[11; 23],[66],500,375,0,0,11715
63,60,7470,intra,left,5,[55],[60],500,375,0,0,7845
29,106,8160,intra,left,6,[29],[106],0,0,0,0,8160
62,7,8730,intra,left,7,[54],[5; 9; 19; 29],500,375,1000,751,9105
33,79,8880,intra,left,8,[11; 23; 35; 54],[79],1000,751,0,0,9631
37,20,14100,intra,left,9,[36; 38; 48],[20],500,375,0,0,14475
49,21,9780,intra,left,10,[49],[10; 20],0,0,500,375,9780
119,54,3600,intra,left,11,[119],[54],0,0,0,0,3600
64,105,11820,intra,left,12,[56],[105],500,375,0,0,12195
116,63,8550,intra,left,13,[116],[55],0,0,500,375,8550
71,37,11190,intra,left,14,[61],[36; 38; 48],500,375,500,375,11565
113,1,13830,intra,left,15,[91; 103; 115],[0; 12],1000,751,500,375,14581
91,16,13680,intra,left,16,[91],[16],0,0,0,0,13680
32,16,11820,intra,left,17,[10; 20; 30],[16],1000,751,0,0,12571
30,48,12270,intra,left,18,[30],[48],0,0,0,0,12270
52,113,10860,intra,left,19,[60],[91; 103; 115],500,375,1000,751,11235
2,28,4680,intra,left,20,[0; 12; 24],[27; 29; 39],1000,751,500,375,5431
59,74,9060,intra,left,21,[59],[75; 85],0,0,500,375,9060
21,113,12960,intra,left,22,[10; 20],[91; 103; 115],500,375,1000,751,13335
104,39,12150,intra,left,23,[104],[39],0,0,0,0,12150
32,48,3870,intra,left,24,[10; 20; 30],[48],1000,751,0,0,4621
33,111,10080,intra,left,25,[11; 23; 35; 54],[110],1000,751,500,375,10831
84,10,9840,intra,left,26,[85; 95],[10],500,375,0,0,10215
45,114,5160,intra,left,27,[55],[103; 115],500,375,500,375,5535
1,18,3660,intra,left,28,[0; 12],[19; 29],500,375,500,375,4035
20,62,4260,intra,left,29,[20],[54],0,0,500,375,4260
92,107,7650,intra,left,30,[92],[96; 106],0,0,500,375,7650
53,107,3840,intra,left,31,[61],[96; 106],500,375,500,375,4215
24,78,5880,intra,left,32,[24],[67; 77; 79],0,0,500,375,5880
19,100,4380,intra,left,33,[19],[99],0,0,500,375,4380
5,84,14130,intra,left,34,[5],[85; 95],0,0,500,375,14130
81,9,4560,intra,left,35,[80; 92],[9],500,375,0,0,4935
36,42,9600,intra,left,36,[36],[20; 30; 40; 60],0,0,1000,751,9600
26,145,8040,inter,left,37,[27],[145],500,375,0,0,8415
62,165,8340,inter,left,38,[54],[175],500,375,500,375,8715
32,174,6180,inter,left,39,[10; 20; 30],[182],1000,751,500,375,6931
39,181,14130,inter,left,40,[39],[181],0,0,0,0,14130
32,208,13920,inter,left,41,[10; 20; 30],[197; 207; 209],1000,751,500,375,14671
33,206,12810,inter,left,42,[11; 23; 35; 54],[206],1000,751,0,0,13561
90,200,14040,inter,left,43,[79; 91],[200],500,375,0,0,14415
105,138,13410,inter,left,44,[105],[137],0,0,500,375,13410
13,216,10260,inter,left,45,[12; 24],[216],500,375,0,0,10635
63,162,3990,inter,left,46,[55],[151; 161],500,375,500,375,4365
77,217,10080,inter,left,47,[77],[217],0,0,0,0,10080
60,168,9090,inter,left,48,[60],[168],0,0,0,0,9090
106,177,9990,inter,left,49,[106],[177],0,0,0,0,9990
70,208,3960,inter,left,50,[60],[197; 207; 209],500,375,500,375,4335
28,232,6900,inter,left,51,[27; 29; 39],[231],500,375,500,375,7275
10,132,4650,inter,left,52,[10],[132],0,0,0,0,4650
85,213,12750,inter,left,53,[85],[213],0,0,0,0,12750
72,210,4620,inter,left,54,[54],[209],1000,751,500,375,5371
11,210,9210,inter,left,55,[11],[209],0,0,500,375,9210
4,206,10230,inter,left,56,[5],[206],500,375,0,0,10605
0,177,6420,inter,left,57,[0],[177],0,0,0,0,6420
45,192,14190,inter,left,58,[55],[182],500,375,500,375,14565
98,142,8460,inter,left,59,[99],[131; 141],500,375,500,375,8835
110,150,11490,inter,left,60,[110],[150],0,0,0,0,11490
94,151,13560,inter,left,61,[95; 105],[151],500,375,0,0,13935
39,178,10950,inter,left,62,[39],[178],0,0,0,0,10950
103,229,8760,inter,left,63,[103],[207; 217; 227; 231],0,0,1000,751,8760
21,215,4830,inter,left,64,[10; 20],[216; 226],500,375,500,375,5205
71,213,4620,inter,left,65,[61],[213],500,375,0,0,4995
15,143,12630,inter,left,66,[16],[132; 144],500,375,500,375,13005
36,161,6300,inter,left,67,[36],[161],0,0,0,0,6300
52,130,13350,inter,left,68,[60],[130],500,375,0,0,13725
54,133,4380,inter,left,69,[54],[133],0,0,0,0,4380
35,145,10380,inter,left,70,[35],[145],0,0,0,0,10380
23,171,11820,inter,left,71,[23],[161; 170; 179],0,0,500,375,11820
64,192,8400,inter,left,72,[56],[182],500,375,500,375,8775
78,204,12060,inter,left,73,[67; 77; 79],[206; 216; 226],500,375,1000,751,12435
3,158,11910,inter,left,74,[5],[157; 159; 169],1000,751,500,375,12661
231,237,7260,intra,right,75,[231],[237],0,0,0,0,7260
144,230,13560,intra,right,76,[144],[231],0,0,500,375,13560
139,155,14040,intra,right,77,[140; 150],[144; 156],500,375,500,375,14415
127,191,8010,intra,right,78,[126],[181],500,375,500,375,8385
181,198,10530,intra,right,79,[181],[198],0,0,0,0,10530
230,160,5520,intra,right,80,[231],[160],500,375,0,0,5895
181,133,3720,intra,right,81,[181],[133],0,0,0,0,3720
163,238,10440,intra,right,82,[141; 151; 161; 181],[238],1000,751,0,0,11191
179,215,10680,intra,right,83,[179],[216; 226],0,0,500,375,10680
198,142,5640,intra,right,84,[198],[131; 141],0,0,500,375,5640
219,214,5670,intra,right,85,[220],[213; 225],500,375,500,375,6045
212,166,8400,intra,right,86,[212],[176],0,0,500,375,8400
192,217,9450,intra,right,87,[182],[217],500,375,0,0,9825
208,146,7050,intra,right,88,[197; 207; 209],[145; 157],500,375,500,375,7425
147,199,8100,intra,right,89,[148],[188; 198; 200],500,375,500,375,8475
197,132,12180,intra,right,90,[197],[132],0,0,0,0,12180
218,200,10950,intra,right,91,[207; 217],[200],500,375,0,0,11325
124,191,12660,intra,right,92,[126],[181],1000,751,500,375,13411
135,196,3750,intra,right,93,[133; 137; 145; 157],[196],1000,751,0,0,4501
181,155,4740,intra,right,94,[181],[144; 156],0,0,500,375,4740
184,142,8220,intra,right,95,[176],[131; 141],500,375,500,375,8595
157,128,5820,intra,right,96,[157],[126; 130; 140; 150],0,0,1000,751,5820
146,220,8970,intra,right,97,[145; 157],[220],500,375,0,0,9345
122,238,6120,intra,right,98,[121; 133],[238],500,375,0,0,6495
231,174,7260,intra,right,99,[231],[182],0,0,500,375,7260
203,133,9480,intra,right,100,[182; 201; 213; 225],[133],1000,751,0,0,10231
234,124,9300,intra,right,101,[212; 224; 236],[126],1000,751,1000,751,10051
155,229,12750,intra,right,102,[144; 156],[207; 217; 227; 231],500,375,1000,751,13125
125,142,13440,intra,right,103,[126],[131; 141],500,375,500,375,13815
140,122,7980,intra,right,104,[140],[121; 133],0,0,500,375,7980
176,170,10170,intra,right,105,[176],[170],0,0,0,0,10170
196,124,9660,intra,right,106,[196],[126],0,0,1000,751,9660
210,140,9990,intra,right,107,[209],[140],500,375,0,0,10365
233,160,6540,intra,right,108,[231],[160],1000,751,0,0,7291
165,127,6420,intra,right,109,[175],[126],500,375,500,375,6795
183,147,10800,intra,right,110,[175],[148],500,375,500,375,11175
121,157,12900,intra,right,111,[121],[157],0,0,0,0,12900
199,37,8520,inter,right,112,[188; 198; 200],[36; 38; 48],500,375,500,375,8895
210,23,13800,inter,right,113,[209],[23],500,375,0,0,14175
139,74,13950,inter,right,114,[140; 150],[75; 85],500,375,500,375,14325
165,31,10170,inter,right,115,[175],[20; 30],500,375,500,375,10545
197,104,7770,inter,right,116,[197],[104],0,0,0,0,7770
235,111,12000,inter,right,117,[224; 236],[110],500,375,500,375,12375
211,88,11400,inter,right,118,[200; 212],[88],500,375,0,0,11775
213,56,11880,inter,right,119,[213],[56],0,0,0,0,11880
176,10,11430,inter,right,120,[176],[10],0,0,0,0,11430
180,110,6360,inter,right,121,[180],[110],0,0,0,0,6360
130,54,9270,inter,right,122,[130],[54],0,0,0,0,9270
205,38,6480,inter,right,123,[206; 216],[38],500,375,0,0,6855
154,68,9690,inter,right,124,[132; 144; 156; 175],[68],1000,751,0,0,10441
216,46,10830,inter,right,125,[216],[35; 47; 56],0,0,500,375,10830
142,49,12030,inter,right,126,[131; 141],[49],500,375,0,0,12405
220,96,11640,inter,right,127,[220],[96],0,0,0,0,11640
186,84,6720,inter,right,128,[178; 187; 196],[85; 95],500,375,500,375,7095
229,20,10410,inter,right,129,[207; 217; 227; 231],[20],1000,751,0,0,11161
174,29,13920,inter,right,130,[182],[29],500,375,0,0,14295
227,7,11250,inter,right,131,[227],[5; 9; 19; 29],0,0,1000,751,11250
188,22,10830,inter,right,132,[188],[11; 23],0,0,500,375,10830
144,9,12270,inter,right,133,[144],[9],0,0,0,0,12270
136,13,8280,inter,right,134,[137],[12; 24],500,375,500,375,8655
203,28,5730,inter,right,135,[182; 201; 213; 225],[27; 29; 39],1000,751,500,375,6481
234,69,5580,inter,right,136,[212; 224; 236],[59; 68; 80],1000,751,500,375,6331
151,2,9390,inter,right,137,[151],[0; 12; 24],0,0,1000,751,9390
140,58,8730,inter,right,138,[140],[58],0,0,0,0,8730
141,28,12810,inter,right,139,[141],[27; 29; 39],0,0,500,375,12810
211,40,13620,inter,right,140,[200; 212],[40],500,375,0,0,13995
201,94,11940,inter,right,141,[201],[95; 105],0,0,500,375,11940
209,35,10290,inter,right,142,[209],[35],0,0,0,0,10290
208,97,11220,inter,right,143,[197; 207; 209],[86; 96],500,375,500,375,11595
177,60,4140,inter,right,144,[177],[60],0,0,0,0,4140
184,44,12540,inter,right,145,[176],[54],500,375,500,375,12915
145,95,12600,inter,right,146,[145],[95],0,0,0,0,12600
153,4,8640,inter,right,147,[131; 141; 151],[5],1000,751,500,375,9391
193,54,5160,inter,right,148,[175],[54],1000,751,0,0,5911
231,11,8970,inter,right,149,[231],[11],0,0,0,0,8970
