start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,station_street_arrival_time
106,24,11070,intra,left,0,[106],[24],0,0,0,0,11070
3,56,11280,intra,left,1,[5],[56],1000,751,0,0,12031
21,119,8040,intra,left,2,[10; 20],[119],500,375,0,0,8415
44,93,4380,intra,left,3,[54],[92; 104],500,375,500,375,4755
22,66,11340,intra,left,4,[11; 23],[66],500,375,0,0,11715
63,60,7470,intra,left,5,[55],[60],500,375,0,0,7845
29,106,8160,intra,left,6,[29],[106],0,0,0,0,8160
62,7,8730,intra,left,7,[54],[5; 9; 19; 29],500,375,1000,751,9105
33,79,8880,intra,left,8,[11; 23; 35; 54],[79],1000,751,0,0,9631
37,20,14100,intra,left,9,[36; 38; 48],[20],500,375,0,0,14475
49,21,9780,intra,left,10,[49],[10; 20],0,0,500,375,9780
119,54,3600,intra,left,11,[119],[54],0,0,0,0,3600
64,105,11820,intra,left,12,[56],[105],500,375,0,0,12195
116,63,8550,intra,left,13,[116],[55],0,0,500,375,8550
71,37,11190,intra,left,14,[61],[36; 38; 48],500,375,500,375,11565
113,1,13830,intra,left,15,[91; 103; 115],[0; 12],1000,751,500,375,14581
91,16,13680,intra,left,16,[91],[16],0,0,0,0,13680
32,16,11820,intra,left,17,[10; 20; 30],[16],1000,751,0,0,12571
30,48,12270,intra,left,18,[30],[48],0,0,0,0,12270
52,113,10860,intra,left,19,[60],[91; 103; 115],500,375,1000,751,11235
2,28,4680,intra,left,20,[0; 12; 24],[27; 29; 39],1000,751,500,375,5431
59,74,9060,intra,left,21,[59],[75; 85],0,0,500,375,9060
21,113,12960,intra,left,22,[10; 20],[91; 103; 115],500,375,1000,751,13335
104,39,12150,intra,left,23,[104],[39],0,0,0,0,12150
32,48,3870,intra,left,24,[10; 20; 30],[48],1000,751,0,0,4621
33,111,10080,intra,left,25,[11; 23; 35; 54],[110],1000,751,500,375,10831
84,10,9840,intra,left,26,[85; 95],[10],500,375,0,0,10215
45,114,5160,intra,left,27,[55],[103; 115],500,375,500,375,5535
1,18,3660,intra,left,28,[0; 12],[19; 29],500,375,500,375,4035
20,62,4260,intra,left,29,[20],[54],0,0,500,375,4260
92,107,7650,intra,left,30,[92],[96; 106],0,0,500,375,7650
53,107,3840,intra,left,31,[61],[96; 106],500,375,500,375,4215
24,78,5880,intra,left,32,[24],[67; 77; 79],0,0,500,375,5880
19,100,4380,intra,left,33,[19],[99],0,0,500,375,4380
5,84,14130,intra,left,34,[5],[85; 95],0,0,500,375,14130
81,9,4560,intra,left,35,[80; 92],[9],500,375,0,0,4935
36,42,9600,intra,left,36,[36],[20; 30; 40; 60],0,0,1000,751,9600
20,62,8760,intra,left,37,[20],[54],0,0,500,375,8760
116,32,9030,intra,left,38,[116],[10; 20; 30],0,0,1000,751,9030
86,39,13080,intra,left,39,[86],[39],0,0,0,0,13080
95,32,13920,intra,left,40,[95],[10; 20; 30],0,0,1000,751,13920
33,85,12810,intra,left,41,[11; 23; 35; 54],[85],1000,751,0,0,13561
92,11,10980,intra,left,42,[92],[11],0,0,0,0,10980
105,17,13410,intra,left,43,[105],[16],0,0,500,375,13410
13,95,10260,intra,left,44,[12; 24],[95],500,375,0,0,10635
63,41,3990,intra,left,45,[55],[30; 40],500,375,500,375,4365
88,60,9090,intra,left,46,[88],[60],0,0,0,0,9090
106,56,9990,intra,left,47,[106],[56],0,0,0,0,9990
70,87,3960,intra,left,48,[60],[76; 86; 88],500,375,500,375,4335
28,111,6900,intra,left,49,[27; 29; 39],[110],500,375,500,375,7275
10,11,4650,intra,left,50,[10],[11],0,0,0,0,4650
85,92,12750,intra,left,51,[85],[92],0,0,0,0,12750
72,89,4620,intra,left,52,[54],[88],1000,751,500,375,5371
11,89,9210,intra,left,53,[11],[88],0,0,500,375,9210
4,85,10230,intra,left,54,[5],[85],500,375,0,0,10605
0,56,6420,intra,left,55,[0],[56],0,0,0,0,6420
45,71,14190,intra,left,56,[55],[61],500,375,500,375,14565
98,21,8460,intra,left,57,[99],[10; 20],500,375,500,375,8835
110,29,11490,intra,left,58,[110],[29],0,0,0,0,11490
94,30,13560,intra,left,59,[95; 105],[30],500,375,0,0,13935
103,108,8760,intra,left,60,[103],[86; 96; 106; 110],0,0,1000,751,8760
21,94,4830,intra,left,61,[10; 20],[95; 105],500,375,500,375,5205
90,52,11550,intra,left,62,[79; 91],[60],500,375,500,375,11925
19,104,13350,intra,left,63,[19],[104],0,0,0,0,13350
24,52,10380,intra,left,64,[24],[60],0,0,500,375,10380
43,119,8130,intra,left,65,[61],[119],1000,751,0,0,8881
64,71,8400,intra,left,66,[56],[61],500,375,500,375,8775
78,83,12060,intra,left,67,[67; 77; 79],[85; 95; 105],500,375,1000,751,12435
21,110,7260,intra,left,68,[10; 20],[110],500,375,0,0,7635
23,109,13560,intra,left,69,[23],[110],0,0,500,375,13560
18,155,14040,inter,left,70,[19; 29],[144; 156],500,375,500,375,14415
6,191,8010,inter,left,71,[5],[181],500,375,500,375,8385
60,198,10530,inter,left,72,[60],[198],0,0,0,0,10530
109,160,5520,inter,left,73,[110],[160],500,375,0,0,5895
60,133,3720,inter,left,74,[60],[133],0,0,0,0,3720
100,179,10260,inter,left,75,[99],[179],500,375,0,0,10635
21,229,11280,inter,left,76,[10; 20],[207; 217; 227; 231],500,375,1000,751,11655
35,198,4230,inter,left,77,[35],[198],0,0,0,0,4230
68,219,6390,inter,left,78,[68],[220],0,0,500,375,6390
69,234,10170,inter,left,79,[59; 68; 80],[212; 224; 236],500,375,1000,751,10545
45,153,5550,inter,left,80,[55],[131; 141; 151],500,375,1000,751,5925
95,192,9450,inter,left,81,[95],[182],0,0,500,375,9450
87,146,7050,inter,left,82,[76; 86; 88],[145; 157],500,375,500,375,7425
26,199,8100,inter,left,83,[27],[188; 198; 200],500,375,500,375,8475
76,132,12180,inter,left,84,[76],[132],0,0,0,0,12180
97,200,10950,inter,left,85,[86; 96],[200],500,375,0,0,11325
3,191,12660,inter,left,86,[5],[181],1000,751,500,375,13411
14,196,3750,inter,left,87,[12; 16; 24; 36],[196],1000,751,0,0,4501
86,200,9840,inter,left,88,[86],[200],0,0,0,0,9840
60,155,4740,inter,left,89,[60],[144; 156],0,0,500,375,4740
50,180,11820,inter,left,90,[40; 49; 58],[180],500,375,0,0,12195
29,184,11910,inter,left,91,[29],[176],0,0,500,375,11910
26,133,11970,inter,left,92,[27],[133],500,375,0,0,12345
17,151,12360,inter,left,93,[16],[151],500,375,0,0,12735
7,195,12030,inter,left,94,[5; 9; 19; 29],[196; 206],1000,751,500,375,12781
99,234,8970,inter,left,95,[99],[212; 224; 236],0,0,1000,751,8970
84,231,12870,inter,left,96,[85; 95],[231],500,375,0,0,13245
110,203,7800,inter,left,97,[110],[182; 201; 213; 225],0,0,1000,751,7800
68,234,11370,inter,left,98,[68],[212; 224; 236],0,0,1000,751,11370
62,155,12750,inter,left,99,[54],[144; 156],500,375,500,375,13125
125,142,13440,intra,right,100,[126],[131; 141],500,375,500,375,13815
140,122,7980,intra,right,101,[140],[121; 133],0,0,500,375,7980
176,170,10170,intra,right,102,[176],[170],0,0,0,0,10170
196,124,9660,intra,right,103,[196],[126],0,0,1000,751,9660
210,140,9990,intra,right,104,[209],[140],500,375,0,0,10365
233,160,6540,intra,right,105,[231],[160],1000,751,0,0,7291
165,127,6420,intra,right,106,[175],[126],500,375,500,375,6795
183,147,10800,intra,right,107,[175],[148],500,375,500,375,11175
121,157,12900,intra,right,108,[121],[157],0,0,0,0,12900
199,158,8520,intra,right,109,[188; 198; 200],[157; 159; 169],500,375,500,375,8895
210,144,13800,intra,right,110,[209],[144],500,375,0,0,14175
139,195,13950,intra,right,111,[140; 150],[196; 206],500,375,500,375,14325
165,152,10170,intra,right,112,[175],[141; 151],500,375,500,375,10545
197,225,7770,intra,right,113,[197],[225],0,0,0,0,7770
145,211,6240,intra,right,114,[145],[200; 212],0,0,500,375,6240
213,177,11880,intra,right,115,[213],[177],0,0,0,0,11880
176,131,11430,intra,right,116,[176],[131],0,0,0,0,11430
180,231,6360,intra,right,117,[180],[231],0,0,0,0,6360
130,175,9270,intra,right,118,[130],[175],0,0,0,0,9270
205,159,6480,intra,right,119,[206; 216],[159],500,375,0,0,6855
239,204,4590,intra,right,120,[239],[206; 216; 226],0,0,1000,751,4590
216,167,10830,intra,right,121,[216],[156; 168; 177],0,0,500,375,10830
142,170,12030,intra,right,122,[131; 141],[170],500,375,0,0,12405
133,186,6720,intra,right,123,[133],[178; 187; 196],0,0,500,375,6720
229,141,10410,intra,right,124,[207; 217; 227; 231],[141],1000,751,0,0,11161
153,209,7650,intra,right,125,[131; 141; 151],[209],1000,751,0,0,8401
141,220,11250,intra,right,126,[141],[220],0,0,0,0,11250
188,143,10830,intra,right,127,[188],[132; 144],0,0,500,375,10830
144,130,12270,intra,right,128,[144],[130],0,0,0,0,12270
231,149,6060,intra,right,129,[231],[148; 150; 160],0,0,500,375,6060
149,166,5730,intra,right,130,[148; 150; 160],[176],500,375,500,375,6105
187,151,11340,intra,right,131,[187],[151],0,0,0,0,11340
186,140,8730,intra,right,132,[178; 187; 196],[140],500,375,0,0,9105
201,215,11940,intra,right,133,[201],[216; 226],0,0,500,375,11940
209,156,10290,intra,right,134,[209],[156],0,0,0,0,10290
177,181,4140,intra,right,135,[177],[181],0,0,0,0,4140
163,145,10290,intra,right,136,[141; 151; 161; 181],[145],1000,751,0,0,11041
165,153,11400,intra,right,137,[175],[131; 141; 151],500,375,1000,751,11775
161,193,5220,intra,right,138,[161],[175],0,0,1000,751,5220
173,231,11610,intra,right,139,[181],[231],500,375,0,0,11985
172,217,13560,intra,right,140,[180],[217],500,375,0,0,13935
165,221,11190,intra,right,141,[175],[220],500,375,500,375,11565
147,235,11340,intra,right,142,[148],[224; 236],500,375,500,375,11715
191,139,8340,intra,right,143,[181],[140; 150],500,375,500,375,8715
154,142,12900,intra,right,144,[132; 144; 156; 175],[131; 141],1000,751,500,375,13651
126,230,5370,intra,right,145,[126],[231],0,0,500,375,5370
150,167,5010,intra,right,146,[150],[156; 168; 177],0,0,500,375,5010
146,231,11940,intra,right,147,[145; 157],[231],500,375,0,0,12315
203,154,5160,intra,right,148,[182; 201; 213; 225],[132; 144; 156; 175],1000,751,1000,751,5911
209,177,7830,intra,right,149,[209],[177],0,0,0,0,7830
176,142,4320,intra,right,150,[176],[131; 141],0,0,500,375,4320
128,167,12270,intra,right,151,[126; 130; 140; 150],[156; 168; 177],1000,751,500,375,13021
178,141,8010,intra,right,152,[178],[141],0,0,0,0,8010
175,170,13860,intra,right,153,[175],[170],0,0,0,0,13860
200,228,12900,intra,right,154,[200],[217; 227],0,0,500,375,12900
154,214,11100,intra,right,155,[132; 144; 156; 175],[213; 225],1000,751,500,375,11851
141,205,3810,intra,right,156,[141],[206; 216],0,0,500,375,3810
161,132,5700,intra,right,157,[161],[132],0,0,0,0,5700
220,129,11760,intra,right,158,[220],[130; 140],0,0,500,375,11760
232,204,9720,intra,right,159,[231],[206; 216; 226],500,375,1000,751,10095
172,183,8070,intra,right,160,[180],[175],500,375,500,375,8445
203,184,13380,intra,right,161,[182; 201; 213; 225],[176],1000,751,500,375,14131
130,171,7470,intra,right,162,[130],[161; 170; 179],0,0,500,375,7470
149,165,12780,intra,right,163,[148; 150; 160],[175],500,375,500,375,13155
136,164,9600,intra,right,164,[137],[182],500,375,1000,751,9975
140,154,4470,intra,right,165,[140],[132; 144; 156; 175],0,0,1000,751,4470
235,150,12180,intra,right,166,[224; 236],[150],500,375,0,0,12555
123,164,7590,intra,right,167,[121; 133; 145],[182],1000,751,1000,751,8341
227,124,10170,intra,right,168,[227],[126],0,0,1000,751,10170
172,157,4740,intra,right,169,[180],[157],500,375,0,0,5115
151,66,11400,inter,right,170,[151],[66],0,0,0,0,11400
205,33,13410,inter,right,171,[206; 216],[11; 23; 35; 54],500,375,1000,751,13785
133,33,8730,inter,right,172,[133],[11; 23; 35; 54],0,0,1000,751,8730
151,64,5610,inter,right,173,[151],[56],0,0,500,375,5610
210,22,3600,inter,right,174,[209],[11; 23],500,375,500,375,3975
194,59,13380,inter,right,175,[176; 196; 206; 216],[59],1000,751,0,0,14131
170,60,13260,inter,right,176,[170],[60],0,0,0,0,13260
182,96,4110,inter,right,177,[182],[96],0,0,0,0,4110
229,56,7860,inter,right,178,[207; 217; 227; 231],[56],1000,751,0,0,8611
205,44,13800,inter,right,179,[206; 216],[54],500,375,500,375,14175
210,43,9150,inter,right,180,[209],[61],500,375,1000,751,9525
149,13,9060,inter,right,181,[148; 150; 160],[12; 24],500,375,500,375,9435
125,60,11310,inter,right,182,[126],[60],500,375,0,0,11685
142,21,10830,inter,right,183,[131; 141],[10; 20],500,375,500,375,11205
133,29,10500,inter,right,184,[133],[29],0,0,0,0,10500
180,54,8130,inter,right,185,[180],[54],0,0,0,0,8130
224,90,7200,inter,right,186,[224],[79; 91],0,0,500,375,7200
187,53,9030,inter,right,187,[187],[61],0,0,500,375,9030
156,41,7200,inter,right,188,[156],[30; 40],0,0,500,375,7200
149,56,12060,inter,right,189,[148; 150; 160],[56],500,375,0,0,12435
203,87,5250,inter,right,190,[182; 201; 213; 225],[76; 86; 88],1000,751,500,375,6001
180,6,13650,inter,right,191,[180],[5],0,0,500,375,13650
154,26,11130,inter,right,192,[132; 144; 156; 175],[27],1000,751,500,375,11881
196,67,14280,inter,right,193,[196],[67],0,0,0,0,14280
216,66,6780,inter,right,194,[216],[66],0,0,0,0,6780
217,33,5910,inter,right,195,[217],[11; 23; 35; 54],0,0,1000,751,5910
158,110,13050,inter,right,196,[157; 159; 169],[110],500,375,0,0,13425
170,33,5280,inter,right,197,[170],[11; 23; 35; 54],0,0,1000,751,5280
138,111,3990,inter,right,198,[137],[110],500,375,500,375,4365
175,68,7080,inter,right,199,[175],[68],0,0,0,0,7080
