start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
92,117,5280,intra,left,0,[92],[117],0,0,0,0,5280
22,65,4260,intra,left,1,[11; 23],[57; 66; 75],500,375,500,375,4635
40,113,11040,intra,left,2,[40],[91; 103; 115],0,0,1000,751,11040
117,91,10230,intra,left,3,[117],[91],0,0,0,0,10230
92,0,10740,intra,left,4,[92],[0],0,0,0,0,10740
59,88,13140,intra,left,5,[59],[88],0,0,0,0,13140
106,120,3960,intra,left,6,[106],[120],0,0,0,0,3960
18,86,9120,intra,left,7,[19; 29],[86],500,375,0,0,9495
1,56,10410,intra,left,8,[0; 12],[56],500,375,0,0,10785
11,37,11850,intra,left,9,[11],[36; 38; 48],0,0,500,375,11850
102,119,7710,intra,left,10,[91; 103],[119],500,375,0,0,8085
80,56,5070,intra,left,11,[80],[56],0,0,0,0,5070
63,104,7830,intra,left,12,[55],[104],500,375,0,0,8205
33,77,10230,intra,left,13,[11; 23; 35; 54],[77],1000,751,0,0,10981
108,54,5490,intra,left,14,[86; 96; 106; 110],[54],1000,751,0,0,6241
22,50,12480,intra,left,15,[11; 23],[40; 49; 58],500,375,500,375,12855
99,52,9180,intra,left,16,[99],[60],0,0,500,375,9180
0,74,7920,intra,left,17,[0],[75; 85],0,0,500,375,7920
4,111,11430,intra,left,18,[5],[110],500,375,500,375,11805
40,4,13440,intra,left,19,[40],[5],0,0,500,375,13440
64,1,12300,intra,left,20,[56],[0; 12],500,375,500,375,12675
109,91,6840,intra,left,21,[110],[91],500,375,0,0,7215
115,77,11010,intra,left,22,[115],[77],0,0,0,0,11010
114,15,10800,intra,left,23,[103; 115],[16],500,375,500,375,11175
102,66,14220,intra,left,24,[91; 103],[66],500,375,0,0,14595
61,110,8010,intra,left,25,[61],[110],0,0,0,0,8010
50,113,8880,intra,left,26,[40; 49; 58],[91; 103; 115],500,375,1000,751,9255
81,96,12300,intra,left,27,[80; 92],[96],500,375,0,0,12675
16,100,8700,intra,left,28,[16],[99],0,0,500,375,8700
56,112,4020,intra,left,29,[56],[110],0,0,1000,751,4020
75,29,14010,intra,left,30,[75],[29],0,0,0,0,14010
36,91,5520,intra,left,31,[36],[91],0,0,0,0,5520
1,102,6210,intra,left,32,[0; 12],[91; 103],500,375,500,375,6585
118,33,9900,intra,left,33,[118],[11; 23; 35; 54],0,0,1000,751,9900
16,57,13830,intra,left,34,[16],[57],0,0,0,0,13830
112,94,13560,intra,left,35,[110],[95; 105],1000,751,500,375,14311
79,11,4260,intra,left,36,[79],[11],0,0,0,0,4260
41,187,6660,inter,left,37,[30; 40],[187],500,375,0,0,7035
76,206,5040,inter,left,38,[76],[206],0,0,0,0,5040
105,169,11820,inter,left,39,[105],[169],0,0,0,0,11820
115,143,12150,inter,left,40,[115],[132; 144],0,0,500,375,12150
99,183,3630,inter,left,41,[99],[175],0,0,500,375,3630
70,218,4320,inter,left,42,[60],[207; 217],500,375,500,375,4695
102,161,7650,inter,left,43,[91; 103],[161],500,375,0,0,8025
42,121,8790,inter,left,44,[20; 30; 40; 60],[121],1000,751,0,0,9541
33,232,9180,inter,left,45,[11; 23; 35; 54],[231],1000,751,500,375,9931
35,207,10380,inter,left,46,[35],[207],0,0,0,0,10380
16,208,5430,inter,left,47,[16],[197; 207; 209],0,0,500,375,5430
36,219,12480,inter,left,48,[36],[220],0,0,500,375,12480
43,177,6990,inter,left,49,[61],[177],1000,751,0,0,7741
18,205,9660,inter,left,50,[19; 29],[206; 216],500,375,500,375,10035
43,129,4590,inter,left,51,[61],[130; 140],1000,751,500,375,5341
86,221,7230,inter,left,52,[86],[220],0,0,500,375,7230
43,140,13830,inter,left,53,[61],[140],1000,751,0,0,14581
49,210,11490,inter,left,54,[49],[209],0,0,500,375,11490
58,163,13470,inter,left,55,[58],[141; 151; 161; 181],0,0,1000,751,13470
68,203,11580,inter,left,56,[68],[182; 201; 213; 225],0,0,1000,751,11580
67,218,12150,inter,left,57,[67],[207; 217],0,0,500,375,12150
58,155,7860,inter,left,58,[58],[144; 156],0,0,500,375,7860
11,191,13650,inter,left,59,[11],[181],0,0,500,375,13650
29,218,10380,inter,left,60,[29],[207; 217],0,0,500,375,10380
52,146,7350,inter,left,61,[60],[145; 157],500,375,500,375,7725
70,232,6810,inter,left,62,[60],[231],500,375,500,375,7185
55,227,4440,inter,left,63,[55],[227],0,0,0,0,4440
85,154,4650,inter,left,64,[85],[132; 144; 156; 175],0,0,1000,751,4650
86,131,7350,inter,left,65,[86],[131],0,0,0,0,7350
21,123,8220,inter,left,66,[10; 20],[121; 133; 145],500,375,1000,751,8595
25,184,6150,inter,left,67,[24; 36],[176],500,375,500,375,6525
30,213,6060,inter,left,68,[30],[213],0,0,0,0,6060
40,214,12780,inter,left,69,[40],[213; 225],0,0,500,375,12780
40,170,13200,inter,left,70,[40],[170],0,0,0,0,13200
55,197,9660,inter,left,71,[55],[197],0,0,0,0,9660
46,130,7500,inter,left,72,[35; 47; 56],[130],500,375,0,0,7875
41,171,5370,inter,left,73,[30; 40],[161; 170; 179],500,375,500,375,5745
23,157,5970,inter,left,74,[23],[157],0,0,0,0,5970
7,156,10830,inter,left,75,[5; 9; 19; 29],[156],1000,751,0,0,11581
16,169,4830,inter,left,76,[16],[169],0,0,0,0,4830
111,141,4080,inter,left,77,[110],[141],500,375,0,0,4455
67,124,4410,inter,left,78,[67],[126],0,0,1000,751,4410
6,205,4950,inter,left,79,[5],[206; 216],500,375,500,375,5325
94,129,5790,inter,left,80,[95; 105],[130; 140],500,375,500,375,6165
