start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
10,73,10410,intra,left,0,[10],[55; 75; 85; 95],0,0,1000,751,10410
109,79,13680,intra,left,1,[110],[79],500,375,0,0,14055
62,25,3630,intra,left,2,[54],[24; 36],500,375,500,375,4005
111,33,10680,intra,left,3,[110],[11; 23; 35; 54],500,375,1000,751,11055
110,68,11520,intra,left,4,[110],[68],0,0,0,0,11520
2,76,4530,intra,left,5,[0; 12; 24],[76],1000,751,0,0,5281
66,5,7350,intra,left,6,[66],[5],0,0,0,0,7350
114,43,9510,intra,left,7,[103; 115],[61],500,375,1000,751,9885
101,49,7560,intra,left,8,[79; 91; 99; 103],[49],1000,751,0,0,8311
101,62,6000,intra,left,9,[79; 91; 99; 103],[54],1000,751,500,375,6751
63,19,6150,intra,left,10,[55],[19],500,375,0,0,6525
57,5,12780,intra,left,11,[57],[5],0,0,0,0,12780
26,78,7170,intra,left,12,[27],[67; 77; 79],500,375,500,375,7545
70,106,10140,intra,left,13,[60],[106],500,375,0,0,10515
63,10,13290,intra,left,14,[55],[10],500,375,0,0,13665
85,132,7470,inter,left,15,[85],[132],0,0,0,0,7470
82,156,4830,inter,left,16,[61; 80; 92; 104],[156],1000,751,0,0,5581
105,145,4860,inter,left,17,[105],[145],0,0,0,0,4860
67,128,4680,inter,left,18,[67],[126; 130; 140; 150],0,0,1000,751,4680
75,177,4590,inter,left,19,[75],[177],0,0,0,0,4590
76,235,5640,inter,left,20,[76],[224; 236],0,0,500,375,5640
33,136,9510,inter,left,21,[11; 23; 35; 54],[137],1000,751,500,375,10261
47,142,11130,inter,left,22,[47],[131; 141],0,0,500,375,11130
70,122,3870,inter,left,23,[60],[121; 133],500,375,500,375,4245
48,222,4860,inter,left,24,[48],[200; 212; 220; 224],0,0,1000,751,4860
40,198,5790,inter,left,25,[40],[198],0,0,0,0,5790
65,184,13260,inter,left,26,[57; 66; 75],[176],500,375,500,375,13635
25,142,10620,inter,left,27,[24; 36],[131; 141],500,375,500,375,10995
68,150,7860,inter,left,28,[68],[150],0,0,0,0,7860
22,124,8430,inter,left,29,[11; 23],[126],500,375,1000,751,8805
36,226,5400,inter,left,30,[36],[226],0,0,0,0,5400
78,195,11100,inter,left,31,[67; 77; 79],[196; 206],500,375,500,375,11475
58,141,14340,inter,left,32,[58],[141],0,0,0,0,14340
82,232,7230,inter,left,33,[61; 80; 92; 104],[231],1000,751,500,375,7981
70,149,12780,inter,left,34,[60],[148; 150; 160],500,375,500,375,13155
69,232,12300,inter,left,35,[59; 68; 80],[231],500,375,500,375,12675
91,149,5250,inter,left,36,[91],[148; 150; 160],0,0,500,375,5250
110,167,6360,inter,left,37,[110],[156; 168; 177],0,0,500,375,6360
78,206,5490,inter,left,38,[67; 77; 79],[206],500,375,0,0,5865
108,165,11310,inter,left,39,[86; 96; 106; 110],[175],1000,751,500,375,12061
108,138,6330,inter,left,40,[86; 96; 106; 110],[137],1000,751,500,375,7081
7,206,10440,inter,left,41,[5; 9; 19; 29],[206],1000,751,0,0,11191
50,209,5910,inter,left,42,[40; 49; 58],[209],500,375,0,0,6285
80,227,5880,inter,left,43,[80],[227],0,0,0,0,5880
45,165,7200,inter,left,44,[55],[175],500,375,500,375,7575
79,178,9720,inter,left,45,[79],[178],0,0,0,0,9720
110,167,8130,inter,left,46,[110],[156; 168; 177],0,0,500,375,8130
22,169,12450,inter,left,47,[11; 23],[169],500,375,0,0,12825
91,158,6810,inter,left,48,[91],[157; 159; 169],0,0,500,375,6810
33,209,11940,inter,left,49,[11; 23; 35; 54],[209],1000,751,0,0,12691
172,216,13410,intra,right,50,[180],[216],500,375,0,0,13785
192,228,13440,intra,right,51,[182],[217; 227],500,375,500,375,13815
220,163,11430,intra,right,52,[220],[141; 151; 161; 181],0,0,1000,751,11430
178,220,7200,intra,right,53,[178],[220],0,0,0,0,7200
217,144,6210,intra,right,54,[217],[144],0,0,0,0,6210
166,152,7920,intra,right,55,[176],[141; 151],500,375,500,375,8295
220,190,4650,intra,right,56,[220],[180; 189; 201],0,0,500,375,4650
230,123,14250,intra,right,57,[231],[121; 133; 145],500,375,1000,751,14625
135,141,7350,intra,right,58,[133; 137; 145; 157],[141],1000,751,0,0,8101
150,178,6660,intra,right,59,[150],[178],0,0,0,0,6660
183,220,4140,intra,right,60,[175],[220],500,375,0,0,4515
193,209,8400,intra,right,61,[175],[209],1000,751,0,0,9151
137,234,6720,intra,right,62,[137],[212; 224; 236],0,0,1000,751,6720
210,165,9120,intra,right,63,[209],[175],500,375,500,375,9495
194,181,7470,intra,right,64,[176; 196; 206; 216],[181],1000,751,0,0,8221
229,65,12030,inter,right,65,[207; 217; 227; 231],[57; 66; 75],1000,751,500,375,12781
146,37,11760,inter,right,66,[145; 157],[36; 38; 48],500,375,500,375,12135
189,98,9420,inter,right,67,[189],[99],0,0,500,375,9420
133,49,5010,inter,right,68,[133],[49],0,0,0,0,5010
135,94,10860,inter,right,69,[133; 137; 145; 157],[95; 105],1000,751,500,375,11611
185,91,11340,inter,right,70,[177],[91],500,375,0,0,11715
206,64,12450,inter,right,71,[206],[56],0,0,500,375,12450
229,11,6180,inter,right,72,[207; 217; 227; 231],[11],1000,751,0,0,6931
159,42,3870,inter,right,73,[159],[20; 30; 40; 60],0,0,1000,751,3870
142,29,11220,inter,right,74,[131; 141],[29],500,375,0,0,11595
221,63,9180,inter,right,75,[220],[55],500,375,500,375,9555
145,66,10170,inter,right,76,[145],[66],0,0,0,0,10170
141,34,6570,inter,right,77,[141],[23; 35],0,0,500,375,6570
228,41,5460,inter,right,78,[217; 227],[30; 40],500,375,500,375,5835
157,63,9330,inter,right,79,[157],[55],0,0,500,375,9330
169,5,4380,inter,right,80,[169],[5],0,0,0,0,4380
160,86,10350,inter,right,81,[160],[86],0,0,0,0,10350
154,38,5340,inter,right,82,[132; 144; 156; 175],[38],1000,751,0,0,6091
145,33,10200,inter,right,83,[145],[11; 23; 35; 54],0,0,1000,751,10200
134,29,11340,inter,right,84,[133; 145],[29],500,375,0,0,11715
203,11,13800,inter,right,85,[182; 201; 213; 225],[11],1000,751,0,0,14551
227,58,6720,inter,right,86,[227],[58],0,0,0,0,6720
160,33,8070,inter,right,87,[160],[11; 23; 35; 54],0,0,1000,751,8070
188,52,8370,inter,right,88,[188],[60],0,0,500,375,8370
223,68,4230,inter,right,89,[212; 224],[68],500,375,0,0,4605
127,8,9030,inter,right,90,[126],[9; 19],500,375,500,375,9405
226,29,4290,inter,right,91,[226],[29],0,0,0,0,4290
180,96,5160,inter,right,92,[180],[96],0,0,0,0,5160
155,7,5010,inter,right,93,[144; 156],[5; 9; 19; 29],500,375,1000,751,5385
143,0,8820,inter,right,94,[132; 144],[0],500,375,0,0,9195
199,24,8640,inter,right,95,[188; 198; 200],[24],500,375,0,0,9015
227,58,9540,inter,right,96,[227],[58],0,0,0,0,9540
218,110,3750,inter,right,97,[207; 217],[110],500,375,0,0,4125
227,11,3630,inter,right,98,[227],[11],0,0,0,0,3630
128,114,6480,inter,right,99,[126; 130; 140; 150],[103; 115],1000,751,500,375,7231
