start,end,rq_time,rq_type,subnetwork,request_id
54,177,11130,inter,left,0
22,186,4260,inter,left,1
52,180,12480,inter,left,2
33,214,10740,inter,left,3
59,209,13140,inter,left,4
12,139,10020,inter,left,5
56,122,10410,inter,left,6
11,158,11850,inter,left,7
9,201,12960,inter,left,8
49,184,14400,inter,left,9
13,180,5340,inter,left,10
33,198,10230,inter,left,11
108,175,5490,inter,left,12
22,171,12480,inter,left,13
99,173,9180,inter,left,14
0,195,7920,inter,left,15
4,232,11430,inter,left,16
19,151,4800,inter,left,17
4,193,3630,inter,left,18
34,230,10170,inter,left,19
108,236,9750,inter,left,20
114,136,10800,inter,left,21
102,187,14220,inter,left,22
61,231,8010,inter,left,23
41,163,12780,inter,left,24
113,140,8880,inter,left,25
81,217,12300,inter,left,26
16,221,8700,inter,left,27
56,233,4020,inter,left,28
75,150,14010,inter,left,29
32,203,5520,inter,left,30
1,223,6210,inter,left,31
86,203,14160,inter,left,32
16,178,13830,inter,left,33
83,208,11190,inter,left,34
112,215,13560,inter,left,35
79,132,4260,inter,left,36
41,187,6660,inter,left,37
76,206,5040,inter,left,38
105,169,11820,inter,left,39
115,143,12150,inter,left,40
99,183,3630,inter,left,41
70,218,4320,inter,left,42
102,161,7650,inter,left,43
42,121,8790,inter,left,44
33,232,9180,inter,left,45
35,207,10380,inter,left,46
16,208,5430,inter,left,47
36,219,12480,inter,left,48
43,177,6990,inter,left,49
139,84,9660,inter,right,50
164,8,4590,inter,right,51
207,100,7230,inter,right,52
164,19,13830,inter,right,53
170,89,11490,inter,right,54
179,42,13470,inter,right,55
189,82,11580,inter,right,56
188,97,12150,inter,right,57
179,34,7860,inter,right,58
132,70,13650,inter,right,59
150,97,10380,inter,right,60
173,25,7350,inter,right,61
191,111,6810,inter,right,62
176,106,4440,inter,right,63
206,33,4650,inter,right,64
207,10,7350,inter,right,65
142,2,8220,inter,right,66
146,63,6150,inter,right,67
151,92,6060,inter,right,68
161,93,12780,inter,right,69
161,49,13200,inter,right,70
176,76,9660,inter,right,71
167,9,7500,inter,right,72
162,50,5370,inter,right,73
144,36,5970,inter,right,74
128,35,10830,inter,right,75
137,48,4830,inter,right,76
232,20,4080,inter,right,77
188,3,4410,inter,right,78
127,84,4950,inter,right,79
215,8,5790,inter,right,80
199,80,13590,inter,right,81
135,68,6120,inter,right,82
196,80,7050,inter,right,83
212,59,12060,inter,right,84
161,22,3750,inter,right,85
147,23,14100,inter,right,86
150,106,7620,inter,right,87
167,114,7140,inter,right,88
175,22,7110,inter,right,89
229,100,9570,inter,right,90
133,49,12960,inter,right,91
225,70,9090,inter,right,92
221,69,7530,inter,right,93
184,54,10320,inter,right,94
213,35,7920,inter,right,95
133,90,9540,inter,right,96
199,23,8160,inter,right,97
146,51,8280,inter,right,98
170,63,9540,inter,right,99
