start,end,rq_time,rq_type,subnetwork,request_id
106,24,11070,intra,left,0
3,56,11280,intra,left,1
21,119,8040,intra,left,2
44,93,4380,intra,left,3
22,66,11340,intra,left,4
63,60,7470,intra,left,5
29,106,8160,intra,left,6
62,7,8730,intra,left,7
33,79,8880,intra,left,8
37,20,14100,intra,left,9
49,21,9780,intra,left,10
119,54,3600,intra,left,11
64,105,11820,intra,left,12
116,63,8550,intra,left,13
71,37,11190,intra,left,14
113,1,13830,intra,left,15
91,16,13680,intra,left,16
32,16,11820,intra,left,17
30,48,12270,intra,left,18
52,113,10860,intra,left,19
2,28,4680,intra,left,20
59,74,9060,intra,left,21
21,113,12960,intra,left,22
104,39,12150,intra,left,23
32,48,3870,intra,left,24
33,232,10080,inter,left,25
55,132,9960,inter,left,26
10,233,9840,inter,left,27
76,189,12600,inter,left,28
44,140,7200,inter,left,29
98,160,8940,inter,left,30
65,156,8790,inter,left,31
114,173,11310,inter,left,32
18,184,3660,inter,left,33
87,220,8040,inter,left,34
62,202,4260,inter,left,35
92,228,7650,inter,left,36
57,218,4560,inter,left,37
92,181,12090,inter,left,38
53,228,3840,inter,left,39
20,129,8160,inter,left,40
78,197,4170,inter,left,41
100,130,4380,inter,left,42
50,181,7590,inter,left,43
95,226,6780,inter,left,44
81,130,4560,inter,left,45
13,165,5730,inter,left,46
92,157,9600,inter,left,47
26,145,8040,inter,left,48
62,165,8340,inter,left,49
32,174,6180,inter,left,50
39,181,14130,inter,left,51
32,208,13920,inter,left,52
33,206,12810,inter,left,53
90,200,14040,inter,left,54
105,138,13410,inter,left,55
13,216,10260,inter,left,56
63,162,3990,inter,left,57
77,217,10080,inter,left,58
60,168,9090,inter,left,59
106,177,9990,inter,left,60
70,208,3960,inter,left,61
28,232,6900,inter,left,62
10,132,4650,inter,left,63
85,213,12750,inter,left,64
72,210,4620,inter,left,65
11,210,9210,inter,left,66
4,206,10230,inter,left,67
0,177,6420,inter,left,68
45,192,14190,inter,left,69
98,142,8460,inter,left,70
110,150,11490,inter,left,71
94,151,13560,inter,left,72
39,178,10950,inter,left,73
103,229,8760,inter,left,74
21,215,4830,inter,left,75
71,213,4620,inter,left,76
15,143,12630,inter,left,77
36,161,6300,inter,left,78
52,130,13350,inter,left,79
54,133,4380,inter,left,80
35,145,10380,inter,left,81
23,171,11820,inter,left,82
64,192,8400,inter,left,83
78,204,12060,inter,left,84
3,158,11910,inter,left,85
23,230,13560,inter,left,86
18,155,14040,inter,left,87
6,191,8010,inter,left,88
60,198,10530,inter,left,89
109,160,5520,inter,left,90
60,133,3720,inter,left,91
100,179,10260,inter,left,92
21,229,11280,inter,left,93
35,198,4230,inter,left,94
68,219,6390,inter,left,95
69,234,10170,inter,left,96
45,153,5550,inter,left,97
95,192,9450,inter,left,98
87,146,7050,inter,left,99
26,199,8100,inter,left,100
76,132,12180,inter,left,101
97,200,10950,inter,left,102
3,191,12660,inter,left,103
14,196,3750,inter,left,104
86,200,9840,inter,left,105
60,155,4740,inter,left,106
50,180,11820,inter,left,107
29,184,11910,inter,left,108
26,133,11970,inter,left,109
17,151,12360,inter,left,110
7,195,12030,inter,left,111
99,234,8970,inter,left,112
84,231,12870,inter,left,113
110,203,7800,inter,left,114
68,234,11370,inter,left,115
62,155,12750,inter,left,116
42,181,11400,inter,left,117
21,193,4170,inter,left,118
1,139,13350,inter,left,119
55,170,10170,inter,left,120
75,124,9660,inter,left,121
89,140,9990,inter,left,122
112,160,6540,inter,left,123
44,127,6420,inter,left,124
62,147,10800,inter,left,125
95,218,7440,inter,left,126
36,175,13620,inter,left,127
37,223,8520,inter,left,128
89,144,13800,inter,left,129
18,195,13950,inter,left,130
44,152,10170,inter,left,131
76,225,7770,inter,left,132
114,232,12000,inter,left,133
90,209,11400,inter,left,134
92,177,11880,inter,left,135
55,131,11430,inter,left,136
59,231,6360,inter,left,137
9,175,9270,inter,left,138
84,159,6480,inter,left,139
33,189,9690,inter,left,140
95,167,10830,inter,left,141
21,170,12030,inter,left,142
99,217,11640,inter,left,143
65,205,6720,inter,left,144
108,141,10410,inter,left,145
53,150,13920,inter,left,146
106,128,11250,inter,left,147
67,143,10830,inter,left,148
23,130,12270,inter,left,149
15,134,8280,inter,left,150
82,149,5730,inter,left,151
113,190,5580,inter,left,152
30,123,9390,inter,left,153
19,179,8730,inter,left,154
20,149,12810,inter,left,155
90,161,13620,inter,left,156
80,215,11940,inter,left,157
88,156,10290,inter,left,158
87,218,11220,inter,left,159
56,181,4140,inter,left,160
63,165,12540,inter,left,161
24,216,12600,inter,left,162
32,125,8640,inter,left,163
72,175,5160,inter,left,164
110,132,8970,inter,left,165
96,197,4920,inter,left,166
100,169,11340,inter,left,167
70,139,8340,inter,left,168
33,142,12900,inter,left,169
5,230,5370,inter,left,170
29,167,5010,inter,left,171
25,231,11940,inter,left,172
82,154,5160,inter,left,173
88,177,7830,inter,left,174
55,142,4320,inter,left,175
7,167,12270,inter,left,176
57,141,8010,inter,left,177
54,170,13860,inter,left,178
15,161,5970,inter,left,179
107,217,12900,inter,left,180
33,214,11100,inter,left,181
20,205,3810,inter,left,182
40,132,5700,inter,left,183
