start,end,rq_time,rq_type,subnetwork,request_id
10,73,10410,intra,left,0
109,79,13680,intra,left,1
62,25,3630,intra,left,2
111,33,10680,intra,left,3
110,68,11520,intra,left,4
2,76,4530,intra,left,5
66,5,7350,intra,left,6
114,43,9510,intra,left,7
101,49,7560,intra,left,8
101,62,6000,intra,left,9
63,19,6150,intra,left,10
57,5,12780,intra,left,11
26,78,7170,intra,left,12
70,106,10140,intra,left,13
63,10,13290,intra,left,14
85,11,7470,intra,left,15
82,35,4830,intra,left,16
105,24,4860,intra,left,17
67,7,4680,intra,left,18
33,76,5640,intra,left,19
33,15,9510,intra,left,20
47,21,11130,intra,left,21
70,122,3870,inter,left,22
48,222,4860,inter,left,23
40,198,5790,inter,left,24
65,184,13260,inter,left,25
25,142,10620,inter,left,26
68,150,7860,inter,left,27
22,124,8430,inter,left,28
36,226,5400,inter,left,29
78,195,11100,inter,left,30
58,141,14340,inter,left,31
82,232,7230,inter,left,32
70,149,12780,inter,left,33
69,232,12300,inter,left,34
91,149,5250,inter,left,35
110,167,6360,inter,left,36
78,206,5490,inter,left,37
108,165,11310,inter,left,38
108,138,6330,inter,left,39
7,206,10440,inter,left,40
50,209,5910,inter,left,41
80,227,5880,inter,left,42
45,165,7200,inter,left,43
79,178,9720,inter,left,44
110,167,8130,inter,left,45
22,169,12450,inter,left,46
91,158,6810,inter,left,47
33,209,11940,inter,left,48
51,216,13410,inter,left,49
71,228,13440,inter,left,50
79,160,14250,inter,left,51
42,126,5310,inter,left,52
96,144,6210,inter,left,53
45,152,7920,inter,left,54
99,190,4650,inter,left,55
109,123,14250,inter,left,56
14,141,7350,inter,left,57
29,178,6660,inter,left,58
62,220,4140,inter,left,59
97,207,6240,inter,left,60
73,153,13410,inter,left,61
113,225,12390,inter,left,62
46,210,9120,inter,left,63
45,158,9630,inter,left,64
60,122,6840,inter,left,65
65,235,12030,inter,left,66
25,158,11760,inter,left,67
68,219,9420,inter,left,68
12,170,5010,inter,left,69
14,215,10860,inter,left,70
64,212,11340,inter,left,71
85,185,12450,inter,left,72
108,132,6180,inter,left,73
38,163,3870,inter,left,74
221,184,9180,intra,right,75
145,187,10170,intra,right,76
141,155,6570,intra,right,77
228,162,5460,intra,right,78
231,184,8880,intra,right,79
160,207,10350,intra,right,80
179,145,10200,intra,right,81
134,150,11340,intra,right,82
203,132,13800,intra,right,83
227,179,6720,intra,right,84
160,154,8070,intra,right,85
152,223,4230,intra,right,86
174,226,4290,intra,right,87
180,217,5160,intra,right,88
155,128,5010,intra,right,89
222,167,5940,intra,right,90
161,227,9540,intra,right,91
126,227,11610,intra,right,92
163,132,3630,intra,right,93
128,235,6480,intra,right,94
190,184,7590,intra,right,95
129,166,13500,intra,right,96
124,36,8610,inter,right,97
226,66,11100,inter,right,98
163,22,9870,inter,right,99
171,83,13590,inter,right,100
168,65,14160,inter,right,101
190,100,8760,inter,right,102
220,20,12750,inter,right,103
193,82,12090,inter,right,104
126,84,5400,inter,right,105
126,15,12390,inter,right,106
127,27,9090,inter,right,107
227,23,13770,inter,right,108
156,2,14220,inter,right,109
175,23,10410,inter,right,110
234,108,9180,inter,right,111
140,18,4380,inter,right,112
178,27,6750,inter,right,113
147,80,12990,inter,right,114
189,64,9660,inter,right,115
229,100,4170,inter,right,116
173,73,8730,inter,right,117
147,107,5220,inter,right,118
181,39,8880,inter,right,119
195,14,10050,inter,right,120
154,81,8910,inter,right,121
181,78,10020,inter,right,122
160,47,5700,inter,right,123
141,115,10650,inter,right,124
186,112,9270,inter,right,125
178,63,8370,inter,right,126
231,90,10500,inter,right,127
208,4,5850,inter,right,128
201,57,12420,inter,right,129
155,35,7950,inter,right,130
212,46,10320,inter,right,131
224,113,13950,inter,right,132
159,56,11160,inter,right,133
156,90,5070,inter,right,134
147,115,5700,inter,right,135
228,114,10920,inter,right,136
193,4,7680,inter,right,137
183,94,12720,inter,right,138
122,106,7080,inter,right,139
232,16,9990,inter,right,140
214,105,11610,inter,right,141
207,55,13980,inter,right,142
226,42,9750,inter,right,143
194,61,5460,inter,right,144
195,65,4200,inter,right,145
206,11,5550,inter,right,146
124,14,6840,inter,right,147
212,96,6510,inter,right,148
228,91,7500,inter,right,149
