start,end,rq_time,rq_type,subnetwork,request_id
10,194,10410,inter,left,0
84,227,13650,inter,left,1
106,201,13140,inter,left,2
25,122,5850,inter,left,3
77,178,4380,inter,left,4
111,154,10680,inter,left,5
110,189,11520,inter,left,6
2,197,4530,inter,left,7
66,126,7350,inter,left,8
26,136,13860,inter,left,9
114,164,9510,inter,left,10
101,170,7560,inter,left,11
101,183,6000,inter,left,12
66,187,13170,inter,left,13
19,206,7320,inter,left,14
28,164,5310,inter,left,15
5,171,4380,inter,left,16
40,190,13380,inter,left,17
106,211,5490,inter,left,18
10,188,13830,inter,left,19
11,122,6060,inter,left,20
35,143,4830,inter,left,21
105,145,4860,inter,left,22
67,128,4680,inter,left,23
75,177,4590,inter,left,24
76,235,5640,inter,left,25
33,136,9510,inter,left,26
47,142,11130,inter,left,27
70,122,3870,inter,left,28
48,222,4860,inter,left,29
40,198,5790,inter,left,30
65,184,13260,inter,left,31
25,142,10620,inter,left,32
68,150,7860,inter,left,33
22,124,8430,inter,left,34
36,226,5400,inter,left,35
78,195,11100,inter,left,36
58,141,14340,inter,left,37
82,232,7230,inter,left,38
70,149,12780,inter,left,39
69,232,12300,inter,left,40
91,149,5250,inter,left,41
110,167,6360,inter,left,42
78,206,5490,inter,left,43
108,165,11310,inter,left,44
108,138,6330,inter,left,45
7,206,10440,inter,left,46
50,209,5910,inter,left,47
80,227,5880,inter,left,48
45,165,7200,inter,left,49
79,178,9720,inter,left,50
110,167,8130,inter,left,51
22,169,12450,inter,left,52
91,158,6810,inter,left,53
33,209,11940,inter,left,54
51,216,13410,inter,left,55
71,228,13440,inter,left,56
79,160,14250,inter,left,57
42,126,5310,inter,left,58
96,144,6210,inter,left,59
45,152,7920,inter,left,60
99,190,4650,inter,left,61
109,123,14250,inter,left,62
14,141,7350,inter,left,63
29,178,6660,inter,left,64
62,220,4140,inter,left,65
97,207,6240,inter,left,66
73,153,13410,inter,left,67
113,225,12390,inter,left,68
46,210,9120,inter,left,69
45,158,9630,inter,left,70
60,122,6840,inter,left,71
65,235,12030,inter,left,72
25,158,11760,inter,left,73
68,219,9420,inter,left,74
12,170,5010,inter,left,75
14,215,10860,inter,left,76
64,212,11340,inter,left,77
85,185,12450,inter,left,78
108,132,6180,inter,left,79
38,163,3870,inter,left,80
21,150,11220,inter,left,81
100,184,9180,inter,left,82
24,187,10170,inter,left,83
20,155,6570,inter,left,84
107,162,5460,inter,left,85
36,184,9330,inter,left,86
48,126,4380,inter,left,87
39,207,10350,inter,left,88
33,159,5340,inter,left,89
24,154,10200,inter,left,90
13,150,11340,inter,left,91
82,132,13800,inter,left,92
106,179,6720,inter,left,93
39,154,8070,inter,left,94
67,173,8370,inter,left,95
102,189,4230,inter,left,96
6,129,9030,inter,left,97
105,150,4290,inter,left,98
59,217,5160,inter,left,99
155,7,5010,inter,right,100
143,0,8820,inter,right,101
199,24,8640,inter,right,102
227,58,9540,inter,right,103
218,110,3750,inter,right,104
227,11,3630,inter,right,105
128,114,6480,inter,right,106
190,63,7590,inter,right,107
129,45,13500,inter,right,108
124,36,8610,inter,right,109
226,66,11100,inter,right,110
163,22,9870,inter,right,111
171,83,13590,inter,right,112
168,65,14160,inter,right,113
190,100,8760,inter,right,114
220,20,12750,inter,right,115
193,82,12090,inter,right,116
126,84,5400,inter,right,117
126,15,12390,inter,right,118
127,27,9090,inter,right,119
227,23,13770,inter,right,120
156,2,14220,inter,right,121
175,23,10410,inter,right,122
234,108,9180,inter,right,123
140,18,4380,inter,right,124
178,27,6750,inter,right,125
147,80,12990,inter,right,126
189,64,9660,inter,right,127
229,100,4170,inter,right,128
173,73,8730,inter,right,129
147,107,5220,inter,right,130
181,39,8880,inter,right,131
195,14,10050,inter,right,132
154,81,8910,inter,right,133
181,78,10020,inter,right,134
160,47,5700,inter,right,135
141,115,10650,inter,right,136
186,112,9270,inter,right,137
178,63,8370,inter,right,138
231,90,10500,inter,right,139
208,4,5850,inter,right,140
201,57,12420,inter,right,141
155,35,7950,inter,right,142
212,46,10320,inter,right,143
224,113,13950,inter,right,144
159,56,11160,inter,right,145
156,90,5070,inter,right,146
147,115,5700,inter,right,147
228,114,10920,inter,right,148
193,4,7680,inter,right,149
183,94,12720,inter,right,150
122,106,7080,inter,right,151
232,16,9990,inter,right,152
214,105,11610,inter,right,153
207,55,13980,inter,right,154
226,42,9750,inter,right,155
194,61,5460,inter,right,156
195,65,4200,inter,right,157
206,11,5550,inter,right,158
