start,end,rq_time,rq_type,subnetwork,request_id
10,73,10410,intra,left,0
109,79,13680,intra,left,1
62,25,3630,intra,left,2
111,33,10680,intra,left,3
110,68,11520,intra,left,4
2,76,4530,intra,left,5
66,5,7350,intra,left,6
114,43,9510,intra,left,7
101,49,7560,intra,left,8
101,62,6000,intra,left,9
63,19,6150,intra,left,10
57,5,12780,intra,left,11
26,78,7170,intra,left,12
70,106,10140,intra,left,13
63,10,13290,intra,left,14
85,11,7470,intra,left,15
82,35,4830,intra,left,16
105,24,4860,intra,left,17
67,7,4680,intra,left,18
33,76,5640,intra,left,19
33,15,9510,intra,left,20
47,21,11130,intra,left,21
70,1,3870,intra,left,22
48,101,4860,intra,left,23
40,77,5790,intra,left,24
82,66,8190,intra,left,25
21,76,10620,intra,left,26
113,14,11940,intra,left,27
3,33,4680,intra,left,28
105,24,5400,intra,left,29
58,20,14340,intra,left,30
82,111,7230,intra,left,31
70,28,12780,intra,left,32
69,111,12300,intra,left,33
91,28,5250,intra,left,34
110,46,6360,intra,left,35
63,108,8760,intra,left,36
1,108,7950,intra,left,37
91,7,10440,intra,left,38
50,88,5910,intra,left,39
80,106,5880,intra,left,40
57,82,9720,intra,left,41
110,46,8130,intra,left,42
22,48,12450,intra,left,43
91,37,6810,intra,left,44
33,209,11940,inter,left,45
51,216,13410,inter,left,46
71,228,13440,inter,left,47
79,160,14250,inter,left,48
42,126,5310,inter,left,49
96,144,6210,inter,left,50
45,152,7920,inter,left,51
99,190,4650,inter,left,52
109,123,14250,inter,left,53
14,141,7350,inter,left,54
29,178,6660,inter,left,55
62,220,4140,inter,left,56
97,207,6240,inter,left,57
73,153,13410,inter,left,58
113,225,12390,inter,left,59
46,210,9120,inter,left,60
45,158,9630,inter,left,61
60,122,6840,inter,left,62
65,235,12030,inter,left,63
25,158,11760,inter,left,64
68,219,9420,inter,left,65
12,170,5010,inter,left,66
14,215,10860,inter,left,67
64,212,11340,inter,left,68
85,185,12450,inter,left,69
108,132,6180,inter,left,70
38,163,3870,inter,left,71
21,150,11220,inter,left,72
100,184,9180,inter,left,73
24,187,10170,inter,left,74
20,155,6570,inter,left,75
107,162,5460,inter,left,76
36,184,9330,inter,left,77
48,126,4380,inter,left,78
39,207,10350,inter,left,79
33,159,5340,inter,left,80
24,154,10200,inter,left,81
13,150,11340,inter,left,82
82,132,13800,inter,left,83
106,179,6720,inter,left,84
39,154,8070,inter,left,85
67,173,8370,inter,left,86
102,189,4230,inter,left,87
6,129,9030,inter,left,88
105,150,4290,inter,left,89
59,217,5160,inter,left,90
34,128,5010,inter,left,91
22,121,8820,inter,left,92
78,145,8640,inter,left,93
106,179,9540,inter,left,94
97,231,3750,inter,left,95
106,132,3630,inter,left,96
7,235,6480,inter,left,97
69,184,7590,inter,left,98
8,166,13500,inter,left,99
3,157,8610,inter,left,100
105,187,11100,inter,left,101
42,143,9870,inter,left,102
50,204,13590,inter,left,103
47,186,14160,inter,left,104
69,221,8760,inter,left,105
99,141,12750,inter,left,106
72,203,12090,inter,left,107
5,205,5400,inter,left,108
5,136,12390,inter,left,109
6,148,9090,inter,left,110
106,144,13770,inter,left,111
35,123,14220,inter,left,112
54,144,10410,inter,left,113
113,229,9180,inter,left,114
19,139,4380,inter,left,115
57,148,6750,inter,left,116
26,201,12990,inter,left,117
68,185,9660,inter,left,118
108,221,4170,inter,left,119
52,194,8730,inter,left,120
26,228,5220,inter,left,121
60,160,8880,inter,left,122
74,135,10050,inter,left,123
33,202,8910,inter,left,124
60,199,10020,inter,left,125
39,168,5700,inter,left,126
20,236,10650,inter,left,127
65,233,9270,inter,left,128
57,184,8370,inter,left,129
110,211,10500,inter,left,130
87,125,5850,inter,left,131
80,178,12420,inter,left,132
34,156,7950,inter,left,133
91,167,10320,inter,left,134
103,234,13950,inter,left,135
38,177,11160,inter,left,136
35,211,5070,inter,left,137
26,236,5700,inter,left,138
107,235,10920,inter,left,139
72,125,7680,inter,left,140
62,215,12720,inter,left,141
1,227,7080,inter,left,142
111,137,9990,inter,left,143
93,226,11610,inter,left,144
86,176,13980,inter,left,145
105,163,9750,inter,left,146
73,182,5460,inter,left,147
74,186,4200,inter,left,148
85,132,5550,inter,left,149
3,135,6840,inter,left,150
91,217,6510,inter,left,151
107,212,7500,inter,left,152
8,230,8790,inter,left,153
11,153,7920,inter,left,154
44,175,13020,inter,left,155
63,203,12690,inter,left,156
5,194,12060,inter,left,157
53,213,5670,inter,left,158
52,170,7890,inter,left,159
47,130,12330,inter,left,160
11,137,10320,inter,left,161
21,211,13980,inter,left,162
31,187,12540,inter,left,163
44,145,11040,inter,left,164
33,190,14040,inter,left,165
30,230,9330,inter,left,166
69,147,7470,inter,left,167
18,206,7440,inter,left,168
71,146,6900,inter,left,169
61,137,12030,inter,left,170
9,183,9000,inter,left,171
113,124,8280,inter,left,172
12,186,11970,inter,left,173
64,212,11820,inter,left,174
39,203,5880,inter,left,175
6,203,7710,inter,left,176
40,184,11610,inter,left,177
83,128,5070,inter,left,178
110,161,4830,inter,left,179
93,228,4440,inter,left,180
97,135,4980,inter,left,181
3,206,12270,inter,left,182
73,170,4650,inter,left,183
42,207,6090,inter,left,184
68,125,7410,inter,left,185
85,127,8880,inter,left,186
9,179,8520,inter,left,187
100,178,10110,inter,left,188
30,219,13110,inter,left,189
18,201,3780,inter,left,190
13,216,10380,inter,left,191
48,185,6480,inter,left,192
58,221,13470,inter,left,193
5,150,8370,inter,left,194
67,187,4410,inter,left,195
53,140,11010,inter,left,196
93,148,9720,inter,left,197
114,138,11220,inter,left,198
13,155,10200,inter,left,199
8,211,7380,inter,left,200
82,177,10680,inter,left,201
76,189,12750,inter,left,202
87,132,4740,inter,left,203
64,180,9330,inter,left,204
20,215,5070,inter,left,205
108,181,14160,inter,left,206
5,195,8070,inter,left,207
32,157,4320,inter,left,208
39,233,14220,inter,left,209
77,232,8820,inter,left,210
69,122,9000,inter,left,211
61,220,5610,inter,left,212
5,220,6060,inter,left,213
67,163,11940,inter,left,214
18,149,9360,inter,left,215
10,205,9990,inter,left,216
36,188,7470,inter,left,217
69,221,7170,inter,left,218
7,147,5820,inter,left,219
15,177,12810,inter,left,220
73,160,8220,inter,left,221
51,206,7590,inter,left,222
52,211,5040,inter,left,223
98,133,5190,inter,left,224
90,232,4380,inter,left,225
37,121,13950,inter,left,226
44,161,5910,inter,left,227
77,202,9120,inter,left,228
98,140,12630,inter,left,229
53,226,9930,inter,left,230
9,216,7740,inter,left,231
55,176,10320,inter,left,232
70,162,7650,inter,left,233
89,139,8550,inter,left,234
102,209,12480,inter,left,235
74,226,9960,inter,left,236
85,225,13860,inter,left,237
113,140,4140,inter,left,238
61,140,11730,inter,left,239
91,138,14130,inter,left,240
96,129,14040,inter,left,241
60,190,13380,inter,left,242
42,218,10110,inter,left,243
70,182,10710,inter,left,244
80,232,4680,inter,left,245
24,208,4230,inter,left,246
32,123,12420,inter,left,247
80,127,7890,inter,left,248
96,127,14340,inter,left,249
18,226,14220,inter,left,250
20,221,8220,inter,left,251
3,166,14010,inter,left,252
35,145,11970,inter,left,253
20,140,9090,inter,left,254
40,234,7440,inter,left,255
71,158,8880,inter,left,256
74,142,8910,inter,left,257
43,129,4140,inter,left,258
114,192,6690,inter,left,259
66,200,10110,inter,left,260
26,220,9600,inter,left,261
51,180,12930,inter,left,262
71,158,8610,inter,left,263
98,186,12480,inter,left,264
106,159,8220,inter,left,265
10,121,5790,inter,left,266
60,134,5880,inter,left,267
72,128,8010,inter,left,268
