start,end,rq_time,rq_type,subnetwork,request_id
106,24,11070,intra,left,0
3,56,11280,intra,left,1
21,119,8040,intra,left,2
44,93,4380,intra,left,3
22,66,11340,intra,left,4
63,60,7470,intra,left,5
29,106,8160,intra,left,6
62,7,8730,intra,left,7
33,79,8880,intra,left,8
37,20,14100,intra,left,9
49,21,9780,intra,left,10
119,54,3600,intra,left,11
64,226,11820,inter,left,12
37,177,8550,inter,left,13
46,154,6990,inter,left,14
1,206,7110,inter,left,15
107,221,6570,inter,left,16
91,137,13680,inter,left,17
32,137,11820,inter,left,18
75,176,14160,inter,left,19
95,134,5040,inter,left,20
61,154,12840,inter,left,21
113,235,3660,inter,left,22
28,157,13980,inter,left,23
104,165,8880,inter,left,24
59,195,9060,inter,left,25
112,221,6330,inter,left,26
113,142,6990,inter,left,27
56,225,12450,inter,left,28
29,153,8880,inter,left,29
9,154,10080,inter,left,30
55,132,9960,inter,left,31
10,233,9840,inter,left,32
76,189,12600,inter,left,33
44,140,7200,inter,left,34
98,160,8940,inter,left,35
65,156,8790,inter,left,36
114,173,11310,inter,left,37
18,184,3660,inter,left,38
87,220,8040,inter,left,39
62,202,4260,inter,left,40
92,228,7650,inter,left,41
57,218,4560,inter,left,42
92,181,12090,inter,left,43
53,228,3840,inter,left,44
20,129,8160,inter,left,45
78,197,4170,inter,left,46
100,130,4380,inter,left,47
50,181,7590,inter,left,48
95,226,6780,inter,left,49
81,130,4560,inter,left,50
13,165,5730,inter,left,51
92,157,9600,inter,left,52
26,145,8040,inter,left,53
62,165,8340,inter,left,54
32,174,6180,inter,left,55
39,181,14130,inter,left,56
32,208,13920,inter,left,57
33,206,12810,inter,left,58
90,200,14040,inter,left,59
105,138,13410,inter,left,60
13,216,10260,inter,left,61
63,162,3990,inter,left,62
77,217,10080,inter,left,63
60,168,9090,inter,left,64
106,177,9990,inter,left,65
70,208,3960,inter,left,66
28,232,6900,inter,left,67
10,132,4650,inter,left,68
85,213,12750,inter,left,69
72,210,4620,inter,left,70
11,210,9210,inter,left,71
4,206,10230,inter,left,72
0,177,6420,inter,left,73
45,192,14190,inter,left,74
98,142,8460,inter,left,75
110,150,11490,inter,left,76
94,151,13560,inter,left,77
39,178,10950,inter,left,78
103,229,8760,inter,left,79
21,215,4830,inter,left,80
71,213,4620,inter,left,81
15,143,12630,inter,left,82
36,161,6300,inter,left,83
52,130,13350,inter,left,84
54,133,4380,inter,left,85
35,145,10380,inter,left,86
23,171,11820,inter,left,87
64,192,8400,inter,left,88
78,204,12060,inter,left,89
3,158,11910,inter,left,90
23,230,13560,inter,left,91
18,155,14040,inter,left,92
6,191,8010,inter,left,93
60,198,10530,inter,left,94
109,160,5520,inter,left,95
60,133,3720,inter,left,96
100,179,10260,inter,left,97
21,229,11280,inter,left,98
35,198,4230,inter,left,99
68,219,6390,inter,left,100
69,234,10170,inter,left,101
45,153,5550,inter,left,102
95,192,9450,inter,left,103
87,146,7050,inter,left,104
26,199,8100,inter,left,105
76,132,12180,inter,left,106
97,200,10950,inter,left,107
3,191,12660,inter,left,108
14,196,3750,inter,left,109
86,200,9840,inter,left,110
60,155,4740,inter,left,111
50,180,11820,inter,left,112
29,184,11910,inter,left,113
26,133,11970,inter,left,114
17,151,12360,inter,left,115
7,195,12030,inter,left,116
99,234,8970,inter,left,117
84,231,12870,inter,left,118
110,203,7800,inter,left,119
68,234,11370,inter,left,120
62,155,12750,inter,left,121
42,181,11400,inter,left,122
21,193,4170,inter,left,123
1,139,13350,inter,left,124
176,170,10170,intra,right,125
196,124,9660,intra,right,126
210,140,9990,intra,right,127
233,160,6540,intra,right,128
165,127,6420,intra,right,129
183,147,10800,intra,right,130
121,157,12900,intra,right,131
199,158,8520,intra,right,132
210,144,13800,intra,right,133
139,195,13950,intra,right,134
165,152,10170,intra,right,135
197,225,7770,intra,right,136
235,111,12000,inter,right,137
211,88,11400,inter,right,138
213,56,11880,inter,right,139
176,10,11430,inter,right,140
180,110,6360,inter,right,141
130,54,9270,inter,right,142
205,38,6480,inter,right,143
154,68,9690,inter,right,144
216,46,10830,inter,right,145
142,49,12030,inter,right,146
220,96,11640,inter,right,147
186,84,6720,inter,right,148
229,20,10410,inter,right,149
174,29,13920,inter,right,150
227,7,11250,inter,right,151
188,22,10830,inter,right,152
144,9,12270,inter,right,153
136,13,8280,inter,right,154
203,28,5730,inter,right,155
234,69,5580,inter,right,156
151,2,9390,inter,right,157
140,58,8730,inter,right,158
141,28,12810,inter,right,159
211,40,13620,inter,right,160
201,94,11940,inter,right,161
209,35,10290,inter,right,162
208,97,11220,inter,right,163
177,60,4140,inter,right,164
184,44,12540,inter,right,165
145,95,12600,inter,right,166
153,4,8640,inter,right,167
193,54,5160,inter,right,168
231,11,8970,inter,right,169
217,76,4920,inter,right,170
221,48,11340,inter,right,171
191,18,8340,inter,right,172
154,21,12900,inter,right,173
126,109,5370,inter,right,174
150,46,5010,inter,right,175
146,110,11940,inter,right,176
203,33,5160,inter,right,177
209,56,7830,inter,right,178
176,21,4320,inter,right,179
128,46,12270,inter,right,180
178,20,8010,inter,right,181
175,49,13860,inter,right,182
136,40,5970,inter,right,183
