start,end,rq_time,rq_type,subnetwork,request_id
92,117,5280,intra,left,0
22,65,4260,intra,left,1
40,113,11040,intra,left,2
117,91,10230,intra,left,3
92,0,10740,intra,left,4
59,88,13140,intra,left,5
106,120,3960,intra,left,6
18,86,9120,intra,left,7
1,56,10410,intra,left,8
11,37,11850,intra,left,9
102,119,7710,intra,left,10
80,56,5070,intra,left,11
63,104,7830,intra,left,12
33,77,10230,intra,left,13
108,54,5490,intra,left,14
22,50,12480,intra,left,15
99,52,9180,intra,left,16
0,74,7920,intra,left,17
4,111,11430,intra,left,18
40,4,13440,intra,left,19
64,1,12300,intra,left,20
109,91,6840,intra,left,21
115,77,11010,intra,left,22
114,15,10800,intra,left,23
102,66,14220,intra,left,24
61,110,8010,intra,left,25
50,113,8880,intra,left,26
81,96,12300,intra,left,27
16,100,8700,intra,left,28
56,112,4020,intra,left,29
75,29,14010,intra,left,30
36,91,5520,intra,left,31
1,102,6210,intra,left,32
118,33,9900,intra,left,33
16,57,13830,intra,left,34
112,94,13560,intra,left,35
79,11,4260,intra,left,36
41,66,6660,intra,left,37
48,105,11820,intra,left,38
117,10,10890,intra,left,39
22,29,10410,intra,left,40
62,1,13380,intra,left,41
24,102,12480,intra,left,42
81,7,3600,intra,left,43
111,58,12330,intra,left,44
16,87,5430,intra,left,45
36,98,12480,intra,left,46
43,56,6990,intra,left,47
18,84,9660,intra,left,48
33,86,7230,intra,left,49
43,140,13830,inter,left,50
49,210,11490,inter,left,51
58,163,13470,inter,left,52
68,203,11580,inter,left,53
67,218,12150,inter,left,54
58,155,7860,inter,left,55
11,191,13650,inter,left,56
29,218,10380,inter,left,57
52,146,7350,inter,left,58
70,232,6810,inter,left,59
55,227,4440,inter,left,60
85,154,4650,inter,left,61
86,131,7350,inter,left,62
21,123,8220,inter,left,63
25,184,6150,inter,left,64
30,213,6060,inter,left,65
40,214,12780,inter,left,66
40,170,13200,inter,left,67
55,197,9660,inter,left,68
46,130,7500,inter,left,69
41,171,5370,inter,left,70
23,157,5970,inter,left,71
7,156,10830,inter,left,72
16,169,4830,inter,left,73
111,141,4080,inter,left,74
67,124,4410,inter,left,75
6,205,4950,inter,left,76
94,129,5790,inter,left,77
78,201,13590,inter,left,78
14,189,6120,inter,left,79
75,201,7050,inter,left,80
91,180,12060,inter,left,81
40,143,3750,inter,left,82
26,144,14100,inter,left,83
29,227,7620,inter,left,84
46,235,7140,inter,left,85
54,143,7110,inter,left,86
108,221,9570,inter,left,87
12,170,12960,inter,left,88
104,191,9090,inter,left,89
100,190,7530,inter,left,90
63,175,10320,inter,left,91
92,156,7920,inter,left,92
12,211,9540,inter,left,93
78,144,8160,inter,left,94
25,172,8280,inter,left,95
49,184,9540,inter,left,96
100,161,9990,inter,left,97
83,212,12330,inter,left,98
7,172,7860,inter,left,99
150,202,8730,intra,right,100
234,137,3630,intra,right,101
136,235,5970,intra,right,102
169,194,10800,intra,right,103
225,159,9780,intra,right,104
191,158,12060,intra,right,105
239,129,11070,intra,right,106
151,215,3930,intra,right,107
128,156,13800,intra,right,108
128,133,7680,intra,right,109
206,225,9780,intra,right,110
235,135,6990,intra,right,111
224,237,6480,intra,right,112
179,228,4170,intra,right,113
209,137,10860,intra,right,114
155,181,7140,intra,right,115
133,189,5430,intra,right,116
207,130,14400,intra,right,117
196,141,11580,intra,right,118
141,166,12330,intra,right,119
175,127,13140,intra,right,120
234,196,4350,intra,right,121
231,151,4650,intra,right,122
222,174,5880,intra,right,123
239,164,13320,intra,right,124
130,165,6690,intra,right,125
187,203,7350,intra,right,126
173,205,9870,intra,right,127
170,122,13500,intra,right,128
147,218,10680,intra,right,129
142,224,8760,intra,right,130
133,189,5670,intra,right,131
205,192,7170,intra,right,132
234,149,10200,intra,right,133
134,130,9480,intra,right,134
222,184,7800,intra,right,135
165,213,13770,intra,right,136
210,166,14280,intra,right,137
236,152,10830,intra,right,138
156,150,9750,intra,right,139
200,144,3870,intra,right,140
198,204,14310,intra,right,141
207,144,13200,intra,right,142
145,228,6900,intra,right,143
133,190,6360,intra,right,144
238,150,9570,intra,right,145
201,130,7380,intra,right,146
202,149,5880,intra,right,147
201,140,12870,intra,right,148
136,191,13410,intra,right,149
204,41,9660,inter,right,150
135,105,12990,inter,right,151
210,36,8610,inter,right,152
149,81,12150,inter,right,153
126,40,10320,inter,right,154
144,45,8730,inter,right,155
196,1,14160,inter,right,156
136,29,6930,inter,right,157
205,95,10740,inter,right,158
155,89,6360,inter,right,159
