start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
10,73,10410,intra,left,0,[10],[74],0,0,500,375,10410
109,79,13680,intra,left,1,[110],[79],500,375,0,0,14055
62,25,3630,intra,left,2,[54],[25],500,375,0,0,4005
111,33,10680,intra,left,3,[110],[11; 23; 35; 54],500,375,1000,751,11055
110,68,11520,intra,left,4,[110],[68],0,0,0,0,11520
2,76,4530,intra,left,5,[0; 12; 24],[76],1000,751,0,0,5281
66,5,7350,intra,left,6,[66],[5],0,0,0,0,7350
114,43,9510,intra,left,7,[103; 115],[41; 61],500,375,1000,751,9885
101,49,7560,intra,left,8,[90],[49],500,375,0,0,7935
101,62,6000,intra,left,9,[90],[54],500,375,500,375,6375
63,19,6150,intra,left,10,[55; 64],[19],500,375,0,0,6525
57,5,12780,intra,left,11,[57],[5],0,0,0,0,12780
26,78,7170,intra,left,12,[26],[67; 77; 79; 89],0,0,500,375,7170
70,106,10140,intra,left,13,[60; 69],[106],500,375,0,0,10515
63,10,13290,intra,left,14,[55; 64],[10],500,375,0,0,13665
85,11,7470,intra,left,15,[85],[11],0,0,0,0,7470
82,35,4830,intra,left,16,[61; 80; 92; 104],[35],1000,751,0,0,5581
105,24,4860,intra,left,17,[105],[24],0,0,0,0,4860
67,7,4680,intra,left,18,[67],[5; 9; 19; 29],0,0,1000,751,4680
33,76,5640,intra,left,19,[11; 23; 35; 54],[76],1000,751,0,0,6391
33,15,9510,intra,left,20,[11; 23; 35; 54],[16; 26],1000,751,500,375,10261
47,21,11130,intra,left,21,[47],[10; 20],0,0,500,375,11130
70,1,3870,intra,left,22,[60; 69],[0; 12],500,375,500,375,4245
48,101,4860,intra,left,23,[48],[90],0,0,500,375,4860
40,77,5790,intra,left,24,[40],[77],0,0,0,0,5790
82,66,8190,intra,left,25,[61; 80; 92; 104],[66],1000,751,0,0,8941
21,76,10620,intra,left,26,[10; 20],[76],500,375,0,0,10995
113,14,11940,intra,left,27,[91; 103; 115],[25],1000,751,500,375,12691
3,33,4680,intra,left,28,[5; 25],[11; 23; 35; 54],1000,751,1000,751,5431
105,24,5400,intra,left,29,[105],[24],0,0,0,0,5400
58,20,14340,intra,left,30,[58],[20],0,0,0,0,14340
82,111,7230,intra,left,31,[61; 80; 92; 104],[110],1000,751,500,375,7981
70,28,12780,intra,left,32,[60; 69],[28],500,375,0,0,13155
69,111,12300,intra,left,33,[69],[110],0,0,500,375,12300
91,28,5250,intra,left,34,[91],[28],0,0,0,0,5250
110,46,6360,intra,left,35,[110],[46],0,0,0,0,6360
63,108,8760,intra,left,36,[55; 64],[86; 96; 106; 110],500,375,1000,751,9135
1,229,7950,inter,left,37,[0; 12],[207; 217; 227; 231],500,375,1000,751,8325
91,128,10440,inter,left,38,[91],[126; 130; 140; 150],0,0,1000,751,10440
50,209,5910,inter,left,39,[40; 49; 51; 58],[209],500,375,0,0,6285
80,227,5880,inter,left,40,[80],[227],0,0,0,0,5880
45,165,7200,inter,left,41,[46; 55],[175],500,375,500,375,7575
79,178,9720,inter,left,42,[79],[178],0,0,0,0,9720
110,167,8130,inter,left,43,[110],[167],0,0,0,0,8130
22,169,12450,inter,left,44,[11; 23],[169],500,375,0,0,12825
91,158,6810,inter,left,45,[91],[147; 157; 159; 169],0,0,500,375,6810
33,209,11940,inter,left,46,[11; 23; 35; 54],[209],1000,751,0,0,12691
51,216,13410,inter,left,47,[51],[216],0,0,0,0,13410
71,228,13440,inter,left,48,[61],[217; 227],500,375,500,375,13815
79,160,14250,inter,left,49,[79],[160],0,0,0,0,14250
42,126,5310,inter,left,50,[41],[126],500,375,0,0,5685
96,144,6210,inter,left,51,[96],[144],0,0,0,0,6210
45,152,7920,inter,left,52,[46; 55],[141; 151],500,375,500,375,8295
99,190,4650,inter,left,53,[99],[190],0,0,0,0,4650
109,123,14250,inter,left,54,[110],[121; 133; 145],500,375,1000,751,14625
14,141,7350,inter,left,55,[25],[141],500,375,0,0,7725
29,178,6660,inter,left,56,[29],[178],0,0,0,0,6660
62,220,4140,inter,left,57,[54],[220],500,375,0,0,4515
97,207,6240,inter,left,58,[86; 96],[207],500,375,0,0,6615
73,153,13410,inter,left,59,[74],[131; 141; 151],500,375,1000,751,13785
113,225,12390,inter,left,60,[91; 103; 115],[225],1000,751,0,0,13141
46,210,9120,inter,left,61,[46],[210],0,0,0,0,9120
45,158,9630,inter,left,62,[46; 55],[147; 157; 159; 169],500,375,500,375,10005
60,122,6840,inter,left,63,[60],[121; 133],0,0,500,375,6840
65,235,12030,inter,left,64,[57; 64; 66; 75],[224; 236],500,375,500,375,12405
25,158,11760,inter,left,65,[25],[147; 157; 159; 169],0,0,500,375,11760
68,219,9420,inter,left,66,[68],[208; 220],0,0,500,375,9420
12,170,5010,inter,left,67,[12],[170],0,0,0,0,5010
14,215,10860,inter,left,68,[25],[216; 226],500,375,500,375,11235
64,212,11340,inter,left,69,[64],[212],0,0,0,0,11340
85,185,12450,inter,left,70,[85],[185],0,0,0,0,12450
108,132,6180,inter,left,71,[86; 96; 106; 110],[132],1000,751,0,0,6931
38,163,3870,inter,left,72,[38],[162],0,0,500,375,3870
21,150,11220,inter,left,73,[10; 20],[150],500,375,0,0,11595
100,184,9180,inter,left,74,[89; 99],[176; 185],500,375,500,375,9555
145,187,10170,intra,right,75,[145],[187],0,0,0,0,10170
141,155,6570,intra,right,76,[141],[144; 156],0,0,500,375,6570
228,162,5460,intra,right,77,[217; 227],[162],500,375,0,0,5835
231,184,8880,intra,right,78,[231],[176; 185],0,0,500,375,8880
160,207,10350,intra,right,79,[160],[207],0,0,0,0,10350
179,145,10200,intra,right,80,[179],[145],0,0,0,0,10200
134,150,11340,intra,right,81,[133; 145],[150],500,375,0,0,11715
203,132,13800,intra,right,82,[182; 201; 213; 225],[132],1000,751,0,0,14551
227,179,6720,intra,right,83,[227],[179],0,0,0,0,6720
160,154,8070,intra,right,84,[160],[132; 144; 156; 175],0,0,1000,751,8070
152,223,4230,intra,right,85,[141; 151],[212; 224],500,375,500,375,4605
174,226,4290,intra,right,86,[182],[226],500,375,0,0,4665
180,217,5160,intra,right,87,[180],[217],0,0,0,0,5160
155,128,5010,intra,right,88,[144; 156],[126; 130; 140; 150],500,375,1000,751,5385
222,167,5940,intra,right,89,[211],[167],500,375,0,0,6315
161,227,9540,intra,right,90,[161],[227],0,0,0,0,9540
126,227,11610,intra,right,91,[126],[227],0,0,0,0,11610
163,132,3630,intra,right,92,[162],[132],500,375,0,0,4005
128,235,6480,intra,right,93,[126; 130; 140; 150],[224; 236],1000,751,500,375,7231
190,184,7590,intra,right,94,[190],[176; 185],0,0,500,375,7590
129,166,13500,intra,right,95,[130; 140],[167; 176],500,375,500,375,13875
160,226,9420,intra,right,96,[160],[226],0,0,0,0,9420
163,143,9870,intra,right,97,[162],[132; 144],500,375,500,375,10245
171,204,13590,intra,right,98,[161; 170; 172; 179],[206; 216; 226],500,375,1000,751,13965
217,190,6600,intra,right,99,[217],[190],0,0,0,0,6600
165,220,11880,intra,right,100,[175],[220],500,375,0,0,12255
137,205,12750,intra,right,101,[137],[206; 216],0,0,500,375,12750
193,203,12090,intra,right,102,[175; 195],[182; 201; 213; 225],1000,751,1000,751,12841
126,205,5400,intra,right,103,[126],[206; 216],0,0,500,375,5400
148,200,9090,intra,right,104,[148],[200],0,0,0,0,9090
227,144,13770,intra,right,105,[227],[144],0,0,0,0,13770
219,237,14310,intra,right,106,[208; 220],[237],500,375,0,0,14685
202,238,5220,intra,right,107,[201; 213],[238],500,375,0,0,5595
229,179,14370,intra,right,108,[207; 217; 227; 231],[179],1000,751,0,0,15121
