start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,start_station_street_arrival_time
106,24,11070,intra,left,0,[106],[24],0,0,0,0,11070
3,56,11280,intra,left,1,[5; 25],[56],1000,751,0,0,12031
21,119,8040,intra,left,2,[10; 20],[119],500,375,0,0,8415
44,93,4380,intra,left,3,[54],[92; 104],500,375,500,375,4755
22,66,11340,intra,left,4,[11; 23],[66],500,375,0,0,11715
63,60,7470,intra,left,5,[55; 64],[60],500,375,0,0,7845
29,106,8160,intra,left,6,[29],[106],0,0,0,0,8160
62,7,8730,intra,left,7,[54],[5; 9; 19; 29],500,375,1000,751,9105
33,79,8880,intra,left,8,[11; 23; 35; 54],[79],1000,751,0,0,9631
37,20,14100,intra,left,9,[26; 36; 38; 48],[20],500,375,0,0,14475
49,21,9780,intra,left,10,[49],[10; 20],0,0,500,375,9780
119,54,3600,intra,left,11,[119],[54],0,0,0,0,3600
64,105,11820,intra,left,12,[64],[105],0,0,0,0,11820
116,63,8550,intra,left,13,[116],[55; 64],0,0,500,375,8550
71,37,11190,intra,left,14,[61],[26; 36; 38; 48],500,375,500,375,11565
113,1,13830,intra,left,15,[91; 103; 115],[0; 12],1000,751,500,375,14581
91,16,13680,intra,left,16,[91],[16],0,0,0,0,13680
32,16,11820,intra,left,17,[10; 20; 30],[16],1000,751,0,0,12571
30,48,12270,intra,left,18,[30],[48],0,0,0,0,12270
52,113,10860,intra,left,19,[51; 60],[91; 103; 115],500,375,1000,751,11235
2,28,4680,intra,left,20,[0; 12; 24],[28],1000,751,0,0,5431
59,74,9060,intra,left,21,[59],[74],0,0,0,0,9060
21,113,12960,intra,left,22,[10; 20],[91; 103; 115],500,375,1000,751,13335
104,39,12150,intra,left,23,[104],[39],0,0,0,0,12150
32,48,3870,intra,left,24,[10; 20; 30],[48],1000,751,0,0,4621
33,111,10080,intra,left,25,[11; 23; 35; 54],[110],1000,751,500,375,10831
84,10,9840,intra,left,26,[85; 95],[10],500,375,0,0,10215
45,114,5160,intra,left,27,[46; 55],[103; 115],500,375,500,375,5535
1,18,3660,intra,left,28,[0; 12],[19; 29],500,375,500,375,4035
20,62,4260,intra,left,29,[20],[54],0,0,500,375,4260
92,107,7650,intra,left,30,[92],[96; 106],0,0,500,375,7650
53,107,3840,intra,left,31,[61],[96; 106],500,375,500,375,4215
24,78,5880,intra,left,32,[24],[67; 77; 79; 89],0,0,500,375,5880
19,100,4380,intra,left,33,[19],[89; 99],0,0,500,375,4380
5,84,14130,intra,left,34,[5],[85; 95],0,0,500,375,14130
81,9,4560,intra,left,35,[80; 92],[9],500,375,0,0,4935
36,42,9600,intra,left,36,[36],[41],0,0,500,375,9600
20,62,8760,intra,left,37,[20],[54],0,0,500,375,8760
116,32,9030,intra,left,38,[116],[10; 20; 30],0,0,1000,751,9030
86,39,13080,intra,left,39,[86],[39],0,0,0,0,13080
95,32,13920,intra,left,40,[95],[10; 20; 30],0,0,1000,751,13920
33,85,12810,intra,left,41,[11; 23; 35; 54],[85],1000,751,0,0,13561
92,11,10980,intra,left,42,[92],[11],0,0,0,0,10980
105,17,13410,intra,left,43,[105],[16; 28],0,0,500,375,13410
13,95,10260,intra,left,44,[12; 24],[95],500,375,0,0,10635
63,41,3990,intra,left,45,[55; 64],[41],500,375,0,0,4365
88,60,9090,intra,left,46,[88],[60],0,0,0,0,9090
106,56,9990,intra,left,47,[106],[56],0,0,0,0,9990
70,87,3960,intra,left,48,[60; 69],[87],500,375,0,0,4335
28,111,6900,intra,left,49,[28],[110],0,0,500,375,6900
10,11,4650,intra,left,50,[10],[11],0,0,0,0,4650
85,92,12750,intra,left,51,[85],[92],0,0,0,0,12750
72,89,4620,intra,left,52,[54; 74],[89],1000,751,0,0,5371
11,89,9210,intra,left,53,[11],[89],0,0,0,0,9210
4,85,10230,intra,left,54,[5],[85],500,375,0,0,10605
0,56,6420,intra,left,55,[0],[56],0,0,0,0,6420
45,71,14190,intra,left,56,[46; 55],[61],500,375,500,375,14565
98,21,8460,intra,left,57,[87; 99],[10; 20],500,375,500,375,8835
110,29,11490,intra,left,58,[110],[29],0,0,0,0,11490
94,30,13560,intra,left,59,[95; 105],[30],500,375,0,0,13935
103,108,8760,intra,left,60,[103],[86; 96; 106; 110],0,0,1000,751,8760
21,94,4830,intra,left,61,[10; 20],[95; 105],500,375,500,375,5205
90,52,11550,intra,left,62,[90],[51; 60],0,0,500,375,11550
19,104,13350,intra,left,63,[19],[104],0,0,0,0,13350
24,52,10380,intra,left,64,[24],[51; 60],0,0,500,375,10380
43,119,8130,intra,left,65,[41; 61],[119],1000,751,0,0,8881
64,71,8400,intra,left,66,[64],[61],0,0,500,375,8400
78,83,12060,intra,left,67,[67; 77; 79; 89],[85; 95; 105],500,375,1000,751,12435
21,110,7260,intra,left,68,[10; 20],[110],500,375,0,0,7635
23,109,13560,intra,left,69,[23],[110],0,0,500,375,13560
18,34,14040,intra,left,70,[19; 29],[23; 35],500,375,500,375,14415
6,70,8010,intra,left,71,[5],[60; 69],500,375,500,375,8385
60,77,10530,intra,left,72,[60],[77],0,0,0,0,10530
109,39,5520,intra,left,73,[110],[39],500,375,0,0,5895
60,12,3720,intra,left,74,[60],[12],0,0,0,0,3720
42,117,10440,intra,left,75,[41],[117],500,375,0,0,10815
58,94,10680,intra,left,76,[58],[95; 105],0,0,500,375,10680
77,21,5640,intra,left,77,[77],[10; 20],0,0,500,375,5640
98,93,5670,intra,left,78,[87; 99],[92; 104],500,375,500,375,6045
91,45,8400,intra,left,79,[91],[46; 55],0,0,500,375,8400
71,96,9450,intra,left,80,[61],[96],500,375,0,0,9825
87,25,7050,intra,left,81,[87],[25],0,0,0,0,7050
26,78,8100,intra,left,82,[26],[67; 77; 79; 89],0,0,500,375,8100
76,11,12180,intra,left,83,[76],[11],0,0,0,0,12180
97,79,10950,intra,left,84,[86; 96],[79],500,375,0,0,11325
3,70,12660,intra,left,85,[5; 25],[60; 69],1000,751,500,375,13411
14,75,3750,intra,left,86,[25],[75],500,375,0,0,4125
60,34,4740,intra,left,87,[60],[23; 35],0,0,500,375,4740
63,21,8220,intra,left,88,[55; 64],[10; 20],500,375,500,375,8595
36,7,5820,intra,left,89,[36],[5; 9; 19; 29],0,0,1000,751,5820
25,99,8970,intra,left,90,[25],[99],0,0,0,0,8970
1,117,6120,intra,left,91,[0; 12],[117],500,375,0,0,6495
110,53,7260,intra,left,92,[110],[61],0,0,500,375,7260
82,12,9480,intra,left,93,[61; 80; 92; 104],[12],1000,751,0,0,10231
113,3,9300,intra,left,94,[91; 103; 115],[5; 25],1000,751,1000,751,10051
34,108,12750,intra,left,95,[23; 35],[86; 96; 106; 110],500,375,1000,751,13125
4,21,13440,intra,left,96,[5],[10; 20],500,375,500,375,13815
19,1,7980,intra,left,97,[19],[0; 12],0,0,500,375,7980
55,49,10170,intra,left,98,[55],[49],0,0,0,0,10170
75,3,9660,intra,left,99,[75],[5; 25],0,0,1000,751,9660
89,19,9990,intra,left,100,[89],[19],0,0,0,0,9990
112,39,6540,intra,left,101,[90; 110],[39],1000,751,0,0,7291
44,6,6420,intra,left,102,[54],[5],500,375,500,375,6795
62,26,10800,intra,left,103,[54],[26],500,375,0,0,11175
0,36,12900,intra,left,104,[0],[36],0,0,0,0,12900
78,37,8520,intra,left,105,[67; 77; 79; 89],[26; 36; 38; 48],500,375,500,375,8895
89,23,13800,intra,left,106,[89],[23],0,0,0,0,13800
18,74,13950,intra,left,107,[19; 29],[74],500,375,0,0,14325
44,31,10170,intra,left,108,[54],[20; 30],500,375,500,375,10545
76,104,7770,intra,left,109,[76],[104],0,0,0,0,7770
24,90,6240,intra,left,110,[24],[90],0,0,0,0,6240
92,56,11880,intra,left,111,[92],[56],0,0,0,0,11880
55,10,11430,intra,left,112,[55],[10],0,0,0,0,11430
59,110,6360,intra,left,113,[59],[110],0,0,0,0,6360
9,54,9270,intra,left,114,[9],[54],0,0,0,0,9270
84,38,6480,intra,left,115,[85; 95],[38],500,375,0,0,6855
118,83,4590,intra,left,116,[118],[85; 95; 105],0,0,1000,751,4590
95,46,10830,intra,left,117,[95],[46],0,0,0,0,10830
21,49,12030,intra,left,118,[10; 20],[49],500,375,0,0,12405
12,65,6720,intra,left,119,[12],[57; 64; 66; 75],0,0,500,375,6720
108,141,10410,inter,left,120,[86; 96; 106; 110],[141],1000,751,0,0,11161
53,150,13920,inter,left,121,[61],[150],500,375,0,0,14295
106,128,11250,inter,left,122,[106],[126; 130; 140; 150],0,0,1000,751,11250
67,143,10830,inter,left,123,[67],[132; 144],0,0,500,375,10830
23,130,12270,inter,left,124,[23],[130],0,0,0,0,12270
15,134,8280,inter,left,125,[16; 26],[133; 145],500,375,500,375,8655
82,149,5730,inter,left,126,[61; 80; 92; 104],[149],1000,751,0,0,6481
113,190,5580,inter,left,127,[91; 103; 115],[190],1000,751,0,0,6331
