start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,station_street_arrival_time
10,73,10410,intra,left,0,[10],[74],0,0,500,375,10410
109,79,13680,intra,left,1,[110],[79],500,375,0,0,14055
62,25,3630,intra,left,2,[54],[25],500,375,0,0,4005
111,33,10680,intra,left,3,[110],[11; 23; 35; 54],500,375,1000,751,11055
110,68,11520,intra,left,4,[110],[68],0,0,0,0,11520
2,76,4530,intra,left,5,[0; 12; 24],[76],1000,751,0,0,5281
66,5,7350,intra,left,6,[66],[5],0,0,0,0,7350
114,43,9510,intra,left,7,[103; 115],[41; 61],500,375,1000,751,9885
101,49,7560,intra,left,8,[90],[49],500,375,0,0,7935
101,62,6000,intra,left,9,[90],[54],500,375,500,375,6375
63,19,6150,intra,left,10,[55; 64],[19],500,375,0,0,6525
57,5,12780,intra,left,11,[57],[5],0,0,0,0,12780
26,78,7170,intra,left,12,[26],[67; 77; 79; 89],0,0,500,375,7170
70,106,10140,intra,left,13,[60; 69],[106],500,375,0,0,10515
63,10,13290,intra,left,14,[55; 64],[10],500,375,0,0,13665
85,11,7470,intra,left,15,[85],[11],0,0,0,0,7470
82,35,4830,intra,left,16,[61; 80; 92; 104],[35],1000,751,0,0,5581
105,24,4860,intra,left,17,[105],[24],0,0,0,0,4860
67,7,4680,intra,left,18,[67],[5; 9; 19; 29],0,0,1000,751,4680
33,76,5640,intra,left,19,[11; 23; 35; 54],[76],1000,751,0,0,6391
33,15,9510,intra,left,20,[11; 23; 35; 54],[16; 26],1000,751,500,375,10261
47,21,11130,intra,left,21,[47],[10; 20],0,0,500,375,11130
70,1,3870,intra,left,22,[60; 69],[0; 12],500,375,500,375,4245
48,101,4860,intra,left,23,[48],[90],0,0,500,375,4860
40,77,5790,intra,left,24,[40],[77],0,0,0,0,5790
82,66,8190,intra,left,25,[61; 80; 92; 104],[66],1000,751,0,0,8941
21,76,10620,intra,left,26,[10; 20],[76],500,375,0,0,10995
113,14,11940,intra,left,27,[91; 103; 115],[25],1000,751,500,375,12691
3,33,4680,intra,left,28,[5; 25],[11; 23; 35; 54],1000,751,1000,751,5431
105,24,5400,intra,left,29,[105],[24],0,0,0,0,5400
78,195,11100,inter,left,30,[67; 77; 79; 89],[195],500,375,0,0,11475
58,141,14340,inter,left,31,[58],[141],0,0,0,0,14340
82,232,7230,inter,left,32,[61; 80; 92; 104],[231],1000,751,500,375,7981
70,149,12780,inter,left,33,[60; 69],[149],500,375,0,0,13155
69,232,12300,inter,left,34,[69],[231],0,0,500,375,12300
91,149,5250,inter,left,35,[91],[149],0,0,0,0,5250
110,167,6360,inter,left,36,[110],[167],0,0,0,0,6360
78,206,5490,inter,left,37,[67; 77; 79; 89],[206],500,375,0,0,5865
108,165,11310,inter,left,38,[86; 96; 106; 110],[175],1000,751,500,375,12061
108,138,6330,inter,left,39,[86; 96; 106; 110],[137; 149],1000,751,500,375,7081
7,206,10440,inter,left,40,[5; 9; 19; 29],[206],1000,751,0,0,11191
50,209,5910,inter,left,41,[40; 49; 51; 58],[209],500,375,0,0,6285
80,227,5880,inter,left,42,[80],[227],0,0,0,0,5880
45,165,7200,inter,left,43,[46; 55],[175],500,375,500,375,7575
79,178,9720,inter,left,44,[79],[178],0,0,0,0,9720
110,167,8130,inter,left,45,[110],[167],0,0,0,0,8130
22,169,12450,inter,left,46,[11; 23],[169],500,375,0,0,12825
91,158,6810,inter,left,47,[91],[147; 157; 159; 169],0,0,500,375,6810
33,209,11940,inter,left,48,[11; 23; 35; 54],[209],1000,751,0,0,12691
51,216,13410,inter,left,49,[51],[216],0,0,0,0,13410
71,228,13440,inter,left,50,[61],[217; 227],500,375,500,375,13815
79,160,14250,inter,left,51,[79],[160],0,0,0,0,14250
42,126,5310,inter,left,52,[41],[126],500,375,0,0,5685
96,144,6210,inter,left,53,[96],[144],0,0,0,0,6210
45,152,7920,inter,left,54,[46; 55],[141; 151],500,375,500,375,8295
99,190,4650,inter,left,55,[99],[190],0,0,0,0,4650
109,123,14250,inter,left,56,[110],[121; 133; 145],500,375,1000,751,14625
14,141,7350,inter,left,57,[25],[141],500,375,0,0,7725
29,178,6660,inter,left,58,[29],[178],0,0,0,0,6660
62,220,4140,inter,left,59,[54],[220],500,375,0,0,4515
97,207,6240,inter,left,60,[86; 96],[207],500,375,0,0,6615
73,153,13410,inter,left,61,[74],[131; 141; 151],500,375,1000,751,13785
113,225,12390,inter,left,62,[91; 103; 115],[225],1000,751,0,0,13141
46,210,9120,inter,left,63,[46],[210],0,0,0,0,9120
45,158,9630,inter,left,64,[46; 55],[147; 157; 159; 169],500,375,500,375,10005
60,122,6840,inter,left,65,[60],[121; 133],0,0,500,375,6840
65,235,12030,inter,left,66,[57; 64; 66; 75],[224; 236],500,375,500,375,12405
25,158,11760,inter,left,67,[25],[147; 157; 159; 169],0,0,500,375,11760
68,219,9420,inter,left,68,[68],[208; 220],0,0,500,375,9420
12,170,5010,inter,left,69,[12],[170],0,0,0,0,5010
14,215,10860,inter,left,70,[25],[216; 226],500,375,500,375,11235
64,212,11340,inter,left,71,[64],[212],0,0,0,0,11340
85,185,12450,inter,left,72,[85],[185],0,0,0,0,12450
108,132,6180,inter,left,73,[86; 96; 106; 110],[132],1000,751,0,0,6931
38,163,3870,inter,left,74,[38],[162],0,0,500,375,3870
21,150,11220,inter,left,75,[10; 20],[150],500,375,0,0,11595
100,184,9180,inter,left,76,[89; 99],[176; 185],500,375,500,375,9555
24,187,10170,inter,left,77,[24],[187],0,0,0,0,10170
20,155,6570,inter,left,78,[20],[144; 156],0,0,500,375,6570
107,162,5460,inter,left,79,[96; 106],[162],500,375,0,0,5835
36,184,9330,inter,left,80,[36],[176; 185],0,0,500,375,9330
48,126,4380,inter,left,81,[48],[126],0,0,0,0,4380
39,207,10350,inter,left,82,[39],[207],0,0,0,0,10350
33,159,5340,inter,left,83,[11; 23; 35; 54],[159],1000,751,0,0,6091
24,154,10200,inter,left,84,[24],[132; 144; 156; 175],0,0,1000,751,10200
13,150,11340,inter,left,85,[12; 24],[150],500,375,0,0,11715
82,132,13800,inter,left,86,[61; 80; 92; 104],[132],1000,751,0,0,14551
106,179,6720,inter,left,87,[106],[179],0,0,0,0,6720
39,154,8070,inter,left,88,[39],[132; 144; 156; 175],0,0,1000,751,8070
67,173,8370,inter,left,89,[67],[172; 181],0,0,500,375,8370
102,189,4230,inter,left,90,[91; 103],[189],500,375,0,0,4605
6,129,9030,inter,left,91,[5],[130; 140],500,375,500,375,9405
105,150,4290,inter,left,92,[105],[150],0,0,0,0,4290
59,217,5160,inter,left,93,[59],[217],0,0,0,0,5160
34,128,5010,inter,left,94,[23; 35],[126; 130; 140; 150],500,375,1000,751,5385
22,121,8820,inter,left,95,[11; 23],[121],500,375,0,0,9195
78,145,8640,inter,left,96,[67; 77; 79; 89],[145],500,375,0,0,9015
106,179,9540,inter,left,97,[106],[179],0,0,0,0,9540
97,231,3750,inter,left,98,[86; 96],[231],500,375,0,0,4125
106,132,3630,inter,left,99,[106],[132],0,0,0,0,3630
7,235,6480,inter,left,100,[5; 9; 19; 29],[224; 236],1000,751,500,375,7231
69,184,7590,inter,left,101,[69],[176; 185],0,0,500,375,7590
8,166,13500,inter,left,102,[9; 19],[167; 176],500,375,500,375,13875
3,157,8610,inter,left,103,[5; 25],[157],1000,751,0,0,9361
105,187,11100,inter,left,104,[105],[187],0,0,0,0,11100
42,143,9870,inter,left,105,[41],[132; 144],500,375,500,375,10245
50,204,13590,inter,left,106,[40; 49; 51; 58],[206; 216; 226],500,375,1000,751,13965
