,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,64,0
1,0,1,1,55,0
2,0,2,1,76,0
3,0,3,1,74,0
4,0,4,1,46,0
5,0,5,1,9,0
6,0,6,1,2,0
7,0,7,1,41,0
8,0,8,1,50,0
9,0,9,1,59,0
10,0,10,1,23,0
11,0,11,1,36,0
12,0,12,1,18,0
13,0,13,1,79,0
14,0,14,1,7,0
15,0,15,1,35,0
16,0,16,1,73,0
17,0,17,1,113,0
18,0,18,1,16,0
19,0,19,1,48,0
20,0,20,1,41,0
21,0,21,1,111,0
22,0,22,1,20,0
23,0,23,1,16,0
24,0,24,1,67,0
25,0,25,1,3,0
26,0,26,1,27,0
27,0,27,1,6,0
28,0,28,1,84,0
29,0,29,1,45,0
30,0,30,1,94,0
31,0,31,1,8,0
32,0,32,1,73,0
33,0,33,1,78,0
34,0,34,1,80,0
35,0,35,1,77,0
36,0,36,1,9,0
37,0,37,1,14,0
38,0,38,1,68,0
39,0,39,1,103,0
40,0,40,1,205,0
41,0,41,1,196,0
42,0,42,1,201,0
43,0,43,1,236,0
44,0,44,1,212,0
45,0,45,1,180,0
46,0,46,1,147,0
47,0,47,1,161,0
48,0,48,1,143,0
49,0,49,1,126,0
50,0,50,1,147,0
51,0,51,1,144,0
52,0,52,1,124,0
53,0,53,1,215,0
54,0,54,1,150,0
55,0,55,1,227,0
56,0,56,1,127,0
57,0,57,1,167,0
58,0,58,1,235,0
59,0,59,1,126,0
60,0,60,1,175,0
61,0,61,1,143,0
62,0,62,1,229,0
63,0,63,1,221,0
64,0,64,1,192,0
65,0,65,1,133,0
66,0,66,1,170,0
67,0,67,1,177,0
68,0,68,1,225,0
69,0,69,1,191,0
70,0,70,1,176,0
71,0,71,1,221,0
72,0,72,1,190,0
73,0,73,1,124,0
74,0,74,1,184,0
75,0,75,1,175,0
76,0,76,1,217,0
77,0,77,1,213,0
78,0,78,1,156,0
79,0,79,1,171,0
