start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,start_station_street_arrival_time,start_station_departure_time,end_station_arrival_time,end_station_street_arrival_time,pt_journey_duration,num_transfers,selected_start_station_id,selected_end_station_id,walking_time,walking_arrival_time,best_option,end_arrival_time,pt_total_journey_duration,pt_journey_plan,best_journey_duration
92,117,5280,intra,left,0,[92],[117],0,0,0,0,5280,5340.0,6270.0,6330.0,930.0,0.0,92,117,3007.0,8287.0,pt,6330.0,1050.0,"{'duration': 930, 'source_transfer_time': 0, 'waiting_time': 210, 'trip_time': 720, 'num_transfers': 0, 'departure_time': 5340, 'departure_day': 'current_day', 'arrival_time': 6270, 'arrival_day': 'current_day', 'steps': [{'duration': 720, 'departure_time': 5550, 'arrival_time': 6270, 'day': 'current_day', 'from_stop_id': '92-4', 'to_stop_id': '117-4', 'trip_id': '7-1-4', 'agency_name': 'Unknown'}]}",1050.0
22,65,4260,intra,left,1,[11; 23],[57; 64; 66; 75],500,375,500,375,4635,4695.0,5460.0,5520.0,765.0,3.0,11,64,2631.0,6891.0,pt,5895.0,1635.0,"{'duration': 765, 'source_transfer_time': 0, 'waiting_time': 75, 'trip_time': 690, 'num_transfers': 3, 'departure_time': 4695, 'departure_day': 'current_day', 'arrival_time': 5460, 'arrival_day': 'current_day', 'steps': [{'duration': 270, 'departure_time': 4770, 'arrival_time': 5040, 'day': 'current_day', 'from_stop_id': '11-4', 'to_stop_id': '24-4', 'trip_id': '7-0-3', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 5040, 'arrival_time': 5070, 'day': 'current_day', 'from_stop_id': '24-4', 'to_stop_id': '24-3', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 290, 'departure_time': 5070, 'arrival_time': 5360, 'day': 'current_day', 'from_stop_id': '24-3', 'to_stop_id': '56-3', 'trip_id': '5-1-43', 'agency_name': 'Unknown'}, {'duration': 90, 'departure_time': 5370, 'arrival_time': 5460, 'day': 'current_day', 'from_stop_id': '56-3', 'to_stop_id': '64-3', 'trip_id': '5-1-2', 'agency_name': 'Unknown'}]}",1635.0
40,113,11040,intra,left,2,[40],[91; 103; 115],0,0,1000,751,11040,11100.0,12720.0,12780.0,1620.0,2.0,40,91,3007.0,14047.0,pt,13531.0,2491.0,"{'duration': 1620, 'source_transfer_time': 0, 'waiting_time': 420, 'trip_time': 1200, 'num_transfers': 2, 'departure_time': 11100, 'departure_day': 'current_day', 'arrival_time': 12720, 'arrival_day': 'current_day', 'steps': [{'duration': 360, 'departure_time': 11520, 'arrival_time': 11880, 'day': 'current_day', 'from_stop_id': '40-5', 'to_stop_id': 'A-5', 'trip_id': '8-0-13', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 11880, 'arrival_time': 11910, 'day': 'current_day', 'from_stop_id': 'A-5', 'to_stop_id': 'A-4', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 540, 'departure_time': 12180, 'arrival_time': 12720, 'day': 'current_day', 'from_stop_id': 'A-4', 'to_stop_id': '91-4', 'trip_id': '7-0-14', 'agency_name': 'Unknown'}]}",2491.0
117,91,10230,intra,left,3,[117],[91],0,0,0,0,10230,10290.0,10920.0,10980.0,630.0,0.0,117,91,2631.0,12861.0,pt,10980.0,750.0,"{'duration': 630, 'source_transfer_time': 0, 'waiting_time': 0, 'trip_time': 630, 'num_transfers': 0, 'departure_time': 10290, 'departure_day': 'current_day', 'arrival_time': 10920, 'arrival_day': 'current_day', 'steps': [{'duration': 630, 'departure_time': 10290, 'arrival_time': 10920, 'day': 'current_day', 'from_stop_id': '117-4', 'to_stop_id': '91-4', 'trip_id': '7-0-11', 'agency_name': 'Unknown'}]}",750.0
92,0,10740,intra,left,4,[92],[0],0,0,0,0,10740,10800.0,12480.0,12540.0,1680.0,0.0,92,0,6390.0,17130.0,pt,12540.0,1800.0,"{'duration': 1680, 'source_transfer_time': 0, 'waiting_time': 150, 'trip_time': 1530, 'num_transfers': 0, 'departure_time': 10800, 'departure_day': 'current_day', 'arrival_time': 12480, 'arrival_day': 'current_day', 'steps': [{'duration': 1530, 'departure_time': 10950, 'arrival_time': 12480, 'day': 'current_day', 'from_stop_id': '92-4', 'to_stop_id': '0-4', 'trip_id': '7-1-13', 'agency_name': 'Unknown'}]}",1800.0
59,88,13140,intra,left,5,[59],[88],0,0,0,0,13140,13200.0,14360.0,14420.0,1160.0,0.0,59,88,2255.0,15395.0,pt,14420.0,1280.0,"{'duration': 1160, 'source_transfer_time': 0, 'waiting_time': 570, 'trip_time': 590, 'num_transfers': 0, 'departure_time': 13200, 'departure_day': 'current_day', 'arrival_time': 14360, 'arrival_day': 'current_day', 'steps': [{'duration': 590, 'departure_time': 13770, 'arrival_time': 14360, 'day': 'current_day', 'from_stop_id': '59-3', 'to_stop_id': '88-3', 'trip_id': '5-0-14', 'agency_name': 'Unknown'}]}",1280.0
106,120,3960,intra,left,6,[106],[120],0,0,0,0,3960,4020.0,5280.0,5340.0,1260.0,0.0,106,A,3383.0,7343.0,pt,5340.0,1380.0,"{'duration': 1260, 'source_transfer_time': 0, 'waiting_time': 450, 'trip_time': 810, 'num_transfers': 0, 'departure_time': 4020, 'departure_day': 'current_day', 'arrival_time': 5280, 'arrival_day': 'current_day', 'steps': [{'duration': 810, 'departure_time': 4470, 'arrival_time': 5280, 'day': 'current_day', 'from_stop_id': '106-5', 'to_stop_id': 'A-5', 'trip_id': '8-1-2', 'agency_name': 'Unknown'}]}",1380.0
18,207,9120,inter,left,7,[19; 29],[207],500,375,0,0,9495,9555.0,13530.0,13590.0,3975.0,4.0,19,207,,,pt,13590.0,4470.0,"{'duration': 3975, 'source_transfer_time': 0, 'waiting_time': 495, 'trip_time': 3480, 'num_transfers': 4, 'departure_time': 9555, 'departure_day': 'current_day', 'arrival_time': 13530, 'arrival_day': 'current_day', 'steps': [{'duration': 630, 'departure_time': 10050, 'arrival_time': 10680, 'day': 'current_day', 'from_stop_id': '19-5', 'to_stop_id': 'A-5', 'trip_id': '8-0-11', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 10680, 'arrival_time': 10710, 'day': 'current_day', 'from_stop_id': 'A-5', 'to_stop_id': 'A-0', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 1800, 'departure_time': 10800, 'arrival_time': 12600, 'day': 'current_day', 'from_stop_id': 'A-0', 'to_stop_id': 'B-0', 'trip_id': 'IE-9-0', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 12600, 'arrival_time': 12630, 'day': 'current_day', 'from_stop_id': 'B-0', 'to_stop_id': 'B-5', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 450, 'departure_time': 13080, 'arrival_time': 13530, 'day': 'current_day', 'from_stop_id': 'B-5', 'to_stop_id': '207-5', 'trip_id': '10-0-15', 'agency_name': 'Unknown'}]}",4470.0
1,177,10410,inter,left,8,[0; 12],[177],500,375,0,0,10785,10845.0,14190.0,14250.0,3345.0,4.0,12,177,,,pt,14250.0,3840.0,"{'duration': 3345, 'source_transfer_time': 0, 'waiting_time': 15, 'trip_time': 3330, 'num_transfers': 4, 'departure_time': 10845, 'departure_day': 'current_day', 'arrival_time': 14190, 'arrival_day': 'current_day', 'steps': [{'duration': 720, 'departure_time': 10860, 'arrival_time': 11580, 'day': 'current_day', 'from_stop_id': '12-4', 'to_stop_id': 'A-4', 'trip_id': '7-0-13', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 11580, 'arrival_time': 11610, 'day': 'current_day', 'from_stop_id': 'A-4', 'to_stop_id': 'A-0', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 1800, 'departure_time': 12000, 'arrival_time': 13800, 'day': 'current_day', 'from_stop_id': 'A-0', 'to_stop_id': 'B-0', 'trip_id': 'IE-10-0', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 13800, 'arrival_time': 13830, 'day': 'current_day', 'from_stop_id': 'B-0', 'to_stop_id': 'B-1', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 270, 'departure_time': 13920, 'arrival_time': 14190, 'day': 'current_day', 'from_stop_id': 'B-1', 'to_stop_id': '177-1', 'trip_id': '3-1-17', 'agency_name': 'Unknown'}]}",3840.0
11,158,11850,inter,left,9,[11],[147; 157; 159; 169],0,0,500,375,11850,11910.0,15360.0,15420.0,3450.0,4.0,11,169,,,pt,15795.0,3945.0,"{'duration': 3450, 'source_transfer_time': 0, 'waiting_time': 60, 'trip_time': 3390, 'num_transfers': 4, 'departure_time': 11910, 'departure_day': 'current_day', 'arrival_time': 15360, 'arrival_day': 'current_day', 'steps': [{'duration': 810, 'departure_time': 11970, 'arrival_time': 12780, 'day': 'current_day', 'from_stop_id': '11-4', 'to_stop_id': 'A-4', 'trip_id': '7-0-15', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 12780, 'arrival_time': 12810, 'day': 'current_day', 'from_stop_id': 'A-4', 'to_stop_id': 'A-0', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 1800, 'departure_time': 13200, 'arrival_time': 15000, 'day': 'current_day', 'from_stop_id': 'A-0', 'to_stop_id': 'B-0', 'trip_id': 'IE-11-0', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 15000, 'arrival_time': 15030, 'day': 'current_day', 'from_stop_id': 'B-0', 'to_stop_id': 'B-4', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 180, 'departure_time': 15180, 'arrival_time': 15360, 'day': 'current_day', 'from_stop_id': 'B-4', 'to_stop_id': '169-4', 'trip_id': '9-1-19', 'agency_name': 'Unknown'}]}",3945.0
