,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,64,0
1,0,1,1,1,0
2,0,2,1,34,0
3,0,3,1,109,0
4,0,4,1,91,0
5,0,5,1,108,0
6,0,6,1,115,0
7,0,7,1,77,0
8,0,8,1,71,0
9,0,9,1,114,0
10,0,10,1,15,0
11,0,11,1,112,0
12,0,12,1,46,0
13,0,13,1,102,0
14,0,14,1,66,0
15,0,15,1,29,0
16,0,16,1,50,0
17,0,17,1,98,0
18,0,18,1,61,0
19,0,19,1,110,0
20,0,20,1,19,0
21,0,21,1,41,0
22,0,22,1,42,0
23,0,23,1,50,0
24,0,24,1,113,0
25,0,25,1,140,0
26,0,26,1,169,0
27,0,27,1,202,0
28,0,28,1,217,0
29,0,29,1,155,0
30,0,30,1,137,0
31,0,31,1,221,0
32,0,32,1,163,0
33,0,33,1,177,0
34,0,34,1,233,0
35,0,35,1,135,0
36,0,36,1,196,0
37,0,37,1,150,0
38,0,38,1,192,0
39,0,39,1,212,0
40,0,40,1,153,0
41,0,41,1,203,0
42,0,42,1,157,0
43,0,43,1,212,0
44,0,44,1,185,0
45,0,45,1,122,0
46,0,46,1,223,0
47,0,47,1,229,0
48,0,48,1,208,0
49,0,49,1,154,0
