,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,109,0
1,0,1,1,39,0
2,0,2,1,64,0
3,0,3,1,60,0
4,0,4,1,12,0
5,0,5,1,40,0
6,0,6,1,4,0
7,0,7,1,42,0
8,0,8,1,100,0
9,0,9,1,58,0
10,0,10,1,94,0
11,0,11,1,21,0
12,0,12,1,108,0
13,0,13,1,0,0
14,0,14,1,35,0
15,0,15,1,77,0
16,0,16,1,21,0
17,0,17,1,68,0
18,0,18,1,98,0
19,0,19,1,93,0
20,0,20,1,69,0
21,0,21,1,113,0
22,0,22,1,103,0
23,0,23,1,41,0
24,0,24,1,70,0
25,0,25,1,91,0
26,0,26,1,45,0
27,0,27,1,32,0
28,0,28,1,65,0
29,0,29,1,95,0
30,0,30,1,71,0
31,0,31,1,96,0
32,0,32,1,67,0
33,0,33,1,87,0
34,0,34,1,25,0
35,0,35,1,115,0
36,0,36,1,26,0
37,0,37,1,78,0
38,0,38,1,101,0
39,0,39,1,22,0
40,0,40,1,76,0
41,0,41,1,11,0
42,0,42,1,30,0
43,0,43,1,97,0
44,0,44,1,79,0
45,0,45,1,124,0
46,0,46,1,191,0
47,0,47,1,167,0
48,0,48,1,168,0
49,0,49,1,135,0
50,0,50,1,196,0
51,0,51,1,126,0
52,0,52,1,207,0
53,0,53,1,200,0
54,0,54,1,201,0
55,0,55,1,181,0
56,0,56,1,155,0
57,0,57,1,186,0
58,0,58,1,159,0
59,0,59,1,171,0
60,0,60,1,180,0
61,0,61,1,139,0
62,0,62,1,150,0
63,0,63,1,184,0
64,0,64,1,142,0
65,0,65,1,147,0
66,0,66,1,133,0
67,0,67,1,144,0
68,0,68,1,138,0
69,0,69,1,151,0
70,0,70,1,157,0
71,0,71,1,128,0
72,0,72,1,195,0
73,0,73,1,146,0
74,0,74,1,220,0
75,0,75,1,234,0
76,0,76,1,131,0
77,0,77,1,219,0
78,0,78,1,172,0
79,0,79,1,122,0
80,0,80,1,205,0
81,0,81,1,231,0
82,0,82,1,174,0
83,0,83,1,231,0
84,0,84,1,203,0
85,0,85,1,133,0
86,0,86,1,189,0
87,0,87,1,234,0
88,0,88,1,124,0
89,0,89,1,183,0
