,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,51,0
1,0,1,1,95,0
2,0,2,1,71,0
3,0,3,1,71,0
4,0,4,1,107,0
5,0,5,1,5,0
6,0,6,1,67,0
7,0,7,1,72,0
8,0,8,1,79,0
9,0,9,1,39,0
10,0,10,1,99,0
11,0,11,1,42,0
12,0,12,1,5,0
13,0,13,1,57,0
14,0,14,1,99,0
15,0,15,1,96,0
16,0,16,1,23,0
17,0,17,1,87,0
18,0,18,1,45,0
19,0,19,1,31,0
20,0,20,1,16,0
21,0,21,1,99,0
22,0,22,1,69,0
23,0,23,1,35,0
24,0,24,1,109,0
25,0,25,1,2,0
26,0,26,1,108,0
27,0,27,1,99,0
28,0,28,1,14,0
29,0,29,1,20,0
30,0,30,1,29,0
31,0,31,1,57,0
32,0,32,1,0,0
33,0,33,1,72,0
34,0,34,1,102,0
35,0,35,1,183,0
36,0,36,1,220,0
37,0,37,1,139,0
38,0,38,1,218,0
39,0,39,1,207,0
40,0,40,1,193,0
41,0,41,1,209,0
42,0,42,1,194,0
43,0,43,1,153,0
44,0,44,1,192,0
45,0,45,1,137,0
46,0,46,1,234,0
47,0,47,1,225,0
48,0,48,1,158,0
49,0,49,1,167,0
50,0,50,1,210,0
51,0,51,1,165,0
52,0,52,1,177,0
53,0,53,1,166,0
54,0,54,1,158,0
55,0,55,1,194,0
56,0,56,1,181,0
57,0,57,1,122,0
58,0,58,1,229,0
59,0,59,1,186,0
60,0,60,1,235,0
61,0,61,1,146,0
62,0,62,1,146,0
63,0,63,1,158,0
64,0,64,1,212,0
65,0,65,1,207,0
66,0,66,1,205,0
67,0,67,1,195,0
68,0,68,1,137,0
69,0,69,1,189,0
