,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,34,0
1,0,1,1,108,0
2,0,2,1,49,0
3,0,3,1,42,0
4,0,4,1,60,0
5,0,5,1,4,0
6,0,6,1,21,0
7,0,7,1,72,0
8,0,8,1,19,0
9,0,9,1,1,0
10,0,10,1,18,0
11,0,11,1,102,0
12,0,12,1,69,0
13,0,13,1,55,0
14,0,14,1,49,0
15,0,15,1,91,0
16,0,16,1,75,0
17,0,17,1,3,0
18,0,18,1,74,0
19,0,19,1,89,0
20,0,20,1,19,0
21,0,21,1,85,0
22,0,22,1,112,0
23,0,23,1,39,0
24,0,24,1,98,0
25,0,25,1,44,0
26,0,26,1,6,0
27,0,27,1,94,0
28,0,28,1,62,0
29,0,29,1,26,0
30,0,30,1,112,0
31,0,31,1,95,0
32,0,32,1,97,0
33,0,33,1,0,0
34,0,34,1,36,0
35,0,35,1,54,0
36,0,36,1,78,0
37,0,37,1,37,0
38,0,38,1,102,0
39,0,39,1,106,0
40,0,40,1,36,0
41,0,41,1,89,0
42,0,42,1,23,0
43,0,43,1,109,0
44,0,44,1,96,0
45,0,45,1,84,0
46,0,46,1,18,0
47,0,47,1,74,0
48,0,48,1,89,0
49,0,49,1,44,0
50,0,50,1,152,0
51,0,51,1,212,0
52,0,52,1,197,0
53,0,53,1,225,0
54,0,54,1,132,0
55,0,55,1,235,0
56,0,56,1,232,0
57,0,57,1,145,0
58,0,58,1,211,0
59,0,59,1,209,0
60,0,60,1,147,0
61,0,61,1,125,0
62,0,62,1,213,0
63,0,63,1,177,0
64,0,64,1,121,0
65,0,65,1,141,0
66,0,66,1,176,0
67,0,67,1,131,0
68,0,68,1,226,0
69,0,69,1,126,0
70,0,70,1,180,0
71,0,71,1,231,0
72,0,72,1,213,0
73,0,73,1,130,0
74,0,74,1,175,0
75,0,75,1,182,0
76,0,76,1,205,0
77,0,77,1,159,0
78,0,78,1,229,0
79,0,79,1,204,0
80,0,80,1,217,0
81,0,81,1,204,0
82,0,82,1,154,0
83,0,83,1,189,0
84,0,84,1,196,0
85,0,85,1,216,0
86,0,86,1,167,0
87,0,87,1,167,0
88,0,88,1,234,0
89,0,89,1,142,0
90,0,90,1,170,0
91,0,91,1,129,0
92,0,92,1,146,0
93,0,93,1,220,0
94,0,94,1,217,0
95,0,95,1,133,0
96,0,96,1,186,0
97,0,97,1,205,0
98,0,98,1,225,0
99,0,99,1,196,0
