start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,start_station_street_arrival_time
10,194,10410,inter,left,0,[30],[195],2000,1503,500,375,11913
84,227,13650,inter,left,1,[85],[206],500,375,1500,1127,14025
106,201,13140,inter,left,2,[85],[201],1500,1127,0,0,14267
25,122,5850,inter,left,3,[25],[145],0,0,1500,1127,5850
77,178,4380,inter,left,4,[77],[178],0,0,0,0,4380
111,154,10680,inter,left,5,[110],[156; 175],500,375,1000,751,11055
110,189,11520,inter,left,6,[110],[179; 190],0,0,500,375,11520
2,197,4530,inter,left,7,[24],[198; 208],1000,751,500,375,5281
66,126,7350,inter,left,8,[117; 119],[126],500,375,0,0,7725
26,136,13860,inter,left,9,[26],[137; 147],0,0,500,375,13860
114,164,9510,inter,left,10,[91],[162; 182],1500,1127,1000,751,10637
101,170,7560,inter,left,11,[90],[237; 239],500,375,500,375,7935
101,183,6000,inter,left,12,[90],[175],500,375,500,375,6375
66,187,13170,inter,left,13,[117; 119],[238; 240],500,375,500,375,13545
19,206,7320,inter,left,14,[30],[206],500,375,0,0,7695
28,164,5310,inter,left,15,[28],[162; 182],0,0,1000,751,5310
5,171,4380,inter,left,16,[5],[172; 179],0,0,500,375,4380
40,190,13380,inter,left,17,[29; 41],[190],500,375,0,0,13755
106,211,5490,inter,left,18,[85],[211],1500,1127,0,0,6617
10,188,13830,inter,left,19,[30],[239; 240],2000,1503,500,375,15333
11,122,6060,inter,left,20,[24],[145],1500,1127,1500,1127,7187
35,143,4830,inter,left,21,[35],[145],0,0,1000,751,4830
105,145,4860,inter,left,22,[85],[145],2000,1503,0,0,6363
67,128,4680,inter,left,23,[118; 119],[126; 150],500,375,1000,751,5055
75,177,4590,inter,left,24,[74; 86],[177],500,375,0,0,4965
76,235,5640,inter,left,25,[77; 87],[212],500,375,1500,1127,6015
33,136,9510,inter,left,26,[35; 54],[137; 147],1000,751,500,375,10261
47,142,11130,inter,left,27,[46; 57],[151],500,375,1500,1127,11505
70,122,3870,inter,left,28,[60; 69],[145],500,375,1500,1127,4245
48,222,4860,inter,left,29,[116; 117],[211],500,375,500,375,5235
40,198,5790,inter,left,30,[29; 41],[198],500,375,0,0,6165
65,184,13260,inter,left,31,[57; 64],[176; 185],500,375,500,375,13635
25,142,10620,inter,left,32,[25],[151],0,0,1500,1127,10620
68,150,7860,inter,left,33,[58; 69],[150],500,375,0,0,8235
22,124,8430,inter,left,34,[24],[126; 146],1000,751,1000,751,9181
36,226,5400,inter,left,35,[25; 35],[206],500,375,2000,1503,5775
78,195,11100,inter,left,36,[77; 89],[195],500,375,0,0,11475
58,141,14340,inter,left,37,[58],[151],0,0,1000,751,14340
82,232,7230,inter,left,38,[61; 80],[231],1000,751,500,375,7981
70,149,12780,inter,left,39,[60; 69],[149],500,375,0,0,13155
69,232,12300,inter,left,40,[69],[231],0,0,500,375,12300
91,149,5250,inter,left,41,[91],[149],0,0,0,0,5250
110,167,6360,inter,left,42,[110],[167],0,0,0,0,6360
78,206,5490,inter,left,43,[77; 89],[206],500,375,0,0,5865
108,165,11310,inter,left,44,[86; 110],[175],1000,751,500,375,12061
108,138,6330,inter,left,45,[86; 110],[137; 149],1000,751,500,375,7081
7,206,10440,inter,left,46,[5; 29],[206],1000,751,0,0,11191
50,209,5910,inter,left,47,[51; 58],[209],500,375,0,0,6285
80,227,5880,inter,left,48,[80],[206],0,0,1500,1127,5880
