start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
106,24,11070,intra,left,0,[85],[24],1500,1127,0,0,12197
3,56,11280,intra,left,1,[5; 25],[56],1000,751,0,0,12031
21,119,8040,intra,left,2,[30],[119],1500,1127,0,0,9167
44,93,4380,intra,left,3,[54],[91],500,375,1000,751,4755
22,66,11340,intra,left,4,[24],[117; 119],1000,751,500,375,12091
63,60,7470,intra,left,5,[55; 64],[60],500,375,0,0,7845
29,106,8160,intra,left,6,[29],[85],0,0,1500,1127,8160
62,7,8730,intra,left,7,[54],[5; 29],500,375,1000,751,9105
33,79,8880,intra,left,8,[35; 54],[80; 90],1000,751,500,375,9631
37,20,14100,intra,left,9,[26; 38],[30],500,375,1000,751,14475
49,21,9780,intra,left,10,[116; 118],[30],500,375,1500,1127,10155
119,54,3600,intra,left,11,[119],[54],0,0,0,0,3600
64,105,11820,intra,left,12,[64],[85],0,0,2000,1503,11820
116,63,8550,intra,left,13,[116],[55; 64],0,0,500,375,8550
71,37,11190,intra,left,14,[61],[26; 38],500,375,500,375,11565
113,1,13830,intra,left,15,[91],[24],1000,751,1500,1127,14581
91,16,13680,intra,left,16,[91],[16],0,0,0,0,13680
32,16,11820,intra,left,17,[30],[16],1000,751,0,0,12571
30,48,12270,intra,left,18,[30],[116; 117],0,0,500,375,12270
52,113,10860,intra,left,19,[51; 60],[91],500,375,1000,751,11235
2,28,4680,intra,left,20,[24],[28],1000,751,0,0,5431
59,74,9060,intra,left,21,[59],[74],0,0,0,0,9060
21,113,12960,intra,left,22,[30],[91],1500,1127,1000,751,14087
104,39,12150,intra,left,23,[91],[28; 38],1500,1127,500,375,13277
32,48,3870,intra,left,24,[30],[116; 117],1000,751,500,375,4621
33,111,10080,intra,left,25,[35; 54],[110],1000,751,500,375,10831
84,10,9840,intra,left,26,[85],[30],500,375,2000,1503,10215
45,114,5160,intra,left,27,[46; 55],[91],500,375,1500,1127,5535
1,18,3660,intra,left,28,[24],[29],1500,1127,500,375,4787
20,62,4260,intra,left,29,[30],[54],1000,751,500,375,5011
92,107,7650,intra,left,30,[91],[85],500,375,1000,751,8025
53,107,3840,intra,left,31,[61],[85],500,375,1000,751,4215
24,78,5880,intra,left,32,[24],[77; 89],0,0,500,375,5880
19,100,4380,intra,left,33,[30],[89; 99],500,375,500,375,4755
5,84,14130,intra,left,34,[5],[85],0,0,500,375,14130
81,9,4560,intra,left,35,[80],[30],500,375,1500,1127,4935
36,42,9600,intra,left,36,[25; 35],[41],500,375,500,375,9975
20,62,8760,intra,left,37,[30],[54],1000,751,500,375,9511
116,32,9030,intra,left,38,[116],[30],0,0,1000,751,9030
86,39,13080,intra,left,39,[86],[28; 38],0,0,500,375,13080
95,32,13920,intra,left,40,[85],[30],1000,751,1000,751,14671
33,85,12810,intra,left,41,[35; 54],[85],1000,751,0,0,13561
92,11,10980,intra,left,42,[91],[24],500,375,1500,1127,11355
105,17,13410,intra,left,43,[85],[16; 28],2000,1503,500,375,14913
13,95,10260,intra,left,44,[24],[85],500,375,1000,751,10635
63,41,3990,intra,left,45,[55; 64],[41],500,375,0,0,4365
88,60,9090,intra,left,46,[88],[60],0,0,0,0,9090
106,56,9990,intra,left,47,[85],[56],1500,1127,0,0,11117
70,87,3960,intra,left,48,[60; 69],[87],500,375,0,0,4335
28,111,6900,intra,left,49,[28],[110],0,0,500,375,6900
10,11,4650,intra,left,50,[30],[24],2000,1503,1500,1127,6153
85,92,12750,intra,left,51,[85],[91],0,0,500,375,12750
72,89,4620,intra,left,52,[54; 74],[89],1000,751,0,0,5371
11,89,9210,intra,left,53,[24],[89],1500,1127,0,0,10337
4,85,10230,intra,left,54,[5],[85],500,375,0,0,10605
0,56,6420,intra,left,55,[24],[56],2000,1503,0,0,7923
45,71,14190,intra,left,56,[46; 55],[61],500,375,500,375,14565
98,21,8460,intra,left,57,[87; 99],[30],500,375,1500,1127,8835
110,29,11490,intra,left,58,[110],[29],0,0,0,0,11490
94,30,13560,intra,left,59,[85],[30],1500,1127,0,0,14687
103,108,8760,intra,left,60,[91],[86; 110],1000,751,1000,751,9511
21,94,4830,intra,left,61,[30],[85],1500,1127,1500,1127,5957
90,52,11550,intra,left,62,[90],[51; 60],0,0,500,375,11550
19,104,13350,intra,left,63,[30],[91],500,375,1500,1127,13725
24,52,10380,intra,left,64,[24],[51; 60],0,0,500,375,10380
43,119,8130,intra,left,65,[41; 61],[119],1000,751,0,0,8881
64,71,8400,intra,left,66,[64],[61],0,0,500,375,8400
78,204,12060,inter,left,67,[77; 89],[206],500,375,1000,751,12435
3,158,11910,inter,left,68,[5; 25],[147; 159],1000,751,500,375,12661
23,230,13560,inter,left,69,[24],[231],500,375,500,375,13935
18,155,14040,inter,left,70,[29],[156],500,375,500,375,14415
6,191,8010,inter,left,71,[5],[181; 190],500,375,500,375,8385
60,198,10530,inter,left,72,[60],[198],0,0,0,0,10530
109,160,5520,inter,left,73,[110],[149; 159],500,375,500,375,5895
60,133,3720,inter,left,74,[60],[145],0,0,1000,751,3720
163,238,10440,intra,right,75,[162],[238],500,375,0,0,10815
179,215,10680,intra,right,76,[179],[206],0,0,1500,1127,10680
198,142,5640,intra,right,77,[198],[151],0,0,1500,1127,5640
219,214,5670,intra,right,78,[208; 220],[212],500,375,1000,751,6045
212,166,8400,intra,right,79,[212],[167; 176],0,0,500,375,8400
192,217,9450,intra,right,80,[182],[206],500,375,500,375,9825
208,146,7050,intra,right,81,[208],[146],0,0,0,0,7050
147,199,8100,intra,right,82,[147],[198; 210],0,0,500,375,8100
197,132,12180,intra,right,83,[198; 208],[145],500,375,1500,1127,12555
218,200,10950,intra,right,84,[207],[201; 211],500,375,500,375,11325
124,191,12660,intra,right,85,[126; 146],[181; 190],1000,751,500,375,13411
135,196,3750,intra,right,86,[146],[195; 207],500,375,500,375,4125
181,155,4740,intra,right,87,[181],[156],0,0,500,375,4740
184,142,8220,intra,right,88,[176; 185],[151],500,375,1500,1127,8595
157,128,5820,intra,right,89,[146; 156],[126; 150],500,375,1000,751,6195
146,220,8970,intra,right,90,[146],[220],0,0,0,0,8970
122,238,6120,intra,right,91,[145],[238],1500,1127,0,0,7247
231,174,7260,intra,right,92,[231],[182],0,0,500,375,7260
203,133,9480,intra,right,93,[182; 201],[145],1000,751,1000,751,10231
234,124,9300,intra,right,94,[212],[126; 146],1000,751,1000,751,10051
155,229,12750,intra,right,95,[156],[207; 231],500,375,1000,751,13125
125,142,13440,intra,right,96,[126],[151],500,375,1500,1127,13815
140,122,7980,intra,right,97,[151],[145],500,375,1500,1127,8355
176,170,10170,intra,right,98,[176],[237; 239],0,0,500,375,10170
196,124,9660,intra,right,99,[195; 207],[126; 146],500,375,1000,751,10035
210,140,9990,intra,right,100,[210],[151],0,0,500,375,9990
233,160,6540,intra,right,101,[211; 231],[149; 159],1000,751,500,375,7291
165,127,6420,intra,right,102,[175],[126],500,375,500,375,6795
183,147,10800,intra,right,103,[175],[147],500,375,0,0,11175
121,157,12900,intra,right,104,[145],[146; 156],2000,1503,500,375,14403
199,158,8520,intra,right,105,[198; 210],[147; 159],500,375,500,375,8895
210,144,13800,intra,right,106,[210],[145],0,0,500,375,13800
139,195,13950,intra,right,107,[150],[195],500,375,0,0,14325
165,152,10170,intra,right,108,[175],[151],500,375,500,375,10545
197,225,7770,intra,right,109,[198; 208],[212],500,375,1500,1127,8145
145,211,6240,intra,right,110,[145],[211],0,0,0,0,6240
213,177,11880,intra,right,111,[212],[177],500,375,0,0,12255
176,131,11430,intra,right,112,[176],[151],0,0,2000,1503,11430
180,231,6360,intra,right,113,[180],[231],0,0,0,0,6360
130,175,9270,intra,right,114,[151],[175],1500,1127,0,0,10397
205,159,6480,intra,right,115,[206],[159],500,375,0,0,6855
239,204,4590,intra,right,116,[239],[206],0,0,1000,751,4590
216,167,10830,intra,right,117,[206],[167],1000,751,0,0,11581
142,170,12030,intra,right,118,[151],[237; 239],1500,1127,500,375,13157
133,186,6720,intra,right,119,[145],[178; 185],1000,751,500,375,7471
229,141,10410,intra,right,120,[207; 231],[151],1000,751,1000,751,11161
153,209,7650,intra,right,121,[151],[209],1000,751,0,0,8401
141,220,11250,intra,right,122,[151],[220],1000,751,0,0,12001
188,143,10830,intra,right,123,[239; 240],[145],500,375,1000,751,11205
144,130,12270,intra,right,124,[145],[151],500,375,1500,1127,12645
231,149,6060,intra,right,125,[231],[149],0,0,0,0,6060
149,166,5730,intra,right,126,[149],[167; 176],0,0,500,375,5730
187,151,11340,intra,right,127,[238; 240],[151],500,375,0,0,11715
186,140,8730,intra,right,128,[178; 185],[151],500,375,500,375,9105
201,215,11940,intra,right,129,[201],[206],0,0,1500,1127,11940
209,156,10290,intra,right,130,[209],[156],0,0,0,0,10290
