start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,station_street_arrival_time
106,24,11070,intra,left,0,[85],[24],1500,1127,0,0,12197
3,56,11280,intra,left,1,[5; 25],[56],1000,751,0,0,12031
21,119,8040,intra,left,2,[30],[119],1500,1127,0,0,9167
44,93,4380,intra,left,3,[54],[91],500,375,1000,751,4755
22,66,11340,intra,left,4,[24],[117; 119],1000,751,500,375,12091
63,60,7470,intra,left,5,[55; 64],[60],500,375,0,0,7845
29,106,8160,intra,left,6,[29],[85],0,0,1500,1127,8160
62,7,8730,intra,left,7,[54],[5; 29],500,375,1000,751,9105
33,79,8880,intra,left,8,[35; 54],[80; 90],1000,751,500,375,9631
37,20,14100,intra,left,9,[26; 38],[30],500,375,1000,751,14475
49,21,9780,intra,left,10,[116; 118],[30],500,375,1500,1127,10155
119,54,3600,intra,left,11,[119],[54],0,0,0,0,3600
64,105,11820,intra,left,12,[64],[85],0,0,2000,1503,11820
116,63,8550,intra,left,13,[116],[55; 64],0,0,500,375,8550
71,37,11190,intra,left,14,[61],[26; 38],500,375,500,375,11565
113,1,13830,intra,left,15,[91],[24],1000,751,1500,1127,14581
91,16,13680,intra,left,16,[91],[16],0,0,0,0,13680
32,16,11820,intra,left,17,[30],[16],1000,751,0,0,12571
30,48,12270,intra,left,18,[30],[116; 117],0,0,500,375,12270
52,113,10860,intra,left,19,[51; 60],[91],500,375,1000,751,11235
2,28,4680,intra,left,20,[24],[28],1000,751,0,0,5431
59,74,9060,intra,left,21,[59],[74],0,0,0,0,9060
21,113,12960,intra,left,22,[30],[91],1500,1127,1000,751,14087
104,39,12150,intra,left,23,[91],[28; 38],1500,1127,500,375,13277
32,48,3870,intra,left,24,[30],[116; 117],1000,751,500,375,4621
33,111,10080,intra,left,25,[35; 54],[110],1000,751,500,375,10831
84,10,9840,intra,left,26,[85],[30],500,375,2000,1503,10215
45,114,5160,intra,left,27,[46; 55],[91],500,375,1500,1127,5535
1,18,3660,intra,left,28,[24],[29],1500,1127,500,375,4787
20,62,4260,intra,left,29,[30],[54],1000,751,500,375,5011
92,107,7650,intra,left,30,[91],[85],500,375,1000,751,8025
53,107,3840,intra,left,31,[61],[85],500,375,1000,751,4215
24,78,5880,intra,left,32,[24],[77; 89],0,0,500,375,5880
19,100,4380,intra,left,33,[30],[89; 99],500,375,500,375,4755
5,84,14130,intra,left,34,[5],[85],0,0,500,375,14130
81,9,4560,intra,left,35,[80],[30],500,375,1500,1127,4935
36,42,9600,intra,left,36,[25; 35],[41],500,375,500,375,9975
20,62,8760,intra,left,37,[30],[54],1000,751,500,375,9511
116,32,9030,intra,left,38,[116],[30],0,0,1000,751,9030
86,39,13080,intra,left,39,[86],[28; 38],0,0,500,375,13080
95,32,13920,intra,left,40,[85],[30],1000,751,1000,751,14671
33,85,12810,intra,left,41,[35; 54],[85],1000,751,0,0,13561
92,11,10980,intra,left,42,[91],[24],500,375,1500,1127,11355
105,17,13410,intra,left,43,[85],[16; 28],2000,1503,500,375,14913
13,95,10260,intra,left,44,[24],[85],500,375,1000,751,10635
63,162,3990,inter,left,45,[55; 64],[162],500,375,0,0,4365
77,217,10080,inter,left,46,[77],[206],0,0,500,375,10080
60,168,9090,inter,left,47,[60],[167; 178],0,0,500,375,9090
106,177,9990,inter,left,48,[85],[177],1500,1127,0,0,11117
70,208,3960,inter,left,49,[60; 69],[208],500,375,0,0,4335
149,232,6900,intra,right,50,[149],[231],0,0,500,375,6900
131,132,4650,intra,right,51,[151],[145],2000,1503,1500,1127,6153
206,213,12750,intra,right,52,[206],[212],0,0,500,375,12750
193,210,4620,intra,right,53,[175; 195],[210],1000,751,0,0,5371
132,210,9210,intra,right,54,[145],[210],1500,1127,0,0,10337
125,206,10230,intra,right,55,[126],[206],500,375,0,0,10605
121,177,6420,intra,right,56,[145],[177],2000,1503,0,0,7923
166,192,14190,intra,right,57,[167; 176],[182],500,375,500,375,14565
219,142,8460,intra,right,58,[208; 220],[151],500,375,1500,1127,8835
231,150,11490,intra,right,59,[231],[150],0,0,0,0,11490
215,151,13560,intra,right,60,[206],[151],1500,1127,0,0,14687
224,229,8760,intra,right,61,[212],[207; 231],1000,751,1000,751,9511
142,215,4830,intra,right,62,[151],[206],1500,1127,1500,1127,5957
211,173,11550,intra,right,63,[211],[172; 181],0,0,500,375,11550
140,225,13350,intra,right,64,[151],[212],500,375,1500,1127,13725
145,173,10380,intra,right,65,[145],[172; 181],0,0,500,375,10380
164,240,8130,intra,right,66,[162; 182],[240],1000,751,0,0,8881
185,192,8400,intra,right,67,[185],[182],0,0,500,375,8400
199,204,12060,intra,right,68,[198; 210],[206],500,375,1000,751,12435
142,231,7260,intra,right,69,[151],[231],1500,1127,0,0,8387
144,230,13560,intra,right,70,[145],[231],500,375,500,375,13935
139,155,14040,intra,right,71,[150],[156],500,375,500,375,14415
127,191,8010,intra,right,72,[126],[181; 190],500,375,500,375,8385
181,198,10530,intra,right,73,[181],[198],0,0,0,0,10530
230,160,5520,intra,right,74,[231],[149; 159],500,375,500,375,5895
181,133,3720,intra,right,75,[181],[145],0,0,1000,751,3720
163,238,10440,intra,right,76,[162],[238],500,375,0,0,10815
179,215,10680,intra,right,77,[179],[206],0,0,1500,1127,10680
198,142,5640,intra,right,78,[198],[151],0,0,1500,1127,5640
219,214,5670,intra,right,79,[208; 220],[212],500,375,1000,751,6045
212,166,8400,intra,right,80,[212],[167; 176],0,0,500,375,8400
192,217,9450,intra,right,81,[182],[206],500,375,500,375,9825
208,146,7050,intra,right,82,[208],[146],0,0,0,0,7050
147,199,8100,intra,right,83,[147],[198; 210],0,0,500,375,8100
197,132,12180,intra,right,84,[198; 208],[145],500,375,1500,1127,12555
218,200,10950,intra,right,85,[207],[201; 211],500,375,500,375,11325
124,191,12660,intra,right,86,[126; 146],[181; 190],1000,751,500,375,13411
135,196,3750,intra,right,87,[146],[195; 207],500,375,500,375,4125
181,155,4740,intra,right,88,[181],[156],0,0,500,375,4740
184,142,8220,intra,right,89,[176; 185],[151],500,375,1500,1127,8595
157,128,5820,intra,right,90,[146; 156],[126; 150],500,375,1000,751,6195
146,220,8970,intra,right,91,[146],[220],0,0,0,0,8970
122,238,6120,intra,right,92,[145],[238],1500,1127,0,0,7247
231,174,7260,intra,right,93,[231],[182],0,0,500,375,7260
203,133,9480,intra,right,94,[182; 201],[145],1000,751,1000,751,10231
234,3,9300,inter,right,95,[212],[5; 25],1000,751,1000,751,10051
155,108,12750,inter,right,96,[156],[86; 110],500,375,1000,751,13125
163,60,11400,inter,right,97,[162],[60],500,375,0,0,11775
142,72,4170,inter,right,98,[151],[54; 74],1500,1127,1000,751,5297
122,18,13350,inter,right,99,[145],[29],1500,1127,500,375,14477
