start,end,rq_time,rq_type,subnetwork,request_id,start_station_street_ids,end_station_street_ids,walk_start_to_station_street_distance,walk_start_to_station_street_tt,walk_station_to_end_street_distance,walk_station_to_end_street_tt,start_station_street_arrival_time,start_station_departure_time,end_station_arrival_time,end_station_street_arrival_time,pt_journey_duration,num_transfers,selected_start_station_id,selected_end_station_id,walking_time,walking_arrival_time,best_option,best_journey_duration,end_arrival_time,pt_total_journey_duration,pt_journey_plan
106,24,11070,intra,left,0,[106],[24],0,0,0,0,11070,11130.0,13230.0,13290.0,2100.0,2.0,106,24,3383.0,14453.0,pt,2220.0,13290.0,2220.0,"{'duration': 2100, 'source_transfer_time': 0, 'waiting_time': 180, 'trip_time': 1920, 'num_transfers': 2, 'departure_time': 11130, 'departure_day': 'current_day', 'arrival_time': 13230, 'arrival_day': 'current_day', 'steps': [{'duration': 1050, 'departure_time': 11310, 'arrival_time': 12360, 'day': 'current_day', 'from_stop_id': '106-5', 'to_stop_id': 'MH-L-5', 'trip_id': '8-1-15', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 12360, 'arrival_time': 12390, 'day': 'current_day', 'from_stop_id': 'MH-L-5', 'to_stop_id': 'MH-L-4', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 690, 'departure_time': 12540, 'arrival_time': 13230, 'day': 'current_day', 'from_stop_id': 'MH-L-4', 'to_stop_id': '24-4', 'trip_id': '7-1-15', 'agency_name': 'Unknown'}]}"
3,56,11280,intra,left,1,[5],[56],1000,751,0,0,12031,12091.0,13470.0,13530.0,1379.0,2.0,5,56,2255.0,13535.0,pt,2250.0,13530.0,2250.0,"{'duration': 1379, 'source_transfer_time': 0, 'waiting_time': 299, 'trip_time': 1080, 'num_transfers': 2, 'departure_time': 12091, 'departure_day': 'current_day', 'arrival_time': 13470, 'arrival_day': 'current_day', 'steps': [{'duration': 570, 'departure_time': 12390, 'arrival_time': 12960, 'day': 'current_day', 'from_stop_id': '5-2', 'to_stop_id': 'MH-L-2', 'trip_id': '2-1-16', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 12960, 'arrival_time': 12990, 'day': 'current_day', 'from_stop_id': 'MH-L-2', 'to_stop_id': 'MH-L-1', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 330, 'departure_time': 13140, 'arrival_time': 13470, 'day': 'current_day', 'from_stop_id': 'MH-L-1', 'to_stop_id': '56-1', 'trip_id': '1-1-16', 'agency_name': 'Unknown'}]}"
21,119,8040,intra,left,2,[10; 20],[119],500,375,0,0,8415,8475.0,10230.0,10290.0,1755.0,0.0,10,119,3759.0,11799.0,pt,2250.0,10290.0,2250.0,"{'duration': 1755, 'source_transfer_time': 0, 'waiting_time': 315, 'trip_time': 1440, 'num_transfers': 0, 'departure_time': 8475, 'departure_day': 'current_day', 'arrival_time': 10230, 'arrival_day': 'current_day', 'steps': [{'duration': 1440, 'departure_time': 8790, 'arrival_time': 10230, 'day': 'current_day', 'from_stop_id': '10-5', 'to_stop_id': '119-5', 'trip_id': '8-0-11', 'agency_name': 'Unknown'}]}"
44,93,4380,intra,left,3,[54],[92; 104],500,375,500,375,4755,4815.0,6750.0,6810.0,1935.0,3.0,54,92,5263.0,9643.0,pt,2805.0,7185.0,2805.0,"{'duration': 1935, 'source_transfer_time': 0, 'waiting_time': 375, 'trip_time': 1560, 'num_transfers': 3, 'departure_time': 4815, 'departure_day': 'current_day', 'arrival_time': 6750, 'arrival_day': 'current_day', 'steps': [{'duration': 450, 'departure_time': 5190, 'arrival_time': 5640, 'day': 'current_day', 'from_stop_id': '54-1', 'to_stop_id': '117-1', 'trip_id': '1-0-4', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 5640, 'arrival_time': 5670, 'day': 'current_day', 'from_stop_id': '117-1', 'to_stop_id': '117-4', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 360, 'departure_time': 5670, 'arrival_time': 6030, 'day': 'current_day', 'from_stop_id': '117-4', 'to_stop_id': '118-4', 'trip_id': '7-0-4', 'agency_name': 'Unknown'}, {'duration': 690, 'departure_time': 6060, 'arrival_time': 6750, 'day': 'current_day', 'from_stop_id': '118-4', 'to_stop_id': '92-4', 'trip_id': '7-0-4', 'agency_name': 'Unknown'}]}"
22,66,11340,intra,left,4,[11; 23],[66],500,375,0,0,11715,11775.0,13350.0,13410.0,1575.0,2.0,11,66,3007.0,14347.0,pt,2070.0,13410.0,2070.0,"{'duration': 1575, 'source_transfer_time': 0, 'waiting_time': 135, 'trip_time': 1440, 'num_transfers': 2, 'departure_time': 11775, 'departure_day': 'current_day', 'arrival_time': 13350, 'arrival_day': 'current_day', 'steps': [{'duration': 1050, 'departure_time': 11910, 'arrival_time': 12960, 'day': 'current_day', 'from_stop_id': '11-4', 'to_stop_id': 'MH-L-4', 'trip_id': '7-0-16', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 12960, 'arrival_time': 12990, 'day': 'current_day', 'from_stop_id': 'MH-L-4', 'to_stop_id': 'MH-L-5', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 210, 'departure_time': 13140, 'arrival_time': 13350, 'day': 'current_day', 'from_stop_id': 'MH-L-5', 'to_stop_id': '66-5', 'trip_id': '8-0-16', 'agency_name': 'Unknown'}]}"
63,60,7470,intra,left,5,[55],[60],500,375,0,0,7845,7905.0,9390.0,9450.0,1485.0,0.0,55,60,3383.0,10853.0,pt,1980.0,9450.0,1980.0,"{'duration': 1485, 'source_transfer_time': 0, 'waiting_time': 405, 'trip_time': 1080, 'num_transfers': 0, 'departure_time': 7905, 'departure_day': 'current_day', 'arrival_time': 9390, 'arrival_day': 'current_day', 'steps': [{'duration': 1080, 'departure_time': 8310, 'arrival_time': 9390, 'day': 'current_day', 'from_stop_id': '55-1', 'to_stop_id': '60-1', 'trip_id': '1-0-9', 'agency_name': 'Unknown'}]}"
29,106,8160,intra,left,6,[29],[106],0,0,0,0,8160,8220.0,10590.0,10650.0,2370.0,0.0,29,106,5263.0,13423.0,pt,2490.0,10650.0,2490.0,"{'duration': 2370, 'source_transfer_time': 0, 'waiting_time': 570, 'trip_time': 1800, 'num_transfers': 0, 'departure_time': 8220, 'departure_day': 'current_day', 'arrival_time': 10590, 'arrival_day': 'current_day', 'steps': [{'duration': 1800, 'departure_time': 8790, 'arrival_time': 10590, 'day': 'current_day', 'from_stop_id': '29-5', 'to_stop_id': '106-5', 'trip_id': '8-0-10', 'agency_name': 'Unknown'}]}"
62,7,8730,intra,left,7,[54],[5; 9; 19; 29],500,375,1000,751,9105,9165.0,10710.0,10770.0,1545.0,2.0,54,5,4887.0,13617.0,pt,2791.0,11521.0,2791.0,"{'duration': 1545, 'source_transfer_time': 0, 'waiting_time': 225, 'trip_time': 1320, 'num_transfers': 2, 'departure_time': 9165, 'departure_day': 'current_day', 'arrival_time': 10710, 'arrival_day': 'current_day', 'steps': [{'duration': 570, 'departure_time': 9390, 'arrival_time': 9960, 'day': 'current_day', 'from_stop_id': '54-1', 'to_stop_id': 'MH-L-1', 'trip_id': '1-0-11', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 9960, 'arrival_time': 9990, 'day': 'current_day', 'from_stop_id': 'MH-L-1', 'to_stop_id': 'MH-L-2', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 570, 'departure_time': 10140, 'arrival_time': 10710, 'day': 'current_day', 'from_stop_id': 'MH-L-2', 'to_stop_id': '5-2', 'trip_id': '2-0-11', 'agency_name': 'Unknown'}]}"
33,79,8880,intra,left,8,[11; 23; 35; 54],[79],1000,751,0,0,9631,9691.0,11190.0,11250.0,1499.0,0.0,23,79,4135.0,13015.0,pt,2370.0,11250.0,2370.0,"{'duration': 1499, 'source_transfer_time': 0, 'waiting_time': 59, 'trip_time': 1440, 'num_transfers': 0, 'departure_time': 9691, 'departure_day': 'current_day', 'arrival_time': 11190, 'arrival_day': 'current_day', 'steps': [{'duration': 1440, 'departure_time': 9750, 'arrival_time': 11190, 'day': 'current_day', 'from_stop_id': '23-4', 'to_stop_id': '79-4', 'trip_id': '7-0-12', 'agency_name': 'Unknown'}]}"
37,20,14100,intra,left,9,[36; 38; 48],[20],500,375,0,0,14475,14535.0,15870.0,15930.0,1335.0,2.0,38,20,2631.0,16731.0,pt,1830.0,15930.0,1830.0,"{'duration': 1335, 'source_transfer_time': 0, 'waiting_time': 15, 'trip_time': 1320, 'num_transfers': 2, 'departure_time': 14535, 'departure_day': 'current_day', 'arrival_time': 15870, 'arrival_day': 'current_day', 'steps': [{'duration': 90, 'departure_time': 14550, 'arrival_time': 14640, 'day': 'current_day', 'from_stop_id': '38-2', 'to_stop_id': '116-2', 'trip_id': '2-1-19', 'agency_name': 'Unknown'}, {'duration': 30, 'departure_time': 14640, 'arrival_time': 14670, 'day': 'current_day', 'from_stop_id': '116-2', 'to_stop_id': '116-5', 'trip_id': 'walking', 'agency_name': 'Unknown'}, {'duration': 810, 'departure_time': 15060, 'arrival_time': 15870, 'day': 'current_day', 'from_stop_id': '116-5', 'to_stop_id': '20-5', 'trip_id': '8-1-19', 'agency_name': 'Unknown'}]}"
49,21,9780,intra,left,10,[49],[10; 20],0,0,500,375,9780,9840.0,11070.0,11130.0,1230.0,0.0,49,20,2631.0,12411.0,pt,1725.0,11505.0,1725.0,"{'duration': 1230, 'source_transfer_time': 0, 'waiting_time': 540, 'trip_time': 690, 'num_transfers': 0, 'departure_time': 9840, 'departure_day': 'current_day', 'arrival_time': 11070, 'arrival_day': 'current_day', 'steps': [{'duration': 690, 'departure_time': 10380, 'arrival_time': 11070, 'day': 'current_day', 'from_stop_id': '49-5', 'to_stop_id': '20-5', 'trip_id': '8-1-11', 'agency_name': 'Unknown'}]}"
