,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,1,99,0
1,0,1,1,11,0
2,0,2,1,37,0
3,0,3,1,19,0
4,0,4,1,102,0
5,0,5,1,9,0
6,0,6,1,80,0
7,0,7,1,56,0
8,0,8,1,49,0
9,0,9,1,63,0
10,0,10,1,104,0
11,0,11,1,13,0
12,0,12,1,59,0
13,0,13,1,58,0
14,0,14,1,33,0
15,0,15,1,77,0
16,0,16,1,93,0
17,0,17,1,108,0
18,0,18,1,54,0
19,0,19,1,63,0
20,0,20,1,143,0
21,0,21,1,171,0
22,0,22,1,161,0
23,0,23,1,125,0
24,0,24,1,220,0
25,0,25,1,173,0
26,0,26,1,179,0
27,0,27,1,121,0
28,0,28,1,195,0
29,0,29,1,177,0
30,0,30,1,137,0
31,0,31,1,125,0
32,0,32,1,232,0
33,0,33,1,126,0
34,0,34,1,145,0
35,0,35,1,140,0
36,0,36,1,151,0
37,0,37,1,161,0
38,0,38,1,125,0
39,0,39,1,193,0
