start,end,rq_time,rq_type,subnetwork,request_id,start_station_ids,end_station_ids,walk_start_to_station_distance,walk_start_to_station_tt,walk_station_to_end_distance,walk_station_to_end_tt,station_departure_time
92,117,5280,intra,left,0,[60],[117],1500,1127,0,0,6407
22,65,4260,intra,left,1,[54],[57],1500,1127,500,375,5387
40,113,11040,intra,left,2,[38; 58],[110],1000,751,1500,1127,11791
117,91,10230,intra,left,3,[117],[59; 88],0,0,1500,1127,10230
92,0,10740,intra,left,4,[60],[5; 54],1500,1127,2500,1879,11867
59,88,13140,intra,left,5,[59],[88],0,0,0,0,13140
106,120,3960,intra,left,6,[110],[120],2000,1503,0,0,5463
18,86,9120,intra,left,7,[16],[88],1000,751,1000,751,9871
1,56,10410,intra,left,8,[5],[56],2000,1503,0,0,11913
11,37,11850,intra,left,9,[54],[38],2000,1503,500,375,13353
102,119,7710,intra,left,10,[99],[119],1500,1127,0,0,8837
80,56,5070,intra,left,11,[59],[56],1000,751,0,0,5821
63,104,7830,intra,left,12,[55],[61],500,375,2000,1503,8205
33,77,10230,intra,left,13,[54],[77],1000,751,0,0,10981
108,54,5490,intra,left,14,[110],[54],1000,751,0,0,6241
22,171,12480,inter,left,15,[54],[179],1500,1127,500,375,13607
99,173,9180,inter,left,16,[99],[181],0,0,500,375,9180
0,195,7920,inter,left,17,[5; 54],[177],2500,1879,1000,751,9799
4,232,11430,inter,left,18,[5],[231],500,375,500,375,11805
19,151,4800,inter,left,19,[16],[148; 180],1500,1127,1500,1127,5927
4,193,3630,inter,left,20,[5],[175],500,375,1000,751,4005
34,230,10170,inter,left,21,[55],[231],1000,751,500,375,10921
108,236,9750,inter,left,22,[110],[182; 231],1000,751,2500,1879,10501
114,136,10800,inter,left,23,[110],[137],2000,1503,500,375,12303
102,187,14220,inter,left,24,[99],[238; 240],1500,1127,500,375,15347
61,231,8010,inter,left,25,[61],[231],0,0,0,0,8010
41,163,12780,inter,left,26,[59],[181],1000,751,1000,751,13531
113,140,8880,inter,left,27,[110],[137],1500,1127,1500,1127,10007
81,217,12300,inter,left,28,[60],[220],1000,751,1500,1127,13051
16,221,8700,inter,left,29,[16],[220],0,0,500,375,8700
56,233,4020,inter,left,30,[56],[231],0,0,1000,751,4020
75,150,14010,inter,left,31,[57; 77],[148],1000,751,1000,751,14761
32,203,5520,inter,left,32,[61],[182],1500,1127,1000,751,6647
1,223,6210,inter,left,33,[5],[220],2000,1503,1500,1127,7713
86,203,14160,inter,left,34,[88],[182],1000,751,1000,751,14911
16,178,13830,inter,left,35,[16],[178],0,0,0,0,13830
83,208,11190,inter,left,36,[54],[209],1500,1127,500,375,12317
112,215,13560,inter,left,37,[110],[175],1000,751,2000,1503,14311
79,132,4260,inter,left,38,[58; 77],[175],1000,751,2000,1503,5011
41,187,6660,inter,left,39,[59],[238; 240],1000,751,500,375,7411
76,206,5040,inter,left,40,[77],[177; 209],500,375,1500,1127,5415
105,169,11820,inter,left,41,[54; 110],[237; 238],2500,1879,500,375,13699
115,143,12150,inter,left,42,[61; 110],[175],2500,1879,1500,1127,14029
99,183,3630,inter,left,43,[99],[175],0,0,500,375,3630
70,218,4320,inter,left,44,[60],[220],500,375,1000,751,4695
102,161,7650,inter,left,45,[99],[159; 179],1500,1127,1000,751,8777
42,121,8790,inter,left,46,[60],[126; 175],1000,751,2500,1879,9541
33,232,9180,inter,left,47,[54],[231],1000,751,500,375,9931
35,207,10380,inter,left,48,[56],[209],1000,751,1000,751,11131
16,208,5430,inter,left,49,[16],[209],0,0,500,375,5430
157,219,12480,intra,right,50,[159; 178],[220],1000,751,500,375,13231
164,177,6990,intra,right,51,[182],[177],1000,751,0,0,7741
139,205,9660,intra,right,52,[137],[176],1000,751,1500,1127,10411
154,207,7230,intra,right,53,[175],[209],1000,751,1000,751,7981
206,170,11490,intra,right,54,[177; 209],[237; 239],1500,1127,500,375,12617
203,220,11580,intra,right,55,[182],[220],1000,751,0,0,12331
188,218,12150,intra,right,56,[239; 240],[220],500,375,1000,751,12525
179,155,7860,intra,right,57,[179],[176],0,0,1000,751,7860
132,191,13650,intra,right,58,[175],[181],2000,1503,500,375,15153
150,218,10380,intra,right,59,[148],[220],1000,751,1000,751,11131
173,146,7350,intra,right,60,[181],[148],500,375,1000,751,7725
191,232,6810,intra,right,61,[181],[231],500,375,500,375,7185
149,206,4650,intra,right,62,[148],[177; 209],500,375,1500,1127,5025
207,131,7350,intra,right,63,[209],[126; 182],1000,751,2500,1879,8101
237,134,7500,intra,right,64,[237],[137],0,0,1500,1127,7500
147,25,9330,inter,right,65,[148],[27],500,375,1000,751,9705
206,30,14040,inter,right,66,[177; 209],[27; 59],1500,1127,1500,1127,15167
203,73,8640,inter,right,67,[182],[55],1000,751,1000,751,9391
214,50,8910,inter,right,68,[182],[58],1500,1127,500,375,10037
185,55,13560,inter,right,69,[177],[55],500,375,0,0,13935
195,46,7500,inter,right,70,[177],[56],1000,751,500,375,8251
162,50,5370,inter,right,71,[180],[58],1000,751,500,375,6121
144,36,5970,inter,right,72,[176],[38; 57],1500,1127,1000,751,7097
128,35,10830,inter,right,73,[126],[56],1000,751,1000,751,11581
137,48,4830,inter,right,74,[137],[116; 117],0,0,500,375,4830
232,20,4080,inter,right,75,[231],[16; 60],500,375,2000,1503,4455
188,3,4410,inter,right,76,[239; 240],[5],500,375,1000,751,4785
127,84,4950,inter,right,77,[126],[55],500,375,1500,1127,5325
215,8,5790,inter,right,78,[175],[5],2000,1503,1500,1127,7293
199,80,13590,inter,right,79,[198],[59],500,375,1000,751,13965
135,68,6120,inter,right,80,[137],[58],1000,751,500,375,6871
196,80,7050,inter,right,81,[178; 198],[59],1000,751,1000,751,7801
212,59,12060,inter,right,82,[180; 209],[59],1500,1127,0,0,13187
161,22,3750,inter,right,83,[159; 179],[54],1000,751,1500,1127,4501
147,23,14100,inter,right,84,[148],[55],500,375,1500,1127,14475
150,106,7620,inter,right,85,[148],[110],1000,751,2000,1503,8371
167,114,7140,inter,right,86,[177],[110],500,375,2000,1503,7515
175,22,7110,inter,right,87,[175],[54],0,0,1500,1127,7110
229,100,9570,inter,right,88,[231],[99],1000,751,500,375,10321
133,49,12960,inter,right,89,[137; 176],[116; 118],2000,1503,500,375,14463
225,70,9090,inter,right,90,[182],[60],2000,1503,500,375,10593
221,69,7530,inter,right,91,[220],[59],500,375,500,375,7905
184,54,10320,inter,right,92,[176],[54],500,375,0,0,10695
213,35,7920,inter,right,93,[181],[56],1500,1127,1000,751,9047
133,90,9540,inter,right,94,[137; 176],[88],2000,1503,1000,751,11043
199,23,8160,inter,right,95,[198],[55],500,375,1500,1127,8535
146,51,8280,inter,right,96,[148],[59],1000,751,500,375,9031
170,63,9540,inter,right,97,[237; 239],[55],500,375,500,375,9915
221,40,9990,inter,right,98,[220],[38; 58],500,375,1000,751,10365
204,91,12330,inter,right,99,[175],[59; 88],1500,1127,1500,1127,13457
